city_id,city_label,selected_file,column_name,dtype,example_values,is_geometry
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,hi_c,float64,32.34852560823783 | 32.61858411931805 | 32.3737803422065,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,hi_minus_lst,float64,-0.28147439176220956 | -3.1046182976004073 | -2.2000301663962603,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,air_temp_c,float64,28.011778228870355 | 28.164466075620794 | 28.050320028076186,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,rh_pct,float64,81.40729811266588 | 80.63287745717956 | 80.93975239776367,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,analysis_ready,bool,True | False,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,lst_hot_q75,bool,False | True,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,hi_hot_q75,bool,False | True,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,mismatch_class,object,Neither hotspot | HI-only hotspot | Both LST and HI hotspot,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,priority_flag,bool,True | False,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,lst_summer_mean_c,float64,32.73819238900638 | 35.723202416918454 | 34.81861428571431,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,hi_summer_mean_c,float64,32.34852560823783 | 32.61858411931805 | 32.3737803422065,False
miami,Miami,data/processed/miami/miami_master_lst_hi_hotcompare.gpkg,geometry,geometry,[geometry],True
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,STATEFP,object,25,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,COUNTYFP,object,025,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,TRACTCE,object,091300 | 110501 | 030500,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,GEOID,object,25025091300 | 25025110501 | 25025030500,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,GEOIDFQ,object,1400000US25025091300 | 1400000US25025110501 | 1400000US25025030500,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,NAME,object,913 | 1105.01 | 305,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,NAMELSAD,object,Census Tract 913 | Census Tract 1105.01 | Census Tract 305,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,MTFCC,object,G5020,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,FUNCSTAT,object,S,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,ALAND,int64,262560 | 647837 | 191230,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,AWATER,int64,0 | 294934 | 6725,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,INTPTLAT,object,+42.3199357 | +42.2821618 | +42.3675671,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,INTPTLON,object,-071.0668701 | -071.1414485 | -071.0515811,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,city,object,boston,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,city_name,object,Boston,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,NAME_acs,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,population,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,poverty_universe,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,poverty_below,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,poverty_rate,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,acs_year,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,state,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,county,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,tract,float64,,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,tract_area_km2,float64,0.26253811363091706 | 0.6478160433420126 | 0.48611286902514544,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,lst_c,float64,33.21751893939397 | 31.27482037570276 | 31.982275449101827,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,hi_c,float64,20.903050732267108 | 20.90463058179746 | 20.875672484135297,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,hi_minus_lst,float64,-12.314468207126867 | -10.370189793905302 | -11.187295257800217,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,air_temp_c,float64,20.903050732267104 | 20.904630581797456 | 20.875672484135293,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,rh_pct,float64,78.3041104861369 | 78.29240799026775 | 78.21445793342082,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,analysis_ready,bool,True | False,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,lst_hot_q75,bool,True | False,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,hi_hot_q75,bool,True | False,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,mismatch_class,object,Both LST and HI hotspot | HI-only hotspot | Neither hotspot,False
boston,Boston,data/processed/boston/boston_master_lst_hi_hotcompare.gpkg,priority_flag,bool,False | True,False
