city,city_label,GEOID,lst_c,hi_c,hi_minus_lst,analysis_ready,lst_pct_city,hi_pct_city,lst_z_city,hi_z_city,hi_minus_lst_pct,hi_minus_lst_z,lst_hot_q75,hi_hot_q75,mismatch_class,priority_flag
boston,Boston,25025040401,34.25873333333337,20.875672484135297,-13.38306084919807,True,0.9842931937172775,0.21465968586387435,1.5401552194593462,-0.4172421949804968,-0.7696335078534031,-1.957397414439843,True,False,LST-only hotspot,False
boston,Boston,25025140202,30.547996219281693,20.90713160324549,-9.640864616036204,True,0.1518324607329843,0.9162303664921466,-0.8225189434651464,0.496942143173089,0.7643979057591623,1.3194610866382355,False,True,HI-only hotspot,True
boston,Boston,25025140300,30.112294137022428,20.903050732267108,-9.20924340475532,True,0.08900523560209424,0.643979057591623,-1.0999360767317936,0.37835432380681705,0.5549738219895287,1.4782904005386106,False,True,HI-only hotspot,True
boston,Boston,25025140400,30.877925624092583,20.903050732267108,-9.974874891825475,True,0.19895287958115182,0.643979057591623,-0.6124486376534231,0.37835432380681705,0.4450261780104712,0.99080296146024,False,True,HI-only hotspot,True
boston,Boston,25025140106,30.737969052224404,20.903050732267108,-9.834918319957296,True,0.18324607329842932,0.643979057591623,-0.7015607914172284,0.37835432380681705,0.46073298429319365,1.0799151152240454,False,True,HI-only hotspot,True
boston,Boston,25025110201,31.61122126436785,20.903050732267108,-10.708170532100741,True,0.4083769633507853,0.643979057591623,-0.14554984913433525,0.37835432380681705,0.23560209424083767,0.5239041729411523,False,True,HI-only hotspot,True
boston,Boston,25025980700,30.170865160480577,20.904735103159368,-9.26613005732121,True,0.09424083769633508,0.9109947643979057,-1.0626431509417702,0.427301196220897,0.8167539267015707,1.4899443471626672,False,True,HI-only hotspot,True
boston,Boston,25025080601,32.940892857142885,20.903050732267108,-12.037842124875777,True,0.7958115183246073,0.643979057591623,0.7010691973962903,0.37835432380681705,-0.1518324607329843,-0.3227148735894732,True,True,Both LST and HI hotspot,False
boston,Boston,25025020200,31.67333333333336,20.875672484135297,-10.797660849198063,True,0.418848167539267,0.21465968586387435,-0.10600229401519497,-0.4172421949804968,-0.20418848167539266,-0.31123990096530185,False,False,Neither hotspot,False
boston,Boston,25025030200,32.268137254901994,20.875672484135297,-11.392464770766697,True,0.6020942408376964,0.21465968586387435,0.27271703163434674,-0.4172421949804968,-0.387434554973822,-0.6899592266148435,False,False,Neither hotspot,False
boston,Boston,25025030400,30.96122807017547,20.875672484135297,-10.085555586040172,True,0.2198952879581152,0.21465968586387435,-0.5594088962168369,-0.4172421949804968,-0.005235602094240843,0.14216670123634007,False,False,Neither hotspot,False
boston,Boston,25025040200,33.2780434782609,20.875672484135297,-12.4023709941256,True,0.8586387434554974,0.21465968586387435,0.9157373447336556,-0.4172421949804968,-0.6439790575916231,-1.3329795397141524,True,False,LST-only hotspot,False
boston,Boston,25025040300,34.4327777777778,20.875672484135297,-13.557105293642504,True,0.9947643979057592,0.21465968586387435,1.650971561186238,-0.4172421949804968,-0.7801047120418849,-2.0682137561667346,True,False,LST-only hotspot,False
boston,Boston,25025050200,29.878662790697717,,,False,,,,,,,False,False,Missing,False
boston,Boston,25025050300,30.976284584980267,,,False,,,,,,,False,False,Missing,False
boston,Boston,25025050400,30.661818181818212,,,False,,,,,,,False,False,Missing,False
boston,Boston,25025050600,30.553416666666692,,,False,,,,,,,False,False,Missing,False
boston,Boston,25025050700,29.641904761904797,,,False,,,,,,,False,False,Missing,False
boston,Boston,25025010104,32.116930693069335,20.875672484135297,-11.241258208934038,True,0.5445026178010471,0.21465968586387435,0.17644186421441818,-0.4172421949804968,-0.3298429319371728,-0.593684059194915,False,False,Neither hotspot,False
boston,Boston,25025010702,32.10631666666669,20.875672484135297,-11.230644182531396,True,0.5340314136125655,0.21465968586387435,0.16968377675757337,-0.4172421949804968,-0.3193717277486911,-0.5869259717380702,False,False,Neither hotspot,False
boston,Boston,25025010801,32.339782608695685,20.875672484135297,-11.464110124560388,True,0.6282722513089005,0.21465968586387435,0.3183345521159073,-0.4172421949804968,-0.41361256544502617,-0.7355767470964041,False,False,Neither hotspot,False
boston,Boston,25025010403,32.547500000000035,20.90133959175887,-11.646160408241165,True,0.6858638743455497,0.387434554973822,0.4505908932526696,0.32862954138260997,-0.29842931937172773,-0.12196135187005963,False,False,Neither hotspot,False
boston,Boston,25025051200,30.627596899224834,,,False,,,,,,,False,False,Missing,False
boston,Boston,25025060200,,20.76870616138848,,False,,,,,,,False,False,Missing,False
boston,Boston,25025060400,,20.76870616138848,,False,,,,,,,False,False,Missing,False
boston,Boston,25025060700,33.705000000000034,20.903050732267108,-12.801949267732926,True,0.9397905759162304,0.643979057591623,1.1875860668609215,0.37835432380681705,-0.2958115183246074,-0.8092317430541045,True,True,Both LST and HI hotspot,False
boston,Boston,25025060800,33.705000000000034,20.894943732300295,-12.81005626769974,True,0.9397905759162304,0.3717277486910995,1.1875860668609215,0.14276945656649076,-0.5680628272251309,-1.0448166102944307,True,False,LST-only hotspot,False
boston,Boston,25025061000,,20.895148110450716,,False,,,,,,,False,False,Missing,False
boston,Boston,25025070700,32.008696969697,20.89309500567372,-11.115601964023277,True,0.5078534031413613,0.36649214659685864,0.10752805708952597,0.089046498793239,-0.14136125654450266,-0.018481558296286962,False,False,Neither hotspot,False
boston,Boston,25025060101,30.526666666666696,20.76870616138848,-9.757960505278216,True,0.14136125654450263,0.01832460732984293,-0.8360997446163136,-3.525623476176072,-0.1230366492146597,-2.689523731559758,False,False,Neither hotspot,False
boston,Boston,25025000503,31.845000000000027,20.9529288388681,-10.892071161131927,True,0.4476439790575916,0.9842931937172775,0.003300085943984433,1.8277840968296108,0.536649214659686,1.8244840108856264,False,True,HI-only hotspot,True
boston,Boston,25025080300,33.39768976897692,20.903050732267108,-12.49463903670981,True,0.8848167539267016,0.643979057591623,0.9919176806281147,0.37835432380681705,-0.24083769633507857,-0.6135633568212977,True,True,Both LST and HI hotspot,False
boston,Boston,25025080401,33.637887323943694,20.903050732267108,-12.734836591676586,True,0.9162303664921466,0.643979057591623,1.1448545607343932,0.37835432380681705,-0.2722513089005236,-0.7665002369275762,True,True,Both LST and HI hotspot,False
boston,Boston,25025080500,33.510205992509384,20.903050732267108,-12.607155260242276,True,0.900523560209424,0.643979057591623,1.063558210819091,0.37835432380681705,-0.25654450261780104,-0.6852038870122741,True,True,Both LST and HI hotspot,False
boston,Boston,25025080801,33.00500000000003,20.903050732267108,-12.101949267732923,True,0.8115183246073299,0.643979057591623,0.7418870417846546,0.37835432380681705,-0.16753926701570687,-0.36353271797783754,True,True,Both LST and HI hotspot,False
boston,Boston,25025080900,32.61411764705885,20.903050732267108,-11.71106691479174,True,0.7068062827225131,0.643979057591623,0.4930072080340803,0.37835432380681705,-0.06282722513089012,-0.11465288422726327,False,True,HI-only hotspot,True
boston,Boston,25025081200,31.42869565217395,20.903050732267108,-10.525644919906842,True,0.3089005235602094,0.643979057591623,-0.26176625971471995,0.37835432380681705,0.3350785340314136,0.640120583521537,False,True,HI-only hotspot,True
boston,Boston,25025081400,32.74500000000003,20.903050732267108,-11.841949267732925,True,0.7539267015706806,0.643979057591623,0.5763416896134717,0.37835432380681705,-0.10994764397905765,-0.1979873658066546,True,True,Both LST and HI hotspot,False
boston,Boston,25025081500,32.225560747663586,20.903050732267108,-11.322510015396478,True,0.5863874345549738,0.643979057591623,0.24560802053818814,0.37835432380681705,0.05759162303664922,0.1327463032686289,False,True,HI-only hotspot,True
boston,Boston,25025081700,32.68663594470049,20.903050732267108,-11.783585212433383,True,0.7277486910994765,0.643979057591623,0.5391805431184673,0.37835432380681705,-0.08376963350785349,-0.16082621931165025,False,True,HI-only hotspot,True
boston,Boston,25025081800,32.945229007633614,20.903050732267108,-12.042178275366506,True,0.8010471204188482,0.643979057591623,0.703830080319579,0.37835432380681705,-0.15706806282722519,-0.325475756512762,True,True,Both LST and HI hotspot,False
boston,Boston,25025081900,32.29610360360364,20.903050732267108,-11.393052871336533,True,0.6073298429319371,0.643979057591623,0.29052356642187055,0.37835432380681705,0.03664921465968585,0.0878307573849465,False,True,HI-only hotspot,True
boston,Boston,25025082000,32.429583333333376,20.903050732267108,-11.526532601066268,True,0.6544502617801047,0.643979057591623,0.37551183129042276,0.37835432380681705,-0.010471204188481686,0.0028424925163942905,False,True,HI-only hotspot,True
boston,Boston,25025090100,31.08502083333336,20.903050732267108,-10.181970101066252,True,0.24083769633507854,0.643979057591623,-0.48058844785830995,0.37835432380681705,0.40314136125654443,0.858942771665127,False,True,HI-only hotspot,True
boston,Boston,25025090200,30.841063829787263,20.903050732267108,-9.938013097520155,True,0.193717277486911,0.643979057591623,-0.6359190173454846,0.37835432380681705,0.45026178010471196,1.0142733411523017,False,True,HI-only hotspot,True
boston,Boston,25025090300,31.987882205513824,20.903050732267108,-11.084831473246716,True,0.5026178010471204,0.643979057591623,0.09427502837004956,0.37835432380681705,0.1413612565445026,0.28407929543676746,False,True,HI-only hotspot,True
boston,Boston,25025090400,32.76969892473121,20.903050732267108,-11.866648192464101,True,0.7591623036649214,0.643979057591623,0.5920678134322105,0.37835432380681705,-0.11518324607329844,-0.21371348962539344,True,True,Both LST and HI hotspot,False
boston,Boston,25025090600,33.41478260869569,20.903050732267108,-12.51173187642858,True,0.8952879581151832,0.643979057591623,1.002800912054459,0.37835432380681705,-0.25130890052356025,-0.624446588247642,True,True,Both LST and HI hotspot,False
boston,Boston,25025090700,33.232483841181924,20.903050732267108,-12.329433108914817,True,0.8429319371727748,0.643979057591623,0.8867289364066171,0.37835432380681705,-0.19895287958115182,-0.5083746125998001,True,True,Both LST and HI hotspot,False
boston,Boston,25025091100,32.14828571428574,20.903050732267108,-11.245234982018633,True,0.5549738219895288,0.643979057591623,0.19640601048212925,0.37835432380681705,0.08900523560209417,0.1819483133246878,False,True,HI-only hotspot,True
boston,Boston,25025091200,32.920224358974394,20.903050732267108,-12.017173626707287,True,0.7905759162303665,0.643979057591623,0.6879092981341665,0.37835432380681705,-0.1465968586387435,-0.3095549743273494,True,True,Both LST and HI hotspot,False
boston,Boston,25025091400,32.88194444444447,20.903050732267108,-11.978893712177364,True,0.7801047120418848,0.643979057591623,0.6635359830113244,0.37835432380681705,-0.1361256544502618,-0.2851816592045074,True,True,Both LST and HI hotspot,False
boston,Boston,25025091500,32.72611872146122,20.903050732267108,-11.823067989194112,True,0.743455497382199,0.643979057591623,0.564319736132125,0.37835432380681705,-0.09947643979057597,-0.185965412325308,False,True,HI-only hotspot,True
boston,Boston,25025091600,32.36500000000004,20.903050732267108,-11.46194926773293,True,0.6387434554973822,0.643979057591623,0.33439079028635926,0.37835432380681705,0.005235602094240788,0.04396353352045779,False,True,HI-only hotspot,True
boston,Boston,25025091800,31.974125295508305,20.903050732267108,-11.071074563241197,True,0.49214659685863876,0.643979057591623,0.08551582640216149,0.37835432380681705,0.15183246073298423,0.29283849740465556,False,True,HI-only hotspot,True
boston,Boston,25025091900,31.524746835443064,20.903050732267108,-10.621696103175957,True,0.35602094240837695,0.643979057591623,-0.2006092329426256,0.37835432380681705,0.28795811518324604,0.5789635567494427,False,True,HI-only hotspot,True
boston,Boston,25025092000,31.90168593448943,20.903050732267108,-10.99863520222232,True,0.46596858638743455,0.643979057591623,0.03939275128321755,0.37835432380681705,0.17801047120418845,0.3389615725235995,False,True,HI-only hotspot,True
boston,Boston,25025092200,32.15746231155782,20.903050732267108,-11.254411579290714,True,0.5602094240837696,0.643979057591623,0.20224886827882055,0.37835432380681705,0.08376963350785338,0.1761054555279965,False,True,HI-only hotspot,True
boston,Boston,25025092300,31.84991803278691,20.903050732267108,-10.946867300519802,True,0.45549738219895286,0.643979057591623,0.0064314608274224985,0.37835432380681705,0.18848167539267013,0.37192286297939453,False,True,HI-only hotspot,True
boston,Boston,25025092400,30.91240000000003,20.903050732267108,-10.009349267732922,True,0.2094240837696335,0.643979057591623,-0.5904983580361921,0.37835432380681705,0.4345549738219895,0.9688526818430092,False,True,HI-only hotspot,True
boston,Boston,25025100100,31.34016713091925,20.903050732267108,-10.437116398652144,True,0.28272251308900526,0.643979057591623,-0.31813351059280914,0.37835432380681705,0.36125654450261774,0.6964878343996261,False,True,HI-only hotspot,True
boston,Boston,25025100200,31.591084010840135,20.903050732267108,-10.688033278573027,True,0.39267015706806285,0.643979057591623,-0.158371498084358,0.37835432380681705,0.25130890052356014,0.536725821891175,False,True,HI-only hotspot,True
boston,Boston,25025100300,32.34124293785314,20.903050732267108,-11.43819220558603,True,0.6335078534031413,0.643979057591623,0.31926436251843193,0.37835432380681705,0.010471204188481686,0.05908996128838512,False,True,HI-only hotspot,True
boston,Boston,25025100400,32.158888888888924,20.903050732267108,-11.255838156621817,True,0.5654450261780105,0.643979057591623,0.2031571884583466,0.37835432380681705,0.07853403141361248,0.17519713534847045,False,True,HI-only hotspot,True
boston,Boston,25025100500,32.45493377483446,20.903050732267108,-11.55188304256735,True,0.6701570680628273,0.643979057591623,0.3916527842365446,0.37835432380681705,-0.02617801047120427,-0.013298460429727543,False,True,HI-only hotspot,True
boston,Boston,25025100601,32.40061827956992,20.903050732267108,-11.497567547302811,True,0.643979057591623,0.643979057591623,0.3570694081137735,0.37835432380681705,0.0,0.021284915693043527,False,True,HI-only hotspot,True
boston,Boston,25025100800,31.469132210311418,20.903050732267108,-10.56608147804431,True,0.32460732984293195,0.643979057591623,-0.23601978180142089,0.37835432380681705,0.31937172774869105,0.6143741056082379,False,True,HI-only hotspot,True
