NAME,total_population,median_household_income,state,county,tract,GEOID,city
Census Tract 5328; Harris County; Texas,1946,88750,48,201,532800,48201532800,Houston
Census Tract 5329; Harris County; Texas,4852,45880,48,201,532900,48201532900,Houston
Census Tract 5330; Harris County; Texas,2472,31892,48,201,533000,48201533000,Houston
Census Tract 5331; Harris County; Texas,6397,68068,48,201,533100,48201533100,Houston
Census Tract 5332; Harris County; Texas,4363,38772,48,201,533200,48201533200,Houston
Census Tract 5333.01; Harris County; Texas,2804,39604,48,201,533301,48201533301,Houston
Census Tract 5333.02; Harris County; Texas,3949,57750,48,201,533302,48201533302,Houston
Census Tract 5334.01; Harris County; Texas,4484,47862,48,201,533401,48201533401,Houston
Census Tract 5334.02; Harris County; Texas,6361,63276,48,201,533402,48201533402,Houston
Census Tract 5335; Harris County; Texas,3917,53452,48,201,533500,48201533500,Houston
Census Tract 5336; Harris County; Texas,5146,38642,48,201,533600,48201533600,Houston
Census Tract 5337.01; Harris County; Texas,6692,39167,48,201,533701,48201533701,Houston
Census Tract 5337.02; Harris County; Texas,3399,60859,48,201,533702,48201533702,Houston
Census Tract 5338.02; Harris County; Texas,6995,57235,48,201,533802,48201533802,Houston
Census Tract 5338.03; Harris County; Texas,6757,61029,48,201,533803,48201533803,Houston
Census Tract 5338.04; Harris County; Texas,6367,81339,48,201,533804,48201533804,Houston
Census Tract 5339.02; Harris County; Texas,5430,30760,48,201,533902,48201533902,Houston
Census Tract 5339.03; Harris County; Texas,4131,71136,48,201,533903,48201533903,Houston
Census Tract 5339.04; Harris County; Texas,4304,51173,48,201,533904,48201533904,Houston
Census Tract 5340.01; Harris County; Texas,3249,70324,48,201,534001,48201534001,Houston
Census Tract 5340.02; Harris County; Texas,4898,55481,48,201,534002,48201534002,Houston
Census Tract 5340.03; Harris County; Texas,2122,83438,48,201,534003,48201534003,Houston
Census Tract 5341.01; Harris County; Texas,2857,73333,48,201,534101,48201534101,Houston
Census Tract 5341.02; Harris County; Texas,5027,103032,48,201,534102,48201534102,Houston
Census Tract 5342.01; Harris County; Texas,3470,76774,48,201,534201,48201534201,Houston
Census Tract 5342.03; Harris County; Texas,2235,59250,48,201,534203,48201534203,Houston
Census Tract 5342.04; Harris County; Texas,4502,82955,48,201,534204,48201534204,Houston
Census Tract 5342.05; Harris County; Texas,4048,90840,48,201,534205,48201534205,Houston
Census Tract 5401.01; Harris County; Texas,6680,245513,48,201,540101,48201540101,Houston
Census Tract 5401.02; Harris County; Texas,6101,67793,48,201,540102,48201540102,Houston
Census Tract 5402; Harris County; Texas,2290,40385,48,201,540200,48201540200,Houston
Census Tract 5405.02; Harris County; Texas,4951,92772,48,201,540502,48201540502,Houston
Census Tract 5405.03; Harris County; Texas,4955,57826,48,201,540503,48201540503,Houston
Census Tract 5405.04; Harris County; Texas,3201,54947,48,201,540504,48201540504,Houston
Census Tract 5406.01; Harris County; Texas,4325,86607,48,201,540601,48201540601,Houston
Census Tract 5406.02; Harris County; Texas,8137,90625,48,201,540602,48201540602,Houston
Census Tract 5407; Harris County; Texas,5564,71648,48,201,540700,48201540700,Houston
Census Tract 5408; Harris County; Texas,6744,65115,48,201,540800,48201540800,Houston
Census Tract 5409.01; Harris County; Texas,3135,126182,48,201,540901,48201540901,Houston
Census Tract 5409.03; Harris County; Texas,3881,64306,48,201,540903,48201540903,Houston
Census Tract 5409.04; Harris County; Texas,4723,76961,48,201,540904,48201540904,Houston
Census Tract 5410.04; Harris County; Texas,5772,82772,48,201,541004,48201541004,Houston
Census Tract 5410.05; Harris County; Texas,4140,75712,48,201,541005,48201541005,Houston
Census Tract 5410.06; Harris County; Texas,6758,102205,48,201,541006,48201541006,Houston
Census Tract 5410.07; Harris County; Texas,7027,124707,48,201,541007,48201541007,Houston
Census Tract 5410.08; Harris County; Texas,2745,131598,48,201,541008,48201541008,Houston
Census Tract 5410.09; Harris County; Texas,4542,109853,48,201,541009,48201541009,Houston
Census Tract 5411; Harris County; Texas,8178,86843,48,201,541100,48201541100,Houston
Census Tract 5412.03; Harris County; Texas,2426,124063,48,201,541203,48201541203,Houston
Census Tract 5412.04; Harris County; Texas,5664,87792,48,201,541204,48201541204,Houston
Census Tract 5412.05; Harris County; Texas,3250,116250,48,201,541205,48201541205,Houston
Census Tract 5412.06; Harris County; Texas,4992,104265,48,201,541206,48201541206,Houston
Census Tract 5412.07; Harris County; Texas,4219,176652,48,201,541207,48201541207,Houston
Census Tract 5413.01; Harris County; Texas,5710,90136,48,201,541301,48201541301,Houston
Census Tract 5413.02; Harris County; Texas,7440,73931,48,201,541302,48201541302,Houston
Census Tract 5414.01; Harris County; Texas,4546,72366,48,201,541401,48201541401,Houston
Census Tract 5414.02; Harris County; Texas,2558,65737,48,201,541402,48201541402,Houston
Census Tract 5414.03; Harris County; Texas,2897,56122,48,201,541403,48201541403,Houston
Census Tract 5414.04; Harris County; Texas,3117,87778,48,201,541404,48201541404,Houston
Census Tract 5415; Harris County; Texas,5135,88145,48,201,541500,48201541500,Houston
Census Tract 5416.03; Harris County; Texas,7341,63548,48,201,541603,48201541603,Houston
Census Tract 5416.04; Harris County; Texas,9923,105534,48,201,541604,48201541604,Houston
Census Tract 5417.01; Harris County; Texas,6720,103454,48,201,541701,48201541701,Houston
Census Tract 5417.02; Harris County; Texas,2487,59375,48,201,541702,48201541702,Houston
Census Tract 5417.03; Harris County; Texas,3361,67530,48,201,541703,48201541703,Houston
Census Tract 5418.01; Harris County; Texas,3674,66630,48,201,541801,48201541801,Houston
Census Tract 5418.02; Harris County; Texas,4088,55898,48,201,541802,48201541802,Houston
Census Tract 5419.01; Harris County; Texas,2918,80027,48,201,541901,48201541901,Houston
Census Tract 5419.02; Harris County; Texas,4761,91932,48,201,541902,48201541902,Houston
Census Tract 5420.01; Harris County; Texas,4130,83911,48,201,542001,48201542001,Houston
Census Tract 5420.02; Harris County; Texas,2413,139940,48,201,542002,48201542002,Houston
Census Tract 5420.03; Harris County; Texas,3570,87914,48,201,542003,48201542003,Houston
Census Tract 5420.04; Harris County; Texas,3292,78042,48,201,542004,48201542004,Houston
Census Tract 5421.03; Harris County; Texas,9164,90654,48,201,542103,48201542103,Houston
Census Tract 5421.04; Harris County; Texas,8361,85757,48,201,542104,48201542104,Houston
Census Tract 5421.05; Harris County; Texas,9153,82296,48,201,542105,48201542105,Houston
Census Tract 5421.06; Harris County; Texas,8517,82560,48,201,542106,48201542106,Houston
Census Tract 5421.07; Harris County; Texas,3566,87214,48,201,542107,48201542107,Houston
Census Tract 5421.08; Harris County; Texas,5122,78913,48,201,542108,48201542108,Houston
Census Tract 5422.01; Harris County; Texas,7147,97575,48,201,542201,48201542201,Houston
Census Tract 5422.02; Harris County; Texas,8057,95483,48,201,542202,48201542202,Houston
Census Tract 5422.03; Harris County; Texas,11213,87728,48,201,542203,48201542203,Houston
Census Tract 5423.02; Harris County; Texas,7794,83651,48,201,542302,48201542302,Houston
Census Tract 5423.03; Harris County; Texas,3779,109329,48,201,542303,48201542303,Houston
Census Tract 5423.04; Harris County; Texas,5630,94750,48,201,542304,48201542304,Houston
Census Tract 5423.05; Harris County; Texas,4795,95208,48,201,542305,48201542305,Houston
Census Tract 5424.01; Harris County; Texas,4969,45234,48,201,542401,48201542401,Houston
Census Tract 5424.02; Harris County; Texas,4967,81354,48,201,542402,48201542402,Houston
Census Tract 5425; Harris County; Texas,4178,66988,48,201,542500,48201542500,Houston
Census Tract 5426; Harris County; Texas,8101,98451,48,201,542600,48201542600,Houston
Census Tract 5427; Harris County; Texas,4337,79625,48,201,542700,48201542700,Houston
Census Tract 5428; Harris County; Texas,8834,95668,48,201,542800,48201542800,Houston
Census Tract 5429.01; Harris County; Texas,9715,112713,48,201,542901,48201542901,Houston
Census Tract 5429.02; Harris County; Texas,34297,126327,48,201,542902,48201542902,Houston
Census Tract 5430.04; Harris County; Texas,14908,196568,48,201,543004,48201543004,Houston
Census Tract 5430.05; Harris County; Texas,9614,104315,48,201,543005,48201543005,Houston
Census Tract 5430.06; Harris County; Texas,17460,142549,48,201,543006,48201543006,Houston
Census Tract 5430.07; Harris County; Texas,22581,172894,48,201,543007,48201543007,Houston
Census Tract 5430.08; Harris County; Texas,5537,101818,48,201,543008,48201543008,Houston
Census Tract 5430.09; Harris County; Texas,5185,74154,48,201,543009,48201543009,Houston
Census Tract 5430.10; Harris County; Texas,5592,96776,48,201,543010,48201543010,Houston
Census Tract 5430.11; Harris County; Texas,5005,89986,48,201,543011,48201543011,Houston
Census Tract 5431; Harris County; Texas,4016,110708,48,201,543100,48201543100,Houston
Census Tract 5432.01; Harris County; Texas,5975,76232,48,201,543201,48201543201,Houston
Census Tract 5432.02; Harris County; Texas,3649,83616,48,201,543202,48201543202,Houston
Census Tract 5501.01; Harris County; Texas,3120,28375,48,201,550101,48201550101,Houston
Census Tract 5501.02; Harris County; Texas,2823,30432,48,201,550102,48201550102,Houston
Census Tract 5502.01; Harris County; Texas,1587,29000,48,201,550201,48201550201,Houston
Census Tract 5502.02; Harris County; Texas,1800,-666666666,48,201,550202,48201550202,Houston
Census Tract 5503.03; Harris County; Texas,4043,41193,48,201,550303,48201550303,Houston
Census Tract 5503.04; Harris County; Texas,2168,34306,48,201,550304,48201550304,Houston
Census Tract 5503.05; Harris County; Texas,4079,64870,48,201,550305,48201550305,Houston
Census Tract 5503.06; Harris County; Texas,4588,77057,48,201,550306,48201550306,Houston
Census Tract 5503.07; Harris County; Texas,2646,40808,48,201,550307,48201550307,Houston
Census Tract 5503.08; Harris County; Texas,2903,32356,48,201,550308,48201550308,Houston
Census Tract 5504.03; Harris County; Texas,2948,23121,48,201,550403,48201550403,Houston
Census Tract 5504.04; Harris County; Texas,6493,76891,48,201,550404,48201550404,Houston
Census Tract 5504.05; Harris County; Texas,8050,49585,48,201,550405,48201550405,Houston
Census Tract 5504.06; Harris County; Texas,3855,36528,48,201,550406,48201550406,Houston
Census Tract 5504.07; Harris County; Texas,5509,79322,48,201,550407,48201550407,Houston
Census Tract 5505; Harris County; Texas,6944,60881,48,201,550500,48201550500,Houston
Census Tract 5506.01; Harris County; Texas,7502,71382,48,201,550601,48201550601,Houston
Census Tract 5506.02; Harris County; Texas,2536,68875,48,201,550602,48201550602,Houston
Census Tract 5506.03; Harris County; Texas,5446,62244,48,201,550603,48201550603,Houston
Census Tract 5507; Harris County; Texas,5153,95642,48,201,550700,48201550700,Houston
Census Tract 5508; Harris County; Texas,3491,69489,48,201,550800,48201550800,Houston
Census Tract 5509.01; Harris County; Texas,5457,71719,48,201,550901,48201550901,Houston
Census Tract 5509.02; Harris County; Texas,3862,87545,48,201,550902,48201550902,Houston
Census Tract 5510; Harris County; Texas,3645,53065,48,201,551000,48201551000,Houston
Census Tract 5511.01; Harris County; Texas,4179,44519,48,201,551101,48201551101,Houston
Census Tract 5511.02; Harris County; Texas,6487,77986,48,201,551102,48201551102,Houston
Census Tract 5512.01; Harris County; Texas,5071,53176,48,201,551201,48201551201,Houston
Census Tract 5512.02; Harris County; Texas,3868,97903,48,201,551202,48201551202,Houston
Census Tract 5513; Harris County; Texas,3676,138200,48,201,551300,48201551300,Houston
Census Tract 5514; Harris County; Texas,5900,88189,48,201,551400,48201551400,Houston
Census Tract 5515.01; Harris County; Texas,3476,58564,48,201,551501,48201551501,Houston
Census Tract 5515.02; Harris County; Texas,4651,80893,48,201,551502,48201551502,Houston
Census Tract 5516.01; Harris County; Texas,3258,66809,48,201,551601,48201551601,Houston
Census Tract 5516.02; Harris County; Texas,4980,54594,48,201,551602,48201551602,Houston
Census Tract 5517.02; Harris County; Texas,4351,133684,48,201,551702,48201551702,Houston
Census Tract 5517.03; Harris County; Texas,8464,87346,48,201,551703,48201551703,Houston
Census Tract 5517.04; Harris County; Texas,3708,125278,48,201,551704,48201551704,Houston
Census Tract 5517.05; Harris County; Texas,4645,107680,48,201,551705,48201551705,Houston
Census Tract 5518; Harris County; Texas,3849,107337,48,201,551800,48201551800,Houston
Census Tract 5519.01; Harris County; Texas,2279,49931,48,201,551901,48201551901,Houston
Census Tract 5519.02; Harris County; Texas,5069,58836,48,201,551902,48201551902,Houston
Census Tract 5520.02; Harris County; Texas,1457,69756,48,201,552002,48201552002,Houston
Census Tract 5520.03; Harris County; Texas,4660,103434,48,201,552003,48201552003,Houston
Census Tract 5520.04; Harris County; Texas,3268,61838,48,201,552004,48201552004,Houston
Census Tract 5521.01; Harris County; Texas,3992,89308,48,201,552101,48201552101,Houston
Census Tract 5521.02; Harris County; Texas,5729,85500,48,201,552102,48201552102,Houston
Census Tract 5521.03; Harris County; Texas,3937,87895,48,201,552103,48201552103,Houston
Census Tract 5522; Harris County; Texas,8034,85055,48,201,552200,48201552200,Houston
Census Tract 5523.01; Harris County; Texas,4756,84861,48,201,552301,48201552301,Houston
Census Tract 5523.03; Harris County; Texas,2757,58586,48,201,552303,48201552303,Houston
Census Tract 5523.04; Harris County; Texas,2050,98963,48,201,552304,48201552304,Houston
Census Tract 5524.01; Harris County; Texas,4990,49808,48,201,552401,48201552401,Houston
Census Tract 5524.02; Harris County; Texas,2996,115461,48,201,552402,48201552402,Houston
Census Tract 5525.01; Harris County; Texas,5101,49940,48,201,552501,48201552501,Houston
Census Tract 5525.02; Harris County; Texas,6117,75407,48,201,552502,48201552502,Houston
Census Tract 5526.02; Harris County; Texas,7409,63574,48,201,552602,48201552602,Houston
Census Tract 5526.03; Harris County; Texas,5671,44497,48,201,552603,48201552603,Houston
Census Tract 5526.04; Harris County; Texas,3396,73967,48,201,552604,48201552604,Houston
Census Tract 5527.01; Harris County; Texas,3709,52770,48,201,552701,48201552701,Houston
Census Tract 5527.02; Harris County; Texas,5181,60804,48,201,552702,48201552702,Houston
Census Tract 5528.01; Harris County; Texas,4981,79076,48,201,552801,48201552801,Houston
Census Tract 5528.02; Harris County; Texas,4597,78493,48,201,552802,48201552802,Houston
Census Tract 5529.01; Harris County; Texas,5193,63664,48,201,552901,48201552901,Houston
Census Tract 5529.02; Harris County; Texas,5249,116413,48,201,552902,48201552902,Houston
Census Tract 5530.01; Harris County; Texas,6282,85701,48,201,553001,48201553001,Houston
Census Tract 5530.02; Harris County; Texas,4969,94314,48,201,553002,48201553002,Houston
Census Tract 5531.01; Harris County; Texas,3548,92720,48,201,553101,48201553101,Houston
Census Tract 5531.02; Harris County; Texas,4407,82970,48,201,553102,48201553102,Houston
Census Tract 5532.01; Harris County; Texas,2728,69882,48,201,553201,48201553201,Houston
Census Tract 5532.02; Harris County; Texas,4810,47708,48,201,553202,48201553202,Houston
Census Tract 5533; Harris County; Texas,4222,42946,48,201,553300,48201553300,Houston
Census Tract 5534.01; Harris County; Texas,4268,119700,48,201,553401,48201553401,Houston
Census Tract 5534.03; Harris County; Texas,8631,79731,48,201,553403,48201553403,Houston
Census Tract 5534.04; Harris County; Texas,3437,142603,48,201,553404,48201553404,Houston
Census Tract 5534.05; Harris County; Texas,6671,105250,48,201,553405,48201553405,Houston
Census Tract 5535; Harris County; Texas,7034,100815,48,201,553500,48201553500,Houston
Census Tract 5536.01; Harris County; Texas,5220,117467,48,201,553601,48201553601,Houston
Census Tract 5536.02; Harris County; Texas,2196,55504,48,201,553602,48201553602,Houston
Census Tract 5537; Harris County; Texas,4593,72338,48,201,553700,48201553700,Houston
Census Tract 5538.01; Harris County; Texas,2570,138608,48,201,553801,48201553801,Houston
Census Tract 5538.03; Harris County; Texas,4441,123722,48,201,553803,48201553803,Houston
Census Tract 5538.04; Harris County; Texas,6054,75613,48,201,553804,48201553804,Houston
Census Tract 5539.01; Harris County; Texas,6187,145481,48,201,553901,48201553901,Houston
Census Tract 5540.01; Harris County; Texas,3614,95105,48,201,554001,48201554001,Houston
Census Tract 5540.02; Harris County; Texas,4113,171250,48,201,554002,48201554002,Houston
Census Tract 5541.03; Harris County; Texas,5236,112500,48,201,554103,48201554103,Houston
Census Tract 5541.04; Harris County; Texas,3956,107961,48,201,554104,48201554104,Houston
Census Tract 5542.01; Harris County; Texas,6455,81817,48,201,554201,48201554201,Houston
Census Tract 5542.02; Harris County; Texas,3260,88650,48,201,554202,48201554202,Houston
Census Tract 5543.01; Harris County; Texas,7942,132799,48,201,554301,48201554301,Houston
Census Tract 5543.02; Harris County; Texas,4606,112583,48,201,554302,48201554302,Houston
Census Tract 5544.04; Harris County; Texas,4746,170500,48,201,554404,48201554404,Houston
Census Tract 5544.05; Harris County; Texas,8823,138599,48,201,554405,48201554405,Houston
Census Tract 5544.06; Harris County; Texas,5155,134792,48,201,554406,48201554406,Houston
Census Tract 5544.07; Harris County; Texas,6753,112344,48,201,554407,48201554407,Houston
Census Tract 5544.08; Harris County; Texas,9942,111415,48,201,554408,48201554408,Houston
Census Tract 5544.09; Harris County; Texas,7392,146626,48,201,554409,48201554409,Houston
Census Tract 5544.10; Harris County; Texas,3940,114125,48,201,554410,48201554410,Houston
Census Tract 5545.01; Harris County; Texas,6256,161394,48,201,554501,48201554501,Houston
Census Tract 5545.02; Harris County; Texas,5927,145714,48,201,554502,48201554502,Houston
Census Tract 5546; Harris County; Texas,4725,144630,48,201,554600,48201554600,Houston
Census Tract 5547.01; Harris County; Texas,3304,85032,48,201,554701,48201554701,Houston
Census Tract 5547.02; Harris County; Texas,4576,125346,48,201,554702,48201554702,Houston
Census Tract 5548.03; Harris County; Texas,7549,142734,48,201,554803,48201554803,Houston
Census Tract 5548.04; Harris County; Texas,4575,145760,48,201,554804,48201554804,Houston
Census Tract 5548.05; Harris County; Texas,8906,104331,48,201,554805,48201554805,Houston
Census Tract 5548.06; Harris County; Texas,2199,116188,48,201,554806,48201554806,Houston
Census Tract 5548.07; Harris County; Texas,6985,86937,48,201,554807,48201554807,Houston
Census Tract 5548.08; Harris County; Texas,3155,144063,48,201,554808,48201554808,Houston
Census Tract 5548.09; Harris County; Texas,11274,118456,48,201,554809,48201554809,Houston
Census Tract 5549.02; Harris County; Texas,11324,134836,48,201,554902,48201554902,Houston
Census Tract 5549.04; Harris County; Texas,3667,113607,48,201,554904,48201554904,Houston
Census Tract 5549.05; Harris County; Texas,7505,124988,48,201,554905,48201554905,Houston
Census Tract 5549.06; Harris County; Texas,4292,95102,48,201,554906,48201554906,Houston
Census Tract 5549.07; Harris County; Texas,4477,85473,48,201,554907,48201554907,Houston
Census Tract 5549.08; Harris County; Texas,7629,108896,48,201,554908,48201554908,Houston
Census Tract 5550.01; Harris County; Texas,2564,113548,48,201,555001,48201555001,Houston
Census Tract 5550.02; Harris County; Texas,5220,99207,48,201,555002,48201555002,Houston
Census Tract 5551.01; Harris County; Texas,4881,86739,48,201,555101,48201555101,Houston
Census Tract 5551.02; Harris County; Texas,5862,75625,48,201,555102,48201555102,Houston
Census Tract 5552; Harris County; Texas,12696,103897,48,201,555200,48201555200,Houston
Census Tract 5553.01; Harris County; Texas,5091,137033,48,201,555301,48201555301,Houston
Census Tract 5553.03; Harris County; Texas,14743,132808,48,201,555303,48201555303,Houston
Census Tract 5553.04; Harris County; Texas,9443,153462,48,201,555304,48201555304,Houston
Census Tract 5553.05; Harris County; Texas,11697,204948,48,201,555305,48201555305,Houston
Census Tract 5554.01; Harris County; Texas,2923,88013,48,201,555401,48201555401,Houston
Census Tract 5554.03; Harris County; Texas,5112,81653,48,201,555403,48201555403,Houston
Census Tract 5554.04; Harris County; Texas,4282,47220,48,201,555404,48201555404,Houston
Census Tract 5555.01; Harris County; Texas,6573,109758,48,201,555501,48201555501,Houston
Census Tract 5555.03; Harris County; Texas,13393,120704,48,201,555503,48201555503,Houston
Census Tract 5555.04; Harris County; Texas,7813,117056,48,201,555504,48201555504,Houston
Census Tract 5555.05; Harris County; Texas,11063,138200,48,201,555505,48201555505,Houston
Census Tract 5556; Harris County; Texas,7769,141665,48,201,555600,48201555600,Houston
Census Tract 5557.01; Harris County; Texas,11918,124271,48,201,555701,48201555701,Houston
Census Tract 5557.03; Harris County; Texas,6305,124950,48,201,555703,48201555703,Houston
Census Tract 5557.04; Harris County; Texas,8420,173333,48,201,555704,48201555704,Houston
Census Tract 5560; Harris County; Texas,12775,99269,48,201,556000,48201556000,Houston
Census Tract 5561; Harris County; Texas,3604,134444,48,201,556100,48201556100,Houston
Census Tract 9800; Harris County; Texas,14,-666666666,48,201,980000,48201980000,Houston
Census Tract 9801; Harris County; Texas,0,-666666666,48,201,980100,48201980100,Houston
Census Tract 9802; Harris County; Texas,9338,-666666666,48,201,980200,48201980200,Houston
Census Tract 9803; Harris County; Texas,2885,-666666666,48,201,980300,48201980300,Houston
Census Tract 9804; Harris County; Texas,3760,-666666666,48,201,980400,48201980400,Houston
Census Tract 9807; Harris County; Texas,1596,139038,48,201,980700,48201980700,Houston
