NAME,total_population,median_household_income,state,county,tract,GEOID,city
Census Tract 8100; Maricopa County; Arizona,3359,124048,04,013,810000,04013810000,Phoenix
Census Tract 8101; Maricopa County; Arizona,6557,172917,04,013,810100,04013810100,Phoenix
Census Tract 8102; Maricopa County; Arizona,3293,109511,04,013,810200,04013810200,Phoenix
Census Tract 8103; Maricopa County; Arizona,6236,92762,04,013,810300,04013810300,Phoenix
Census Tract 8104; Maricopa County; Arizona,5430,98958,04,013,810400,04013810400,Phoenix
Census Tract 8105; Maricopa County; Arizona,4856,116853,04,013,810500,04013810500,Phoenix
Census Tract 8106; Maricopa County; Arizona,7241,117673,04,013,810600,04013810600,Phoenix
Census Tract 8107; Maricopa County; Arizona,7480,90911,04,013,810700,04013810700,Phoenix
Census Tract 8108; Maricopa County; Arizona,4501,128750,04,013,810800,04013810800,Phoenix
Census Tract 8109; Maricopa County; Arizona,5894,118257,04,013,810900,04013810900,Phoenix
Census Tract 8110; Maricopa County; Arizona,2839,117500,04,013,811000,04013811000,Phoenix
Census Tract 8111; Maricopa County; Arizona,3915,89944,04,013,811100,04013811100,Phoenix
Census Tract 8112; Maricopa County; Arizona,3476,81705,04,013,811200,04013811200,Phoenix
Census Tract 8113; Maricopa County; Arizona,3065,141400,04,013,811300,04013811300,Phoenix
Census Tract 8114; Maricopa County; Arizona,5318,121753,04,013,811400,04013811400,Phoenix
Census Tract 8115; Maricopa County; Arizona,2613,120989,04,013,811500,04013811500,Phoenix
Census Tract 8116; Maricopa County; Arizona,4372,105900,04,013,811600,04013811600,Phoenix
Census Tract 8117; Maricopa County; Arizona,4764,96318,04,013,811700,04013811700,Phoenix
Census Tract 8118; Maricopa County; Arizona,1795,185000,04,013,811800,04013811800,Phoenix
Census Tract 8119; Maricopa County; Arizona,5637,101310,04,013,811900,04013811900,Phoenix
Census Tract 8120; Maricopa County; Arizona,5016,81905,04,013,812000,04013812000,Phoenix
Census Tract 8121; Maricopa County; Arizona,7121,99302,04,013,812100,04013812100,Phoenix
Census Tract 8122; Maricopa County; Arizona,7783,109231,04,013,812200,04013812200,Phoenix
Census Tract 8123; Maricopa County; Arizona,5355,103352,04,013,812300,04013812300,Phoenix
Census Tract 8124; Maricopa County; Arizona,8309,131221,04,013,812400,04013812400,Phoenix
Census Tract 8125; Maricopa County; Arizona,2135,179444,04,013,812500,04013812500,Phoenix
Census Tract 8126; Maricopa County; Arizona,6383,129634,04,013,812600,04013812600,Phoenix
Census Tract 8127; Maricopa County; Arizona,6739,128864,04,013,812700,04013812700,Phoenix
Census Tract 8128.01; Maricopa County; Arizona,3240,168790,04,013,812801,04013812801,Phoenix
Census Tract 8128.02; Maricopa County; Arizona,5993,127222,04,013,812802,04013812802,Phoenix
Census Tract 8129; Maricopa County; Arizona,3391,178101,04,013,812900,04013812900,Phoenix
Census Tract 8130; Maricopa County; Arizona,6007,163859,04,013,813000,04013813000,Phoenix
Census Tract 8131; Maricopa County; Arizona,4140,174313,04,013,813100,04013813100,Phoenix
Census Tract 8132; Maricopa County; Arizona,4702,210882,04,013,813200,04013813200,Phoenix
Census Tract 8133; Maricopa County; Arizona,6166,167500,04,013,813300,04013813300,Phoenix
Census Tract 8134; Maricopa County; Arizona,4755,146796,04,013,813400,04013813400,Phoenix
Census Tract 8135; Maricopa County; Arizona,4616,238807,04,013,813500,04013813500,Phoenix
Census Tract 8136; Maricopa County; Arizona,4565,222727,04,013,813600,04013813600,Phoenix
Census Tract 8137; Maricopa County; Arizona,2405,73636,04,013,813700,04013813700,Phoenix
Census Tract 8138; Maricopa County; Arizona,2882,62965,04,013,813800,04013813800,Phoenix
Census Tract 8139; Maricopa County; Arizona,6127,143750,04,013,813900,04013813900,Phoenix
Census Tract 8140; Maricopa County; Arizona,2666,75718,04,013,814000,04013814000,Phoenix
Census Tract 8141; Maricopa County; Arizona,6148,129861,04,013,814100,04013814100,Phoenix
Census Tract 8142; Maricopa County; Arizona,2633,146310,04,013,814200,04013814200,Phoenix
Census Tract 8143; Maricopa County; Arizona,4417,111014,04,013,814300,04013814300,Phoenix
Census Tract 8144; Maricopa County; Arizona,6025,129798,04,013,814400,04013814400,Phoenix
Census Tract 8145; Maricopa County; Arizona,5039,103030,04,013,814500,04013814500,Phoenix
Census Tract 8146; Maricopa County; Arizona,5967,69931,04,013,814600,04013814600,Phoenix
Census Tract 8147; Maricopa County; Arizona,4320,116341,04,013,814700,04013814700,Phoenix
Census Tract 8148.01; Maricopa County; Arizona,3772,124104,04,013,814801,04013814801,Phoenix
Census Tract 8148.02; Maricopa County; Arizona,6108,101179,04,013,814802,04013814802,Phoenix
Census Tract 8149; Maricopa County; Arizona,3140,148244,04,013,814900,04013814900,Phoenix
Census Tract 8150; Maricopa County; Arizona,4514,152276,04,013,815000,04013815000,Phoenix
Census Tract 8151; Maricopa County; Arizona,5711,129922,04,013,815100,04013815100,Phoenix
Census Tract 8152.01; Maricopa County; Arizona,5920,108284,04,013,815201,04013815201,Phoenix
Census Tract 8152.02; Maricopa County; Arizona,3404,103732,04,013,815202,04013815202,Phoenix
Census Tract 8152.03; Maricopa County; Arizona,4065,118864,04,013,815203,04013815203,Phoenix
Census Tract 8153; Maricopa County; Arizona,3732,185703,04,013,815300,04013815300,Phoenix
Census Tract 8154.01; Maricopa County; Arizona,3624,153750,04,013,815401,04013815401,Phoenix
Census Tract 8154.02; Maricopa County; Arizona,7309,117221,04,013,815402,04013815402,Phoenix
Census Tract 8155.01; Maricopa County; Arizona,4543,119650,04,013,815501,04013815501,Phoenix
Census Tract 8155.02; Maricopa County; Arizona,3219,64395,04,013,815502,04013815502,Phoenix
Census Tract 8156.01; Maricopa County; Arizona,1494,148304,04,013,815601,04013815601,Phoenix
Census Tract 8156.02; Maricopa County; Arizona,5956,142538,04,013,815602,04013815602,Phoenix
Census Tract 8157; Maricopa County; Arizona,5519,128594,04,013,815700,04013815700,Phoenix
Census Tract 8158; Maricopa County; Arizona,6772,96474,04,013,815800,04013815800,Phoenix
Census Tract 8159.01; Maricopa County; Arizona,6264,159191,04,013,815901,04013815901,Phoenix
Census Tract 8159.02; Maricopa County; Arizona,6104,150189,04,013,815902,04013815902,Phoenix
Census Tract 8160.01; Maricopa County; Arizona,3873,180417,04,013,816001,04013816001,Phoenix
Census Tract 8160.02; Maricopa County; Arizona,4603,165962,04,013,816002,04013816002,Phoenix
Census Tract 8160.03; Maricopa County; Arizona,3139,202750,04,013,816003,04013816003,Phoenix
Census Tract 8160.04; Maricopa County; Arizona,7055,156354,04,013,816004,04013816004,Phoenix
Census Tract 8160.05; Maricopa County; Arizona,4354,153381,04,013,816005,04013816005,Phoenix
Census Tract 8161; Maricopa County; Arizona,7238,127807,04,013,816100,04013816100,Phoenix
Census Tract 8162; Maricopa County; Arizona,4300,122351,04,013,816200,04013816200,Phoenix
Census Tract 8163.01; Maricopa County; Arizona,2840,72443,04,013,816301,04013816301,Phoenix
Census Tract 8163.02; Maricopa County; Arizona,4460,220368,04,013,816302,04013816302,Phoenix
Census Tract 8164.01; Maricopa County; Arizona,4222,167717,04,013,816401,04013816401,Phoenix
Census Tract 8164.02; Maricopa County; Arizona,4659,130962,04,013,816402,04013816402,Phoenix
Census Tract 8165.01; Maricopa County; Arizona,2547,195682,04,013,816501,04013816501,Phoenix
Census Tract 8165.02; Maricopa County; Arizona,2459,155355,04,013,816502,04013816502,Phoenix
Census Tract 8166; Maricopa County; Arizona,5521,146889,04,013,816600,04013816600,Phoenix
Census Tract 8167; Maricopa County; Arizona,3004,205353,04,013,816700,04013816700,Phoenix
Census Tract 8168; Maricopa County; Arizona,7593,136895,04,013,816800,04013816800,Phoenix
Census Tract 8169.01; Maricopa County; Arizona,5577,144120,04,013,816901,04013816901,Phoenix
Census Tract 8169.02; Maricopa County; Arizona,3724,150278,04,013,816902,04013816902,Phoenix
Census Tract 8169.03; Maricopa County; Arizona,3637,162793,04,013,816903,04013816903,Phoenix
Census Tract 8169.04; Maricopa County; Arizona,4444,176318,04,013,816904,04013816904,Phoenix
Census Tract 8170; Maricopa County; Arizona,4038,147330,04,013,817000,04013817000,Phoenix
Census Tract 8171.01; Maricopa County; Arizona,3543,119650,04,013,817101,04013817101,Phoenix
Census Tract 8171.02; Maricopa County; Arizona,3852,97147,04,013,817102,04013817102,Phoenix
Census Tract 8171.03; Maricopa County; Arizona,5828,89866,04,013,817103,04013817103,Phoenix
Census Tract 8172; Maricopa County; Arizona,9033,124375,04,013,817200,04013817200,Phoenix
Census Tract 8173; Maricopa County; Arizona,5408,64662,04,013,817300,04013817300,Phoenix
Census Tract 8174; Maricopa County; Arizona,2854,48345,04,013,817400,04013817400,Phoenix
Census Tract 8175; Maricopa County; Arizona,2748,64926,04,013,817500,04013817500,Phoenix
Census Tract 8176; Maricopa County; Arizona,7385,138208,04,013,817600,04013817600,Phoenix
Census Tract 9407; Maricopa County; Arizona,0,-666666666,04,013,940700,04013940700,Phoenix
Census Tract 9410; Maricopa County; Arizona,3387,49926,04,013,941000,04013941000,Phoenix
Census Tract 9411; Maricopa County; Arizona,15,-666666666,04,013,941100,04013941100,Phoenix
Census Tract 9412; Maricopa County; Arizona,1068,58229,04,013,941200,04013941200,Phoenix
Census Tract 9413; Maricopa County; Arizona,5487,42500,04,013,941300,04013941300,Phoenix
Census Tract 9801; Maricopa County; Arizona,7,-666666666,04,013,980100,04013980100,Phoenix
Census Tract 9804; Maricopa County; Arizona,11,-666666666,04,013,980400,04013980400,Phoenix
Census Tract 9805; Maricopa County; Arizona,0,-666666666,04,013,980500,04013980500,Phoenix
Census Tract 9807; Maricopa County; Arizona,0,-666666666,04,013,980700,04013980700,Phoenix
Census Tract 9809; Maricopa County; Arizona,226,-666666666,04,013,980900,04013980900,Phoenix
Census Tract 9810; Maricopa County; Arizona,696,-666666666,04,013,981000,04013981000,Phoenix
