NAME,poverty_universe,below_poverty_count,state,county,tract,GEOID,city
Census Tract 3201; Maricopa County; Arizona,3908,437,04,013,320100,04013320100,Phoenix
Census Tract 4201.04; Maricopa County; Arizona,5415,912,04,013,420104,04013420104,Phoenix
Census Tract 4201.05; Maricopa County; Arizona,6184,470,04,013,420105,04013420105,Phoenix
Census Tract 4201.07; Maricopa County; Arizona,6893,405,04,013,420107,04013420107,Phoenix
Census Tract 4201.08; Maricopa County; Arizona,1701,44,04,013,420108,04013420108,Phoenix
Census Tract 4201.09; Maricopa County; Arizona,5910,396,04,013,420109,04013420109,Phoenix
Census Tract 4201.10; Maricopa County; Arizona,5934,258,04,013,420110,04013420110,Phoenix
Census Tract 4201.11; Maricopa County; Arizona,4379,238,04,013,420111,04013420111,Phoenix
Census Tract 4201.12; Maricopa County; Arizona,3205,98,04,013,420112,04013420112,Phoenix
Census Tract 4201.13; Maricopa County; Arizona,3338,466,04,013,420113,04013420113,Phoenix
Census Tract 4201.14; Maricopa County; Arizona,3742,300,04,013,420114,04013420114,Phoenix
Census Tract 4201.15; Maricopa County; Arizona,2932,423,04,013,420115,04013420115,Phoenix
Census Tract 4201.16; Maricopa County; Arizona,3301,475,04,013,420116,04013420116,Phoenix
Census Tract 4202.02; Maricopa County; Arizona,5527,591,04,013,420202,04013420202,Phoenix
Census Tract 4202.06; Maricopa County; Arizona,3721,399,04,013,420206,04013420206,Phoenix
Census Tract 4202.07; Maricopa County; Arizona,2708,87,04,013,420207,04013420207,Phoenix
Census Tract 4202.08; Maricopa County; Arizona,5853,642,04,013,420208,04013420208,Phoenix
Census Tract 4202.09; Maricopa County; Arizona,4092,678,04,013,420209,04013420209,Phoenix
Census Tract 4202.10; Maricopa County; Arizona,5294,348,04,013,420210,04013420210,Phoenix
Census Tract 4202.11; Maricopa County; Arizona,4470,161,04,013,420211,04013420211,Phoenix
Census Tract 4202.12; Maricopa County; Arizona,2781,99,04,013,420212,04013420212,Phoenix
Census Tract 4202.13; Maricopa County; Arizona,1997,146,04,013,420213,04013420213,Phoenix
Census Tract 4202.14; Maricopa County; Arizona,4667,629,04,013,420214,04013420214,Phoenix
Census Tract 4202.15; Maricopa County; Arizona,3552,384,04,013,420215,04013420215,Phoenix
Census Tract 4202.16; Maricopa County; Arizona,3765,340,04,013,420216,04013420216,Phoenix
Census Tract 4203.01; Maricopa County; Arizona,1837,92,04,013,420301,04013420301,Phoenix
Census Tract 4203.02; Maricopa County; Arizona,4873,583,04,013,420302,04013420302,Phoenix
Census Tract 4203.03; Maricopa County; Arizona,4623,281,04,013,420303,04013420303,Phoenix
Census Tract 4203.04; Maricopa County; Arizona,838,55,04,013,420304,04013420304,Phoenix
Census Tract 4204.01; Maricopa County; Arizona,3982,798,04,013,420401,04013420401,Phoenix
Census Tract 4204.02; Maricopa County; Arizona,4891,88,04,013,420402,04013420402,Phoenix
Census Tract 4205.03; Maricopa County; Arizona,3464,397,04,013,420503,04013420503,Phoenix
Census Tract 4205.04; Maricopa County; Arizona,3653,209,04,013,420504,04013420504,Phoenix
Census Tract 4205.05; Maricopa County; Arizona,2959,116,04,013,420505,04013420505,Phoenix
Census Tract 4205.06; Maricopa County; Arizona,3325,526,04,013,420506,04013420506,Phoenix
Census Tract 4206.02; Maricopa County; Arizona,4760,376,04,013,420602,04013420602,Phoenix
Census Tract 4206.03; Maricopa County; Arizona,4072,200,04,013,420603,04013420603,Phoenix
Census Tract 4206.04; Maricopa County; Arizona,5057,96,04,013,420604,04013420604,Phoenix
Census Tract 4207.04; Maricopa County; Arizona,5537,772,04,013,420704,04013420704,Phoenix
Census Tract 4207.05; Maricopa County; Arizona,3437,21,04,013,420705,04013420705,Phoenix
Census Tract 4207.06; Maricopa County; Arizona,5135,224,04,013,420706,04013420706,Phoenix
Census Tract 4207.07; Maricopa County; Arizona,2055,148,04,013,420707,04013420707,Phoenix
Census Tract 4207.08; Maricopa County; Arizona,3612,322,04,013,420708,04013420708,Phoenix
Census Tract 4207.09; Maricopa County; Arizona,3026,470,04,013,420709,04013420709,Phoenix
Census Tract 4207.10; Maricopa County; Arizona,3296,633,04,013,420710,04013420710,Phoenix
Census Tract 4208; Maricopa County; Arizona,5234,575,04,013,420800,04013420800,Phoenix
Census Tract 4209.01; Maricopa County; Arizona,2972,439,04,013,420901,04013420901,Phoenix
Census Tract 4209.02; Maricopa County; Arizona,4042,444,04,013,420902,04013420902,Phoenix
Census Tract 4210.01; Maricopa County; Arizona,3808,991,04,013,421001,04013421001,Phoenix
Census Tract 4210.02; Maricopa County; Arizona,3159,550,04,013,421002,04013421002,Phoenix
Census Tract 4211.01; Maricopa County; Arizona,5101,997,04,013,421101,04013421101,Phoenix
Census Tract 4211.02; Maricopa County; Arizona,6444,437,04,013,421102,04013421102,Phoenix
Census Tract 4212.01; Maricopa County; Arizona,5678,1100,04,013,421201,04013421201,Phoenix
Census Tract 4212.02; Maricopa County; Arizona,3589,538,04,013,421202,04013421202,Phoenix
Census Tract 4213.02; Maricopa County; Arizona,5980,1556,04,013,421302,04013421302,Phoenix
Census Tract 4213.03; Maricopa County; Arizona,5341,451,04,013,421303,04013421303,Phoenix
Census Tract 4213.04; Maricopa County; Arizona,3805,494,04,013,421304,04013421304,Phoenix
Census Tract 4214; Maricopa County; Arizona,2750,462,04,013,421400,04013421400,Phoenix
Census Tract 4215.01; Maricopa County; Arizona,4482,723,04,013,421501,04013421501,Phoenix
Census Tract 4215.02; Maricopa County; Arizona,3544,834,04,013,421502,04013421502,Phoenix
Census Tract 4216.01; Maricopa County; Arizona,2775,759,04,013,421601,04013421601,Phoenix
Census Tract 4216.02; Maricopa County; Arizona,4528,675,04,013,421602,04013421602,Phoenix
Census Tract 4217.01; Maricopa County; Arizona,5553,388,04,013,421701,04013421701,Phoenix
Census Tract 4217.02; Maricopa County; Arizona,3633,1273,04,013,421702,04013421702,Phoenix
Census Tract 4218.01; Maricopa County; Arizona,2848,108,04,013,421801,04013421801,Phoenix
Census Tract 4218.02; Maricopa County; Arizona,4484,479,04,013,421802,04013421802,Phoenix
Census Tract 4219.01; Maricopa County; Arizona,4430,1075,04,013,421901,04013421901,Phoenix
Census Tract 4219.02; Maricopa County; Arizona,6327,2351,04,013,421902,04013421902,Phoenix
Census Tract 4220.01; Maricopa County; Arizona,4392,727,04,013,422001,04013422001,Phoenix
Census Tract 4220.02; Maricopa County; Arizona,3750,953,04,013,422002,04013422002,Phoenix
Census Tract 4221.02; Maricopa County; Arizona,4343,933,04,013,422102,04013422102,Phoenix
Census Tract 4221.03; Maricopa County; Arizona,4973,1003,04,013,422103,04013422103,Phoenix
Census Tract 4221.04; Maricopa County; Arizona,5825,1601,04,013,422104,04013422104,Phoenix
Census Tract 4221.05; Maricopa County; Arizona,3150,261,04,013,422105,04013422105,Phoenix
Census Tract 4221.06; Maricopa County; Arizona,6649,1310,04,013,422106,04013422106,Phoenix
Census Tract 4221.07; Maricopa County; Arizona,4247,1184,04,013,422107,04013422107,Phoenix
Census Tract 4222.03; Maricopa County; Arizona,5527,614,04,013,422203,04013422203,Phoenix
Census Tract 4222.09; Maricopa County; Arizona,7665,1192,04,013,422209,04013422209,Phoenix
Census Tract 4222.10; Maricopa County; Arizona,5813,260,04,013,422210,04013422210,Phoenix
Census Tract 4222.11; Maricopa County; Arizona,2776,273,04,013,422211,04013422211,Phoenix
Census Tract 4222.12; Maricopa County; Arizona,4023,139,04,013,422212,04013422212,Phoenix
Census Tract 4222.13; Maricopa County; Arizona,2482,179,04,013,422213,04013422213,Phoenix
Census Tract 4222.15; Maricopa County; Arizona,2232,105,04,013,422215,04013422215,Phoenix
Census Tract 4222.16; Maricopa County; Arizona,5517,306,04,013,422216,04013422216,Phoenix
Census Tract 4222.17; Maricopa County; Arizona,3532,288,04,013,422217,04013422217,Phoenix
Census Tract 4222.18; Maricopa County; Arizona,2902,301,04,013,422218,04013422218,Phoenix
Census Tract 4222.19; Maricopa County; Arizona,3703,364,04,013,422219,04013422219,Phoenix
Census Tract 4222.20; Maricopa County; Arizona,1962,60,04,013,422220,04013422220,Phoenix
Census Tract 4222.21; Maricopa County; Arizona,4028,412,04,013,422221,04013422221,Phoenix
Census Tract 4222.22; Maricopa County; Arizona,2178,73,04,013,422222,04013422222,Phoenix
Census Tract 4222.23; Maricopa County; Arizona,3043,541,04,013,422223,04013422223,Phoenix
Census Tract 4222.24; Maricopa County; Arizona,0,0,04,013,422224,04013422224,Phoenix
Census Tract 4222.25; Maricopa County; Arizona,0,0,04,013,422225,04013422225,Phoenix
Census Tract 4222.26; Maricopa County; Arizona,0,0,04,013,422226,04013422226,Phoenix
Census Tract 4222.27; Maricopa County; Arizona,1765,106,04,013,422227,04013422227,Phoenix
Census Tract 4223.01; Maricopa County; Arizona,5810,763,04,013,422301,04013422301,Phoenix
Census Tract 4223.02; Maricopa County; Arizona,5248,432,04,013,422302,04013422302,Phoenix
Census Tract 4223.04; Maricopa County; Arizona,2688,190,04,013,422304,04013422304,Phoenix
Census Tract 4223.05; Maricopa County; Arizona,6450,958,04,013,422305,04013422305,Phoenix
Census Tract 4223.07; Maricopa County; Arizona,4184,359,04,013,422307,04013422307,Phoenix
Census Tract 4223.08; Maricopa County; Arizona,5132,365,04,013,422308,04013422308,Phoenix
Census Tract 4223.09; Maricopa County; Arizona,5187,128,04,013,422309,04013422309,Phoenix
Census Tract 4224.01; Maricopa County; Arizona,4008,420,04,013,422401,04013422401,Phoenix
Census Tract 4224.02; Maricopa County; Arizona,5120,362,04,013,422402,04013422402,Phoenix
Census Tract 4224.03; Maricopa County; Arizona,4519,242,04,013,422403,04013422403,Phoenix
Census Tract 4224.04; Maricopa County; Arizona,4410,120,04,013,422404,04013422404,Phoenix
Census Tract 4225.01; Maricopa County; Arizona,6059,696,04,013,422501,04013422501,Phoenix
Census Tract 4225.02; Maricopa County; Arizona,6201,494,04,013,422502,04013422502,Phoenix
Census Tract 4225.03; Maricopa County; Arizona,6065,549,04,013,422503,04013422503,Phoenix
Census Tract 4225.04; Maricopa County; Arizona,5264,416,04,013,422504,04013422504,Phoenix
Census Tract 4225.06; Maricopa County; Arizona,5328,183,04,013,422506,04013422506,Phoenix
Census Tract 4225.07; Maricopa County; Arizona,3997,163,04,013,422507,04013422507,Phoenix
Census Tract 4225.08; Maricopa County; Arizona,3784,257,04,013,422508,04013422508,Phoenix
Census Tract 4225.09; Maricopa County; Arizona,4929,422,04,013,422509,04013422509,Phoenix
Census Tract 4225.10; Maricopa County; Arizona,2860,203,04,013,422510,04013422510,Phoenix
Census Tract 4225.11; Maricopa County; Arizona,2840,121,04,013,422511,04013422511,Phoenix
Census Tract 4225.12; Maricopa County; Arizona,5379,147,04,013,422512,04013422512,Phoenix
Census Tract 4225.13; Maricopa County; Arizona,5017,94,04,013,422513,04013422513,Phoenix
Census Tract 4225.14; Maricopa County; Arizona,4813,277,04,013,422514,04013422514,Phoenix
Census Tract 4226.07; Maricopa County; Arizona,3544,331,04,013,422607,04013422607,Phoenix
Census Tract 4226.09; Maricopa County; Arizona,4164,413,04,013,422609,04013422609,Phoenix
Census Tract 4226.10; Maricopa County; Arizona,2963,177,04,013,422610,04013422610,Phoenix
Census Tract 4226.15; Maricopa County; Arizona,7315,639,04,013,422615,04013422615,Phoenix
Census Tract 4226.17; Maricopa County; Arizona,5583,169,04,013,422617,04013422617,Phoenix
Census Tract 4226.18; Maricopa County; Arizona,3005,174,04,013,422618,04013422618,Phoenix
Census Tract 4226.20; Maricopa County; Arizona,3163,300,04,013,422620,04013422620,Phoenix
Census Tract 4226.21; Maricopa County; Arizona,4456,332,04,013,422621,04013422621,Phoenix
Census Tract 4226.22; Maricopa County; Arizona,4320,250,04,013,422622,04013422622,Phoenix
Census Tract 4226.23; Maricopa County; Arizona,8355,778,04,013,422623,04013422623,Phoenix
Census Tract 4226.24; Maricopa County; Arizona,2554,268,04,013,422624,04013422624,Phoenix
Census Tract 4226.25; Maricopa County; Arizona,4450,824,04,013,422625,04013422625,Phoenix
Census Tract 4226.26; Maricopa County; Arizona,2559,492,04,013,422626,04013422626,Phoenix
Census Tract 4226.27; Maricopa County; Arizona,3484,458,04,013,422627,04013422627,Phoenix
Census Tract 4226.28; Maricopa County; Arizona,3972,592,04,013,422628,04013422628,Phoenix
Census Tract 4226.29; Maricopa County; Arizona,4017,83,04,013,422629,04013422629,Phoenix
Census Tract 4226.30; Maricopa County; Arizona,5007,1058,04,013,422630,04013422630,Phoenix
Census Tract 4226.32; Maricopa County; Arizona,3962,459,04,013,422632,04013422632,Phoenix
Census Tract 4226.33; Maricopa County; Arizona,2821,325,04,013,422633,04013422633,Phoenix
Census Tract 4226.34; Maricopa County; Arizona,5432,508,04,013,422634,04013422634,Phoenix
Census Tract 4226.36; Maricopa County; Arizona,3775,474,04,013,422636,04013422636,Phoenix
Census Tract 4226.37; Maricopa County; Arizona,3431,103,04,013,422637,04013422637,Phoenix
Census Tract 4226.38; Maricopa County; Arizona,3871,248,04,013,422638,04013422638,Phoenix
Census Tract 4226.39; Maricopa County; Arizona,3721,183,04,013,422639,04013422639,Phoenix
Census Tract 4226.40; Maricopa County; Arizona,4903,321,04,013,422640,04013422640,Phoenix
Census Tract 4226.42; Maricopa County; Arizona,5528,203,04,013,422642,04013422642,Phoenix
Census Tract 4226.43; Maricopa County; Arizona,5804,213,04,013,422643,04013422643,Phoenix
Census Tract 4226.47; Maricopa County; Arizona,10008,204,04,013,422647,04013422647,Phoenix
Census Tract 4226.48; Maricopa County; Arizona,6197,107,04,013,422648,04013422648,Phoenix
Census Tract 4226.49; Maricopa County; Arizona,7313,17,04,013,422649,04013422649,Phoenix
Census Tract 4226.50; Maricopa County; Arizona,2722,33,04,013,422650,04013422650,Phoenix
Census Tract 4226.51; Maricopa County; Arizona,4932,325,04,013,422651,04013422651,Phoenix
Census Tract 4226.52; Maricopa County; Arizona,2513,327,04,013,422652,04013422652,Phoenix
Census Tract 4226.53; Maricopa County; Arizona,4621,164,04,013,422653,04013422653,Phoenix
Census Tract 4226.54; Maricopa County; Arizona,5683,204,04,013,422654,04013422654,Phoenix
Census Tract 4226.55; Maricopa County; Arizona,3612,153,04,013,422655,04013422655,Phoenix
Census Tract 4226.56; Maricopa County; Arizona,5437,197,04,013,422656,04013422656,Phoenix
Census Tract 4226.57; Maricopa County; Arizona,3522,71,04,013,422657,04013422657,Phoenix
Census Tract 4226.58; Maricopa County; Arizona,4349,58,04,013,422658,04013422658,Phoenix
Census Tract 4226.59; Maricopa County; Arizona,1701,103,04,013,422659,04013422659,Phoenix
Census Tract 4226.60; Maricopa County; Arizona,5263,409,04,013,422660,04013422660,Phoenix
Census Tract 5228.01; Maricopa County; Arizona,57,0,04,013,522801,04013522801,Phoenix
Census Tract 5228.02; Maricopa County; Arizona,614,281,04,013,522802,04013522802,Phoenix
Census Tract 5229.01; Maricopa County; Arizona,5074,355,04,013,522901,04013522901,Phoenix
Census Tract 5229.03; Maricopa County; Arizona,5365,1611,04,013,522903,04013522903,Phoenix
Census Tract 5229.04; Maricopa County; Arizona,4894,870,04,013,522904,04013522904,Phoenix
Census Tract 5230.02; Maricopa County; Arizona,5751,1486,04,013,523002,04013523002,Phoenix
Census Tract 5230.05; Maricopa County; Arizona,5228,404,04,013,523005,04013523005,Phoenix
Census Tract 5230.06; Maricopa County; Arizona,5746,476,04,013,523006,04013523006,Phoenix
Census Tract 5230.07; Maricopa County; Arizona,2852,90,04,013,523007,04013523007,Phoenix
Census Tract 5230.08; Maricopa County; Arizona,3482,347,04,013,523008,04013523008,Phoenix
Census Tract 5231.02; Maricopa County; Arizona,6197,1401,04,013,523102,04013523102,Phoenix
Census Tract 5231.03; Maricopa County; Arizona,6002,278,04,013,523103,04013523103,Phoenix
Census Tract 5231.04; Maricopa County; Arizona,6695,1084,04,013,523104,04013523104,Phoenix
Census Tract 6100.01; Maricopa County; Arizona,2437,219,04,013,610001,04013610001,Phoenix
Census Tract 6100.02; Maricopa County; Arizona,5595,427,04,013,610002,04013610002,Phoenix
Census Tract 6101; Maricopa County; Arizona,713,76,04,013,610100,04013610100,Phoenix
Census Tract 6102.01; Maricopa County; Arizona,4421,264,04,013,610201,04013610201,Phoenix
Census Tract 6102.02; Maricopa County; Arizona,3091,27,04,013,610202,04013610202,Phoenix
Census Tract 6103.01; Maricopa County; Arizona,3309,269,04,013,610301,04013610301,Phoenix
Census Tract 6103.02; Maricopa County; Arizona,5966,76,04,013,610302,04013610302,Phoenix
Census Tract 6104; Maricopa County; Arizona,5730,26,04,013,610400,04013610400,Phoenix
Census Tract 6105; Maricopa County; Arizona,7739,403,04,013,610500,04013610500,Phoenix
Census Tract 6106; Maricopa County; Arizona,5873,260,04,013,610600,04013610600,Phoenix
Census Tract 6107; Maricopa County; Arizona,8016,462,04,013,610700,04013610700,Phoenix
Census Tract 6108; Maricopa County; Arizona,7208,605,04,013,610800,04013610800,Phoenix
Census Tract 6109.01; Maricopa County; Arizona,6403,497,04,013,610901,04013610901,Phoenix
Census Tract 6109.02; Maricopa County; Arizona,4093,117,04,013,610902,04013610902,Phoenix
Census Tract 6109.03; Maricopa County; Arizona,3472,6,04,013,610903,04013610903,Phoenix
Census Tract 6110; Maricopa County; Arizona,3543,178,04,013,611000,04013611000,Phoenix
Census Tract 6111; Maricopa County; Arizona,4172,92,04,013,611100,04013611100,Phoenix
Census Tract 6112; Maricopa County; Arizona,7269,255,04,013,611200,04013611200,Phoenix
Census Tract 6113; Maricopa County; Arizona,7126,220,04,013,611300,04013611300,Phoenix
Census Tract 6114; Maricopa County; Arizona,6818,161,04,013,611400,04013611400,Phoenix
Census Tract 6115; Maricopa County; Arizona,7884,111,04,013,611500,04013611500,Phoenix
Census Tract 6116; Maricopa County; Arizona,3095,41,04,013,611600,04013611600,Phoenix
Census Tract 6117; Maricopa County; Arizona,6265,174,04,013,611700,04013611700,Phoenix
Census Tract 6118; Maricopa County; Arizona,7057,143,04,013,611800,04013611800,Phoenix
Census Tract 6119; Maricopa County; Arizona,3099,50,04,013,611900,04013611900,Phoenix
Census Tract 6120; Maricopa County; Arizona,4344,57,04,013,612000,04013612000,Phoenix
Census Tract 6122; Maricopa County; Arizona,7619,236,04,013,612200,04013612200,Phoenix
Census Tract 6123.01; Maricopa County; Arizona,4663,310,04,013,612301,04013612301,Phoenix
Census Tract 6123.02; Maricopa County; Arizona,4855,419,04,013,612302,04013612302,Phoenix
Census Tract 6124.01; Maricopa County; Arizona,4196,289,04,013,612401,04013612401,Phoenix
Census Tract 6124.02; Maricopa County; Arizona,4963,227,04,013,612402,04013612402,Phoenix
Census Tract 6125; Maricopa County; Arizona,4322,203,04,013,612500,04013612500,Phoenix
Census Tract 6126; Maricopa County; Arizona,2151,39,04,013,612600,04013612600,Phoenix
Census Tract 6127; Maricopa County; Arizona,2200,112,04,013,612700,04013612700,Phoenix
Census Tract 6128; Maricopa County; Arizona,2413,178,04,013,612800,04013612800,Phoenix
Census Tract 6129; Maricopa County; Arizona,2699,81,04,013,612900,04013612900,Phoenix
Census Tract 6130; Maricopa County; Arizona,6096,265,04,013,613000,04013613000,Phoenix
Census Tract 6131; Maricopa County; Arizona,2978,187,04,013,613100,04013613100,Phoenix
Census Tract 6132; Maricopa County; Arizona,4027,257,04,013,613200,04013613200,Phoenix
Census Tract 6133; Maricopa County; Arizona,7269,330,04,013,613300,04013613300,Phoenix
Census Tract 6134; Maricopa County; Arizona,4008,256,04,013,613400,04013613400,Phoenix
Census Tract 6135; Maricopa County; Arizona,4773,415,04,013,613500,04013613500,Phoenix
Census Tract 6136.01; Maricopa County; Arizona,3416,377,04,013,613601,04013613601,Phoenix
Census Tract 6136.02; Maricopa County; Arizona,6384,176,04,013,613602,04013613602,Phoenix
Census Tract 6137; Maricopa County; Arizona,5869,547,04,013,613700,04013613700,Phoenix
Census Tract 6138; Maricopa County; Arizona,4366,154,04,013,613800,04013613800,Phoenix
Census Tract 6139; Maricopa County; Arizona,6117,7,04,013,613900,04013613900,Phoenix
Census Tract 6140; Maricopa County; Arizona,4090,106,04,013,614000,04013614000,Phoenix
Census Tract 6141; Maricopa County; Arizona,6765,506,04,013,614100,04013614100,Phoenix
Census Tract 6142; Maricopa County; Arizona,4600,183,04,013,614200,04013614200,Phoenix
Census Tract 6143; Maricopa County; Arizona,2960,73,04,013,614300,04013614300,Phoenix
Census Tract 6144; Maricopa County; Arizona,3889,470,04,013,614400,04013614400,Phoenix
Census Tract 6145; Maricopa County; Arizona,4421,551,04,013,614500,04013614500,Phoenix
Census Tract 6146.01; Maricopa County; Arizona,3220,279,04,013,614601,04013614601,Phoenix
Census Tract 6146.02; Maricopa County; Arizona,3786,396,04,013,614602,04013614602,Phoenix
Census Tract 6147; Maricopa County; Arizona,3309,407,04,013,614700,04013614700,Phoenix
Census Tract 6148; Maricopa County; Arizona,4354,575,04,013,614800,04013614800,Phoenix
Census Tract 6149; Maricopa County; Arizona,3726,262,04,013,614900,04013614900,Phoenix
Census Tract 6150.01; Maricopa County; Arizona,7243,179,04,013,615001,04013615001,Phoenix
Census Tract 6150.02; Maricopa County; Arizona,4785,115,04,013,615002,04013615002,Phoenix
Census Tract 6151; Maricopa County; Arizona,4691,66,04,013,615100,04013615100,Phoenix
Census Tract 6152.01; Maricopa County; Arizona,6706,1040,04,013,615201,04013615201,Phoenix
Census Tract 6152.02; Maricopa County; Arizona,4071,285,04,013,615202,04013615202,Phoenix
Census Tract 6153; Maricopa County; Arizona,2412,426,04,013,615300,04013615300,Phoenix
Census Tract 6154; Maricopa County; Arizona,2881,196,04,013,615400,04013615400,Phoenix
Census Tract 6155; Maricopa County; Arizona,2855,192,04,013,615500,04013615500,Phoenix
Census Tract 6156; Maricopa County; Arizona,3384,385,04,013,615600,04013615600,Phoenix
Census Tract 6157; Maricopa County; Arizona,3000,214,04,013,615700,04013615700,Phoenix
Census Tract 6158; Maricopa County; Arizona,4865,590,04,013,615800,04013615800,Phoenix
Census Tract 6159; Maricopa County; Arizona,4444,740,04,013,615900,04013615900,Phoenix
Census Tract 6160; Maricopa County; Arizona,1700,226,04,013,616000,04013616000,Phoenix
Census Tract 6161; Maricopa County; Arizona,3936,611,04,013,616100,04013616100,Phoenix
Census Tract 6162; Maricopa County; Arizona,3655,282,04,013,616200,04013616200,Phoenix
Census Tract 6163; Maricopa County; Arizona,1892,62,04,013,616300,04013616300,Phoenix
Census Tract 6164; Maricopa County; Arizona,6618,632,04,013,616400,04013616400,Phoenix
Census Tract 6165; Maricopa County; Arizona,3684,570,04,013,616500,04013616500,Phoenix
Census Tract 6166; Maricopa County; Arizona,5937,920,04,013,616600,04013616600,Phoenix
Census Tract 6167; Maricopa County; Arizona,4813,269,04,013,616700,04013616700,Phoenix
Census Tract 6168; Maricopa County; Arizona,6227,667,04,013,616800,04013616800,Phoenix
Census Tract 6169; Maricopa County; Arizona,4735,320,04,013,616900,04013616900,Phoenix
Census Tract 6170.01; Maricopa County; Arizona,0,0,04,013,617001,04013617001,Phoenix
Census Tract 6170.02; Maricopa County; Arizona,6159,902,04,013,617002,04013617002,Phoenix
Census Tract 6171; Maricopa County; Arizona,2245,42,04,013,617100,04013617100,Phoenix
Census Tract 6172; Maricopa County; Arizona,2639,23,04,013,617200,04013617200,Phoenix
Census Tract 6173; Maricopa County; Arizona,2950,191,04,013,617300,04013617300,Phoenix
Census Tract 6174; Maricopa County; Arizona,6927,631,04,013,617400,04013617400,Phoenix
Census Tract 6175; Maricopa County; Arizona,3566,327,04,013,617500,04013617500,Phoenix
Census Tract 6176; Maricopa County; Arizona,5709,577,04,013,617600,04013617600,Phoenix
Census Tract 6177; Maricopa County; Arizona,3276,536,04,013,617700,04013617700,Phoenix
Census Tract 6178; Maricopa County; Arizona,2650,134,04,013,617800,04013617800,Phoenix
Census Tract 6179; Maricopa County; Arizona,2895,201,04,013,617900,04013617900,Phoenix
Census Tract 6180; Maricopa County; Arizona,4187,428,04,013,618000,04013618000,Phoenix
Census Tract 6181; Maricopa County; Arizona,4501,144,04,013,618100,04013618100,Phoenix
Census Tract 6182; Maricopa County; Arizona,3992,569,04,013,618200,04013618200,Phoenix
Census Tract 6183; Maricopa County; Arizona,2871,391,04,013,618300,04013618300,Phoenix
Census Tract 6184; Maricopa County; Arizona,4049,1161,04,013,618400,04013618400,Phoenix
Census Tract 6185; Maricopa County; Arizona,4209,356,04,013,618500,04013618500,Phoenix
Census Tract 6186; Maricopa County; Arizona,4821,512,04,013,618600,04013618600,Phoenix
Census Tract 6187; Maricopa County; Arizona,2939,237,04,013,618700,04013618700,Phoenix
Census Tract 6188; Maricopa County; Arizona,5893,669,04,013,618800,04013618800,Phoenix
Census Tract 6189; Maricopa County; Arizona,7320,1217,04,013,618900,04013618900,Phoenix
Census Tract 6190; Maricopa County; Arizona,2783,239,04,013,619000,04013619000,Phoenix
Census Tract 6191; Maricopa County; Arizona,3534,477,04,013,619100,04013619100,Phoenix
Census Tract 6192; Maricopa County; Arizona,6347,1586,04,013,619200,04013619200,Phoenix
Census Tract 6193; Maricopa County; Arizona,4492,842,04,013,619300,04013619300,Phoenix
Census Tract 6194; Maricopa County; Arizona,4653,130,04,013,619400,04013619400,Phoenix
Census Tract 6195; Maricopa County; Arizona,5882,563,04,013,619500,04013619500,Phoenix
Census Tract 6196.01; Maricopa County; Arizona,0,0,04,013,619601,04013619601,Phoenix
Census Tract 6196.02; Maricopa County; Arizona,1854,269,04,013,619602,04013619602,Phoenix
Census Tract 6197; Maricopa County; Arizona,3159,347,04,013,619700,04013619700,Phoenix
Census Tract 6198; Maricopa County; Arizona,4809,236,04,013,619800,04013619800,Phoenix
Census Tract 6199; Maricopa County; Arizona,6561,155,04,013,619900,04013619900,Phoenix
Census Tract 7233.04; Maricopa County; Arizona,7069,723,04,013,723304,04013723304,Phoenix
Census Tract 7233.05; Maricopa County; Arizona,2398,802,04,013,723305,04013723305,Phoenix
Census Tract 7233.06; Maricopa County; Arizona,42,20,04,013,723306,04013723306,Phoenix
Census Tract 7233.07; Maricopa County; Arizona,2720,131,04,013,723307,04013723307,Phoenix
Census Tract 7233.09; Maricopa County; Arizona,3686,39,04,013,723309,04013723309,Phoenix
Census Tract 7233.10; Maricopa County; Arizona,2702,84,04,013,723310,04013723310,Phoenix
Census Tract 7233.11; Maricopa County; Arizona,5511,113,04,013,723311,04013723311,Phoenix
Census Tract 8100; Maricopa County; Arizona,3359,340,04,013,810000,04013810000,Phoenix
Census Tract 8101; Maricopa County; Arizona,6527,136,04,013,810100,04013810100,Phoenix
Census Tract 8102; Maricopa County; Arizona,3293,136,04,013,810200,04013810200,Phoenix
Census Tract 8103; Maricopa County; Arizona,6126,292,04,013,810300,04013810300,Phoenix
Census Tract 8104; Maricopa County; Arizona,5412,578,04,013,810400,04013810400,Phoenix
Census Tract 8105; Maricopa County; Arizona,4676,311,04,013,810500,04013810500,Phoenix
Census Tract 8106; Maricopa County; Arizona,7229,464,04,013,810600,04013810600,Phoenix
Census Tract 8107; Maricopa County; Arizona,7296,432,04,013,810700,04013810700,Phoenix
Census Tract 8108; Maricopa County; Arizona,4490,172,04,013,810800,04013810800,Phoenix
Census Tract 8109; Maricopa County; Arizona,5727,385,04,013,810900,04013810900,Phoenix
Census Tract 8110; Maricopa County; Arizona,2827,96,04,013,811000,04013811000,Phoenix
Census Tract 8111; Maricopa County; Arizona,3909,727,04,013,811100,04013811100,Phoenix
Census Tract 8112; Maricopa County; Arizona,3392,201,04,013,811200,04013811200,Phoenix
Census Tract 8113; Maricopa County; Arizona,3028,191,04,013,811300,04013811300,Phoenix
Census Tract 8114; Maricopa County; Arizona,5275,303,04,013,811400,04013811400,Phoenix
Census Tract 8115; Maricopa County; Arizona,2606,155,04,013,811500,04013811500,Phoenix
