NAME,poverty_universe,below_poverty_count,state,county,tract,GEOID,city
Census Tract 4214.02; Harris County; Texas,3896,1792,48,201,421402,48201421402,Houston
Census Tract 4214.03; Harris County; Texas,4628,1733,48,201,421403,48201421403,Houston
Census Tract 4215.01; Harris County; Texas,4109,1864,48,201,421501,48201421501,Houston
Census Tract 4215.02; Harris County; Texas,2658,828,48,201,421502,48201421502,Houston
Census Tract 4216.01; Harris County; Texas,3245,871,48,201,421601,48201421601,Houston
Census Tract 4216.02; Harris County; Texas,2928,911,48,201,421602,48201421602,Houston
Census Tract 4217; Harris County; Texas,4881,1433,48,201,421700,48201421700,Houston
Census Tract 4218.01; Harris County; Texas,2011,173,48,201,421801,48201421801,Houston
Census Tract 4218.02; Harris County; Texas,2270,249,48,201,421802,48201421802,Houston
Census Tract 4219; Harris County; Texas,2954,310,48,201,421900,48201421900,Houston
Census Tract 4220; Harris County; Texas,2178,80,48,201,422000,48201422000,Houston
Census Tract 4221; Harris County; Texas,5227,620,48,201,422100,48201422100,Houston
Census Tract 4222; Harris County; Texas,5180,2186,48,201,422200,48201422200,Houston
Census Tract 4223.02; Harris County; Texas,1950,224,48,201,422302,48201422302,Houston
Census Tract 4223.03; Harris County; Texas,2912,1761,48,201,422303,48201422303,Houston
Census Tract 4223.04; Harris County; Texas,4580,1070,48,201,422304,48201422304,Houston
Census Tract 4224.03; Harris County; Texas,2447,176,48,201,422403,48201422403,Houston
Census Tract 4224.04; Harris County; Texas,2424,568,48,201,422404,48201422404,Houston
Census Tract 4224.05; Harris County; Texas,1649,765,48,201,422405,48201422405,Houston
Census Tract 4224.06; Harris County; Texas,2657,438,48,201,422406,48201422406,Houston
Census Tract 4225.01; Harris County; Texas,3372,933,48,201,422501,48201422501,Houston
Census Tract 4225.02; Harris County; Texas,3768,833,48,201,422502,48201422502,Houston
Census Tract 4226.01; Harris County; Texas,2997,900,48,201,422601,48201422601,Houston
Census Tract 4226.02; Harris County; Texas,2330,237,48,201,422602,48201422602,Houston
Census Tract 4227.01; Harris County; Texas,4698,640,48,201,422701,48201422701,Houston
Census Tract 4227.02; Harris County; Texas,3150,583,48,201,422702,48201422702,Houston
Census Tract 4228; Harris County; Texas,4264,1194,48,201,422800,48201422800,Houston
Census Tract 4229; Harris County; Texas,3356,1037,48,201,422900,48201422900,Houston
Census Tract 4230.01; Harris County; Texas,3179,1104,48,201,423001,48201423001,Houston
Census Tract 4230.02; Harris County; Texas,2923,1190,48,201,423002,48201423002,Houston
Census Tract 4231; Harris County; Texas,2913,1129,48,201,423100,48201423100,Houston
Census Tract 4232.01; Harris County; Texas,2719,488,48,201,423201,48201423201,Houston
Census Tract 4232.03; Harris County; Texas,2152,432,48,201,423203,48201423203,Houston
Census Tract 4232.04; Harris County; Texas,4084,1735,48,201,423204,48201423204,Houston
Census Tract 4233.01; Harris County; Texas,4897,499,48,201,423301,48201423301,Houston
Census Tract 4233.03; Harris County; Texas,1191,302,48,201,423303,48201423303,Houston
Census Tract 4233.04; Harris County; Texas,3486,617,48,201,423304,48201423304,Houston
Census Tract 4234.01; Harris County; Texas,5056,703,48,201,423401,48201423401,Houston
Census Tract 4234.02; Harris County; Texas,4301,649,48,201,423402,48201423402,Houston
Census Tract 4235; Harris County; Texas,2010,111,48,201,423500,48201423500,Houston
Census Tract 4236; Harris County; Texas,6919,355,48,201,423600,48201423600,Houston
Census Tract 4301.01; Harris County; Texas,2915,238,48,201,430101,48201430101,Houston
Census Tract 4301.02; Harris County; Texas,2733,428,48,201,430102,48201430102,Houston
Census Tract 4302; Harris County; Texas,1405,51,48,201,430200,48201430200,Houston
Census Tract 4303; Harris County; Texas,4358,176,48,201,430300,48201430300,Houston
Census Tract 4304; Harris County; Texas,3072,24,48,201,430400,48201430400,Houston
Census Tract 4305; Harris County; Texas,2047,104,48,201,430500,48201430500,Houston
Census Tract 4306; Harris County; Texas,3815,131,48,201,430600,48201430600,Houston
Census Tract 4307; Harris County; Texas,3878,151,48,201,430700,48201430700,Houston
Census Tract 4308; Harris County; Texas,6824,451,48,201,430800,48201430800,Houston
Census Tract 4309; Harris County; Texas,5483,297,48,201,430900,48201430900,Houston
Census Tract 4310.01; Harris County; Texas,2354,165,48,201,431001,48201431001,Houston
Census Tract 4310.02; Harris County; Texas,3018,60,48,201,431002,48201431002,Houston
Census Tract 4311.01; Harris County; Texas,4838,524,48,201,431101,48201431101,Houston
Census Tract 4311.02; Harris County; Texas,4058,685,48,201,431102,48201431102,Houston
Census Tract 4312.03; Harris County; Texas,2063,509,48,201,431203,48201431203,Houston
Census Tract 4312.04; Harris County; Texas,3114,60,48,201,431204,48201431204,Houston
Census Tract 4312.05; Harris County; Texas,3045,715,48,201,431205,48201431205,Houston
Census Tract 4312.06; Harris County; Texas,1829,161,48,201,431206,48201431206,Houston
Census Tract 4313.02; Harris County; Texas,4907,289,48,201,431302,48201431302,Houston
Census Tract 4313.03; Harris County; Texas,1309,197,48,201,431303,48201431303,Houston
Census Tract 4313.04; Harris County; Texas,2842,194,48,201,431304,48201431304,Houston
Census Tract 4314.01; Harris County; Texas,2534,214,48,201,431401,48201431401,Houston
Census Tract 4314.03; Harris County; Texas,1800,319,48,201,431403,48201431403,Houston
Census Tract 4314.04; Harris County; Texas,2015,189,48,201,431404,48201431404,Houston
Census Tract 4315.03; Harris County; Texas,2477,36,48,201,431503,48201431503,Houston
Census Tract 4315.04; Harris County; Texas,2489,295,48,201,431504,48201431504,Houston
Census Tract 4315.05; Harris County; Texas,1287,131,48,201,431505,48201431505,Houston
Census Tract 4315.06; Harris County; Texas,2911,199,48,201,431506,48201431506,Houston
Census Tract 4316; Harris County; Texas,3442,268,48,201,431600,48201431600,Houston
Census Tract 4317.01; Harris County; Texas,2039,54,48,201,431701,48201431701,Houston
Census Tract 4317.02; Harris County; Texas,2731,148,48,201,431702,48201431702,Houston
Census Tract 4318.01; Harris County; Texas,3577,406,48,201,431801,48201431801,Houston
Census Tract 4318.03; Harris County; Texas,2481,115,48,201,431803,48201431803,Houston
Census Tract 4318.04; Harris County; Texas,2270,156,48,201,431804,48201431804,Houston
Census Tract 4319.01; Harris County; Texas,2854,356,48,201,431901,48201431901,Houston
Census Tract 4319.02; Harris County; Texas,2792,165,48,201,431902,48201431902,Houston
Census Tract 4320.03; Harris County; Texas,1663,213,48,201,432003,48201432003,Houston
Census Tract 4320.04; Harris County; Texas,1952,62,48,201,432004,48201432004,Houston
Census Tract 4320.05; Harris County; Texas,3538,603,48,201,432005,48201432005,Houston
Census Tract 4320.06; Harris County; Texas,2207,971,48,201,432006,48201432006,Houston
Census Tract 4321.01; Harris County; Texas,3041,698,48,201,432101,48201432101,Houston
Census Tract 4321.02; Harris County; Texas,4516,685,48,201,432102,48201432102,Houston
Census Tract 4322; Harris County; Texas,3238,248,48,201,432200,48201432200,Houston
Census Tract 4323.01; Harris County; Texas,3691,1022,48,201,432301,48201432301,Houston
Census Tract 4323.02; Harris County; Texas,2064,695,48,201,432302,48201432302,Houston
Census Tract 4323.03; Harris County; Texas,2703,626,48,201,432303,48201432303,Houston
Census Tract 4324.01; Harris County; Texas,4108,946,48,201,432401,48201432401,Houston
Census Tract 4324.02; Harris County; Texas,2890,836,48,201,432402,48201432402,Houston
Census Tract 4325.01; Harris County; Texas,3303,1383,48,201,432501,48201432501,Houston
Census Tract 4325.02; Harris County; Texas,1922,568,48,201,432502,48201432502,Houston
Census Tract 4326; Harris County; Texas,2004,253,48,201,432600,48201432600,Houston
Census Tract 4327.03; Harris County; Texas,1917,250,48,201,432703,48201432703,Houston
Census Tract 4327.04; Harris County; Texas,1646,271,48,201,432704,48201432704,Houston
Census Tract 4327.05; Harris County; Texas,5328,2670,48,201,432705,48201432705,Houston
Census Tract 4327.06; Harris County; Texas,1856,1058,48,201,432706,48201432706,Houston
Census Tract 4328.03; Harris County; Texas,2669,628,48,201,432803,48201432803,Houston
Census Tract 4328.04; Harris County; Texas,2164,453,48,201,432804,48201432804,Houston
Census Tract 4328.05; Harris County; Texas,2290,795,48,201,432805,48201432805,Houston
Census Tract 4328.06; Harris County; Texas,4378,1270,48,201,432806,48201432806,Houston
Census Tract 4329.01; Harris County; Texas,3543,1228,48,201,432901,48201432901,Houston
Census Tract 4329.03; Harris County; Texas,1891,487,48,201,432903,48201432903,Houston
Census Tract 4329.04; Harris County; Texas,3823,883,48,201,432904,48201432904,Houston
Census Tract 4330.03; Harris County; Texas,5290,1395,48,201,433003,48201433003,Houston
Census Tract 4330.04; Harris County; Texas,2169,916,48,201,433004,48201433004,Houston
Census Tract 4330.05; Harris County; Texas,2135,708,48,201,433005,48201433005,Houston
Census Tract 4330.06; Harris County; Texas,2468,642,48,201,433006,48201433006,Houston
Census Tract 4330.07; Harris County; Texas,1611,393,48,201,433007,48201433007,Houston
Census Tract 4331; Harris County; Texas,3132,1004,48,201,433100,48201433100,Houston
Census Tract 4332.01; Harris County; Texas,3793,775,48,201,433201,48201433201,Houston
Census Tract 4332.02; Harris County; Texas,3524,857,48,201,433202,48201433202,Houston
Census Tract 4333; Harris County; Texas,4576,499,48,201,433300,48201433300,Houston
Census Tract 4334; Harris County; Texas,4413,899,48,201,433400,48201433400,Houston
Census Tract 4335.03; Harris County; Texas,2555,845,48,201,433503,48201433503,Houston
Census Tract 4335.04; Harris County; Texas,3073,1296,48,201,433504,48201433504,Houston
Census Tract 4335.05; Harris County; Texas,2135,712,48,201,433505,48201433505,Houston
Census Tract 4335.06; Harris County; Texas,1806,515,48,201,433506,48201433506,Houston
Census Tract 4335.07; Harris County; Texas,2997,1135,48,201,433507,48201433507,Houston
Census Tract 4336.01; Harris County; Texas,2682,842,48,201,433601,48201433601,Houston
Census Tract 4336.02; Harris County; Texas,4320,1371,48,201,433602,48201433602,Houston
Census Tract 4401.01; Harris County; Texas,2191,902,48,201,440101,48201440101,Houston
Census Tract 4401.02; Harris County; Texas,4610,598,48,201,440102,48201440102,Houston
Census Tract 4501; Harris County; Texas,1957,42,48,201,450100,48201450100,Houston
Census Tract 4502; Harris County; Texas,5955,139,48,201,450200,48201450200,Houston
Census Tract 4503.01; Harris County; Texas,2595,494,48,201,450301,48201450301,Houston
Census Tract 4503.02; Harris County; Texas,5203,370,48,201,450302,48201450302,Houston
Census Tract 4504.01; Harris County; Texas,1894,259,48,201,450401,48201450401,Houston
Census Tract 4504.02; Harris County; Texas,2169,112,48,201,450402,48201450402,Houston
Census Tract 4505; Harris County; Texas,3228,105,48,201,450500,48201450500,Houston
Census Tract 4506; Harris County; Texas,5186,559,48,201,450600,48201450600,Houston
Census Tract 4507; Harris County; Texas,6479,82,48,201,450700,48201450700,Houston
Census Tract 4508.01; Harris County; Texas,1914,268,48,201,450801,48201450801,Houston
Census Tract 4508.03; Harris County; Texas,4747,875,48,201,450803,48201450803,Houston
Census Tract 4508.04; Harris County; Texas,2550,72,48,201,450804,48201450804,Houston
Census Tract 4509; Harris County; Texas,2955,114,48,201,450900,48201450900,Houston
Census Tract 4510.03; Harris County; Texas,4133,917,48,201,451003,48201451003,Houston
Census Tract 4510.04; Harris County; Texas,2114,509,48,201,451004,48201451004,Houston
Census Tract 4510.05; Harris County; Texas,2185,728,48,201,451005,48201451005,Houston
Census Tract 4510.06; Harris County; Texas,2479,72,48,201,451006,48201451006,Houston
Census Tract 4511; Harris County; Texas,4308,548,48,201,451100,48201451100,Houston
Census Tract 4512; Harris County; Texas,2527,8,48,201,451200,48201451200,Houston
Census Tract 4513.01; Harris County; Texas,4258,621,48,201,451301,48201451301,Houston
Census Tract 4513.02; Harris County; Texas,3311,94,48,201,451302,48201451302,Houston
Census Tract 4514.01; Harris County; Texas,3352,317,48,201,451401,48201451401,Houston
Census Tract 4514.04; Harris County; Texas,4099,467,48,201,451404,48201451404,Houston
Census Tract 4514.05; Harris County; Texas,3176,259,48,201,451405,48201451405,Houston
Census Tract 4514.06; Harris County; Texas,2395,744,48,201,451406,48201451406,Houston
Census Tract 4514.07; Harris County; Texas,1573,202,48,201,451407,48201451407,Houston
Census Tract 4515.01; Harris County; Texas,3452,165,48,201,451501,48201451501,Houston
Census Tract 4515.02; Harris County; Texas,2564,169,48,201,451502,48201451502,Houston
Census Tract 4516.03; Harris County; Texas,3690,295,48,201,451603,48201451603,Houston
Census Tract 4516.04; Harris County; Texas,3535,156,48,201,451604,48201451604,Houston
Census Tract 4516.05; Harris County; Texas,3460,563,48,201,451605,48201451605,Houston
Census Tract 4516.06; Harris County; Texas,6578,676,48,201,451606,48201451606,Houston
Census Tract 4517; Harris County; Texas,4644,978,48,201,451700,48201451700,Houston
Census Tract 4518; Harris County; Texas,5517,804,48,201,451800,48201451800,Houston
Census Tract 4519.02; Harris County; Texas,2593,181,48,201,451902,48201451902,Houston
Census Tract 4519.03; Harris County; Texas,3867,1250,48,201,451903,48201451903,Houston
Census Tract 4519.04; Harris County; Texas,3663,181,48,201,451904,48201451904,Houston
Census Tract 4520.01; Harris County; Texas,5730,1982,48,201,452001,48201452001,Houston
Census Tract 4520.02; Harris County; Texas,3464,548,48,201,452002,48201452002,Houston
Census Tract 4521.01; Harris County; Texas,6596,1281,48,201,452101,48201452101,Houston
Census Tract 4521.02; Harris County; Texas,1740,338,48,201,452102,48201452102,Houston
Census Tract 4521.03; Harris County; Texas,2337,431,48,201,452103,48201452103,Houston
Census Tract 4522.02; Harris County; Texas,3464,378,48,201,452202,48201452202,Houston
Census Tract 4522.03; Harris County; Texas,2690,783,48,201,452203,48201452203,Houston
Census Tract 4522.04; Harris County; Texas,2521,319,48,201,452204,48201452204,Houston
Census Tract 4523; Harris County; Texas,2357,386,48,201,452300,48201452300,Houston
Census Tract 4524.01; Harris County; Texas,3001,428,48,201,452401,48201452401,Houston
Census Tract 4524.02; Harris County; Texas,4005,673,48,201,452402,48201452402,Houston
Census Tract 4525.01; Harris County; Texas,2596,513,48,201,452501,48201452501,Houston
Census Tract 4525.02; Harris County; Texas,4733,1440,48,201,452502,48201452502,Houston
Census Tract 4526.01; Harris County; Texas,5457,1719,48,201,452601,48201452601,Houston
Census Tract 4526.02; Harris County; Texas,3157,624,48,201,452602,48201452602,Houston
Census Tract 4527.01; Harris County; Texas,3839,321,48,201,452701,48201452701,Houston
Census Tract 4527.02; Harris County; Texas,4372,466,48,201,452702,48201452702,Houston
Census Tract 4527.03; Harris County; Texas,4174,1103,48,201,452703,48201452703,Houston
Census Tract 4528.01; Harris County; Texas,5272,1194,48,201,452801,48201452801,Houston
Census Tract 4528.02; Harris County; Texas,6467,2011,48,201,452802,48201452802,Houston
Census Tract 4529; Harris County; Texas,4521,912,48,201,452900,48201452900,Houston
Census Tract 4530.01; Harris County; Texas,3372,767,48,201,453001,48201453001,Houston
Census Tract 4530.02; Harris County; Texas,5404,1071,48,201,453002,48201453002,Houston
Census Tract 4531; Harris County; Texas,4157,1511,48,201,453100,48201453100,Houston
Census Tract 4532.01; Harris County; Texas,3728,1451,48,201,453201,48201453201,Houston
Census Tract 4532.02; Harris County; Texas,4841,1365,48,201,453202,48201453202,Houston
Census Tract 4533; Harris County; Texas,4589,1347,48,201,453300,48201453300,Houston
Census Tract 4534.01; Harris County; Texas,2940,714,48,201,453401,48201453401,Houston
Census Tract 4534.03; Harris County; Texas,4020,1677,48,201,453403,48201453403,Houston
Census Tract 4534.04; Harris County; Texas,4353,2031,48,201,453404,48201453404,Houston
Census Tract 4534.05; Harris County; Texas,3389,862,48,201,453405,48201453405,Houston
Census Tract 4535.01; Harris County; Texas,6415,1374,48,201,453501,48201453501,Houston
Census Tract 4535.02; Harris County; Texas,3442,1019,48,201,453502,48201453502,Houston
Census Tract 4536.01; Harris County; Texas,1604,524,48,201,453601,48201453601,Houston
Census Tract 4536.03; Harris County; Texas,3472,693,48,201,453603,48201453603,Houston
Census Tract 4536.04; Harris County; Texas,3754,384,48,201,453604,48201453604,Houston
Census Tract 4537.01; Harris County; Texas,4333,1233,48,201,453701,48201453701,Houston
Census Tract 4537.02; Harris County; Texas,4226,495,48,201,453702,48201453702,Houston
Census Tract 4538; Harris County; Texas,3556,529,48,201,453800,48201453800,Houston
Census Tract 4539.01; Harris County; Texas,5799,900,48,201,453901,48201453901,Houston
Census Tract 4539.02; Harris County; Texas,3818,1307,48,201,453902,48201453902,Houston
Census Tract 4540; Harris County; Texas,4504,449,48,201,454000,48201454000,Houston
Census Tract 4541; Harris County; Texas,4003,571,48,201,454100,48201454100,Houston
Census Tract 4542; Harris County; Texas,4372,278,48,201,454200,48201454200,Houston
Census Tract 4543.02; Harris County; Texas,5808,562,48,201,454302,48201454302,Houston
Census Tract 4543.03; Harris County; Texas,3928,419,48,201,454303,48201454303,Houston
Census Tract 4543.04; Harris County; Texas,6202,1180,48,201,454304,48201454304,Houston
Census Tract 4543.05; Harris County; Texas,3277,512,48,201,454305,48201454305,Houston
Census Tract 4544; Harris County; Texas,1045,126,48,201,454400,48201454400,Houston
Census Tract 4545.02; Harris County; Texas,2158,73,48,201,454502,48201454502,Houston
Census Tract 4545.03; Harris County; Texas,2731,31,48,201,454503,48201454503,Houston
Census Tract 4545.04; Harris County; Texas,5407,638,48,201,454504,48201454504,Houston
Census Tract 4545.05; Harris County; Texas,2580,100,48,201,454505,48201454505,Houston
Census Tract 4546; Harris County; Texas,5759,1393,48,201,454600,48201454600,Houston
Census Tract 4547; Harris County; Texas,7421,282,48,201,454700,48201454700,Houston
Census Tract 4548.01; Harris County; Texas,4193,340,48,201,454801,48201454801,Houston
Census Tract 4548.02; Harris County; Texas,4216,215,48,201,454802,48201454802,Houston
Census Tract 4549.01; Harris County; Texas,2498,232,48,201,454901,48201454901,Houston
Census Tract 4549.02; Harris County; Texas,8800,355,48,201,454902,48201454902,Houston
Census Tract 4550; Harris County; Texas,3592,1035,48,201,455000,48201455000,Houston
Census Tract 4551.02; Harris County; Texas,2855,120,48,201,455102,48201455102,Houston
Census Tract 4551.03; Harris County; Texas,3888,428,48,201,455103,48201455103,Houston
Census Tract 4551.04; Harris County; Texas,3335,115,48,201,455104,48201455104,Houston
Census Tract 4552; Harris County; Texas,4261,130,48,201,455200,48201455200,Houston
Census Tract 4553; Harris County; Texas,13986,1292,48,201,455300,48201455300,Houston
Census Tract 5101; Harris County; Texas,2846,216,48,201,510100,48201510100,Houston
Census Tract 5102.01; Harris County; Texas,2296,256,48,201,510201,48201510201,Houston
Census Tract 5102.02; Harris County; Texas,5901,624,48,201,510202,48201510202,Houston
Census Tract 5103.01; Harris County; Texas,3311,151,48,201,510301,48201510301,Houston
Census Tract 5103.02; Harris County; Texas,3307,100,48,201,510302,48201510302,Houston
Census Tract 5104; Harris County; Texas,3578,48,48,201,510400,48201510400,Houston
Census Tract 5105; Harris County; Texas,5021,140,48,201,510500,48201510500,Houston
Census Tract 5106.01; Harris County; Texas,3290,56,48,201,510601,48201510601,Houston
Census Tract 5106.02; Harris County; Texas,4408,185,48,201,510602,48201510602,Houston
Census Tract 5107.01; Harris County; Texas,2413,436,48,201,510701,48201510701,Houston
Census Tract 5107.02; Harris County; Texas,2139,98,48,201,510702,48201510702,Houston
Census Tract 5108.01; Harris County; Texas,4384,122,48,201,510801,48201510801,Houston
Census Tract 5108.02; Harris County; Texas,2718,27,48,201,510802,48201510802,Houston
Census Tract 5108.03; Harris County; Texas,2392,160,48,201,510803,48201510803,Houston
Census Tract 5109.01; Harris County; Texas,6334,89,48,201,510901,48201510901,Houston
Census Tract 5109.02; Harris County; Texas,5172,1160,48,201,510902,48201510902,Houston
Census Tract 5110.01; Harris County; Texas,2932,279,48,201,511001,48201511001,Houston
Census Tract 5110.03; Harris County; Texas,2086,120,48,201,511003,48201511003,Houston
Census Tract 5110.04; Harris County; Texas,1889,119,48,201,511004,48201511004,Houston
Census Tract 5111; Harris County; Texas,4273,349,48,201,511100,48201511100,Houston
Census Tract 5112.01; Harris County; Texas,2989,81,48,201,511201,48201511201,Houston
Census Tract 5112.02; Harris County; Texas,3527,86,48,201,511202,48201511202,Houston
Census Tract 5113.01; Harris County; Texas,4839,438,48,201,511301,48201511301,Houston
Census Tract 5113.02; Harris County; Texas,4564,225,48,201,511302,48201511302,Houston
Census Tract 5114; Harris County; Texas,2751,146,48,201,511400,48201511400,Houston
Census Tract 5115.01; Harris County; Texas,3377,264,48,201,511501,48201511501,Houston
Census Tract 5115.02; Harris County; Texas,5378,414,48,201,511502,48201511502,Houston
Census Tract 5116; Harris County; Texas,3492,93,48,201,511600,48201511600,Houston
Census Tract 5201; Harris County; Texas,3047,173,48,201,520100,48201520100,Houston
Census Tract 5202; Harris County; Texas,3030,333,48,201,520200,48201520200,Houston
Census Tract 5203.01; Harris County; Texas,2438,687,48,201,520301,48201520301,Houston
Census Tract 5203.02; Harris County; Texas,2513,706,48,201,520302,48201520302,Houston
Census Tract 5204; Harris County; Texas,3644,1575,48,201,520400,48201520400,Houston
Census Tract 5205.01; Harris County; Texas,4018,1094,48,201,520501,48201520501,Houston
Census Tract 5205.02; Harris County; Texas,4828,905,48,201,520502,48201520502,Houston
Census Tract 5206.01; Harris County; Texas,2626,790,48,201,520601,48201520601,Houston
Census Tract 5206.03; Harris County; Texas,2105,307,48,201,520603,48201520603,Houston
Census Tract 5206.04; Harris County; Texas,3217,661,48,201,520604,48201520604,Houston
Census Tract 5207; Harris County; Texas,4584,148,48,201,520700,48201520700,Houston
Census Tract 5210; Harris County; Texas,2221,378,48,201,521000,48201521000,Houston
Census Tract 5211; Harris County; Texas,2480,1166,48,201,521100,48201521100,Houston
Census Tract 5212.01; Harris County; Texas,1842,562,48,201,521201,48201521201,Houston
Census Tract 5212.02; Harris County; Texas,3158,766,48,201,521202,48201521202,Houston
Census Tract 5213; Harris County; Texas,7064,1995,48,201,521300,48201521300,Houston
Census Tract 5214.01; Harris County; Texas,3673,1554,48,201,521401,48201521401,Houston
Census Tract 5214.02; Harris County; Texas,3413,1306,48,201,521402,48201521402,Houston
Census Tract 5215.01; Harris County; Texas,2761,909,48,201,521501,48201521501,Houston
Census Tract 5215.02; Harris County; Texas,2869,259,48,201,521502,48201521502,Houston
Census Tract 5216; Harris County; Texas,3196,265,48,201,521600,48201521600,Houston
Census Tract 5217.01; Harris County; Texas,4596,2021,48,201,521701,48201521701,Houston
Census Tract 5217.02; Harris County; Texas,2925,1317,48,201,521702,48201521702,Houston
Census Tract 5218; Harris County; Texas,4719,332,48,201,521800,48201521800,Houston
Census Tract 5219; Harris County; Texas,6318,765,48,201,521900,48201521900,Houston
Census Tract 5220.01; Harris County; Texas,1748,221,48,201,522001,48201522001,Houston
Census Tract 5220.02; Harris County; Texas,3158,747,48,201,522002,48201522002,Houston
Census Tract 5221.01; Harris County; Texas,3442,781,48,201,522101,48201522101,Houston
Census Tract 5221.02; Harris County; Texas,5468,452,48,201,522102,48201522102,Houston
Census Tract 5222.01; Harris County; Texas,5308,1158,48,201,522201,48201522201,Houston
Census Tract 5222.02; Harris County; Texas,4483,1466,48,201,522202,48201522202,Houston
Census Tract 5223.01; Harris County; Texas,3661,690,48,201,522301,48201522301,Houston
Census Tract 5223.02; Harris County; Texas,3436,825,48,201,522302,48201522302,Houston
Census Tract 5224.01; Harris County; Texas,5337,766,48,201,522401,48201522401,Houston
Census Tract 5224.02; Harris County; Texas,3700,836,48,201,522402,48201522402,Houston
Census Tract 5225; Harris County; Texas,5317,62,48,201,522500,48201522500,Houston
Census Tract 5301.01; Harris County; Texas,3174,760,48,201,530101,48201530101,Houston
Census Tract 5301.02; Harris County; Texas,2862,559,48,201,530102,48201530102,Houston
Census Tract 5302; Harris County; Texas,3820,376,48,201,530200,48201530200,Houston
Census Tract 5303; Harris County; Texas,2237,217,48,201,530300,48201530300,Houston
Census Tract 5304; Harris County; Texas,3341,288,48,201,530400,48201530400,Houston
Census Tract 5305.01; Harris County; Texas,1649,421,48,201,530501,48201530501,Houston
Census Tract 5305.02; Harris County; Texas,2196,563,48,201,530502,48201530502,Houston
Census Tract 5306; Harris County; Texas,3074,754,48,201,530600,48201530600,Houston
Census Tract 5307.01; Harris County; Texas,1506,849,48,201,530701,48201530701,Houston
Census Tract 5307.02; Harris County; Texas,4417,1748,48,201,530702,48201530702,Houston
Census Tract 5308; Harris County; Texas,4034,862,48,201,530800,48201530800,Houston
Census Tract 5309; Harris County; Texas,4467,384,48,201,530900,48201530900,Houston
Census Tract 5310; Harris County; Texas,4871,238,48,201,531000,48201531000,Houston
Census Tract 5311; Harris County; Texas,3387,367,48,201,531100,48201531100,Houston
Census Tract 5312; Harris County; Texas,3568,471,48,201,531200,48201531200,Houston
Census Tract 5313; Harris County; Texas,4786,1148,48,201,531300,48201531300,Houston
Census Tract 5314; Harris County; Texas,2101,98,48,201,531400,48201531400,Houston
Census Tract 5315; Harris County; Texas,2540,307,48,201,531500,48201531500,Houston
Census Tract 5316; Harris County; Texas,2699,44,48,201,531600,48201531600,Houston
Census Tract 5317; Harris County; Texas,3941,107,48,201,531700,48201531700,Houston
Census Tract 5318; Harris County; Texas,2913,1147,48,201,531800,48201531800,Houston
Census Tract 5319; Harris County; Texas,6012,1696,48,201,531900,48201531900,Houston
Census Tract 5320.03; Harris County; Texas,3909,2301,48,201,532003,48201532003,Houston
Census Tract 5320.04; Harris County; Texas,5055,1591,48,201,532004,48201532004,Houston
Census Tract 5321.01; Harris County; Texas,4087,170,48,201,532101,48201532101,Houston
Census Tract 5321.02; Harris County; Texas,3081,935,48,201,532102,48201532102,Houston
Census Tract 5322; Harris County; Texas,3800,2081,48,201,532200,48201532200,Houston
Census Tract 5323.01; Harris County; Texas,4633,751,48,201,532301,48201532301,Houston
Census Tract 5323.02; Harris County; Texas,4132,1629,48,201,532302,48201532302,Houston
Census Tract 5324; Harris County; Texas,6299,649,48,201,532400,48201532400,Houston
Census Tract 5325.02; Harris County; Texas,5786,1551,48,201,532502,48201532502,Houston
Census Tract 5325.03; Harris County; Texas,5737,784,48,201,532503,48201532503,Houston
Census Tract 5325.04; Harris County; Texas,4713,304,48,201,532504,48201532504,Houston
Census Tract 5326; Harris County; Texas,6984,1476,48,201,532600,48201532600,Houston
Census Tract 5327; Harris County; Texas,5701,819,48,201,532700,48201532700,Houston
Census Tract 5328; Harris County; Texas,1946,168,48,201,532800,48201532800,Houston
Census Tract 5329; Harris County; Texas,4852,1345,48,201,532900,48201532900,Houston
Census Tract 5330; Harris County; Texas,2472,887,48,201,533000,48201533000,Houston
Census Tract 5331; Harris County; Texas,6397,615,48,201,533100,48201533100,Houston
Census Tract 5332; Harris County; Texas,4318,1348,48,201,533200,48201533200,Houston
Census Tract 5333.01; Harris County; Texas,2795,637,48,201,533301,48201533301,Houston
Census Tract 5333.02; Harris County; Texas,3657,843,48,201,533302,48201533302,Houston
Census Tract 5334.01; Harris County; Texas,4484,908,48,201,533401,48201533401,Houston
Census Tract 5334.02; Harris County; Texas,6222,781,48,201,533402,48201533402,Houston
Census Tract 5335; Harris County; Texas,3917,562,48,201,533500,48201533500,Houston
Census Tract 5336; Harris County; Texas,5146,1759,48,201,533600,48201533600,Houston
Census Tract 5337.01; Harris County; Texas,6692,2235,48,201,533701,48201533701,Houston
Census Tract 5337.02; Harris County; Texas,3399,766,48,201,533702,48201533702,Houston
Census Tract 5338.02; Harris County; Texas,6995,1493,48,201,533802,48201533802,Houston
Census Tract 5338.03; Harris County; Texas,6757,1088,48,201,533803,48201533803,Houston
Census Tract 5338.04; Harris County; Texas,6367,992,48,201,533804,48201533804,Houston
Census Tract 5339.02; Harris County; Texas,5430,1417,48,201,533902,48201533902,Houston
Census Tract 5339.03; Harris County; Texas,4131,307,48,201,533903,48201533903,Houston
Census Tract 5339.04; Harris County; Texas,4304,326,48,201,533904,48201533904,Houston
Census Tract 5340.01; Harris County; Texas,3249,319,48,201,534001,48201534001,Houston
