GEOID,total_population,lst_c,hi_c,quadrant,city,lst_median_city,hi_median_city
48201454305,3277,51.723795622352,34.20131872067585,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201331501,4601,49.47072613180124,34.18305435169938,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201450803,4747,48.348460034964546,34.182124562548104,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201412902,3086,48.84731500486666,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201412901,2202,49.094724787715535,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201543202,3649,38.81090428052898,34.06701536504886,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201222702,3828,46.44173624322523,34.00543923696523,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201533302,3949,44.96911137763361,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201533402,6361,44.71729516734355,34.06943130034954,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201541701,6720,37.31349726531233,34.058837858159514,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201241503,2570,44.43431226753325,34.00543923696523,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201550102,2823,48.445645748781075,34.05868849419365,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201250403,4149,33.932658672712236,34.06700199180536,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201333801,4346,45.680911927578634,34.175943089573586,Low LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201553300,4222,50.43097915900819,33.94824273698787,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201532200,3800,49.94124277476256,34.06943130034954,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201431600,3528,45.10016600720093,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201340400,1062,47.91494290201045,34.30535637413309,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201310900,4520,49.90847256176196,34.179591570025146,High LST + Low HI,Houston,48.352145765360696,34.182124562548104
48201422406,2657,50.09562751500002,34.19907681151132,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201422601,3150,48.343221020674456,34.19453595989801,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201422502,3786,48.22401012140679,34.19453595989801,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201412202,3475,47.90611122911072,34.19809785111112,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201422404,2424,47.91132107668341,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201334102,6368,44.812282247631195,34.189995108284705,Low LST + High HI,Houston,48.352145765360696,34.182124562548104
48201330101,5296,49.40131471842107,34.189995108284705,High LST + High HI,Houston,48.352145765360696,34.182124562548104
48201421205,2828,52.14082782851467,34.19809785111112,High LST + High HI,Houston,48.352145765360696,34.182124562548104
04013117200,1125,59.2814950866832,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082016,4197,56.06327490291972,34.18679044946821,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104402,2435,55.90507019501011,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104701,2727,57.08608147732581,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104702,3662,56.96958561556543,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112512,807,58.31176714352003,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104218,3921,55.15493354412218,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104225,3805,56.72059687127924,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104219,4232,59.2802660584659,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104801,3983,57.15794438906377,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104802,5632,56.90543222654411,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104900,4293,56.96994723182475,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105102,4682,55.55975680529142,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115801,3754,59.82651131245272,33.619846933368876,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082017,5875,57.18682596434613,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107500,3520,53.08970970257576,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107700,3903,54.15805677673155,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107800,2390,51.440967267605885,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111100,4717,53.94185095929177,33.684223247532515,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111201,6379,55.90551807557101,33.684223247532515,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111202,1782,58.14399533458264,33.684223247532515,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082205,6702,55.90163129681779,34.18679044946821,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104401,5686,56.65969334542783,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013105503,4193,54.719277736377855,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109702,5571,59.88900442290124,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109801,4593,59.02510982000003,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109704,2530,59.67099055048784,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109705,1840,59.58036986483894,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109900,7204,58.656544911943264,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106801,4581,56.92301454983484,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109101,3626,57.842547735017696,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106001,1853,55.89283062229859,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013616500,3685,57.533217685325425,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013116730,1827,58.78306517514287,33.18975435846057,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013116733,8,55.969259808351495,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013616300,1892,56.15565711126368,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013610600,5980,55.783252968950755,32.424856621511154,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013111900,2495,52.43425892643658,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013617100,2245,54.547863411578966,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614700,3309,57.96942696680993,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614800,4374,58.155691712650246,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104501,4080,57.267451265927114,33.3082424010499,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104502,5456,58.17043576088915,33.3082424010499,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107900,3532,53.21832865109922,33.3145440082961,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108000,3129,52.093661470556015,33.684223247532515,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103205,2447,54.53121181252982,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103206,2284,55.21929180546185,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013082010,5702,59.550766998431925,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103207,2215,55.10798997405379,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103208,3756,54.72292128928573,33.3145440082961,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103209,4961,54.06264520282168,33.3145440082961,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116707,3157,58.22025071145318,33.87067866933084,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116708,5406,56.90884596374772,33.87067866933084,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116709,2987,57.15732837875388,33.87067866933084,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116710,5221,55.141626644008134,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116711,2004,55.35553534209687,33.87067866933084,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106600,3676,52.284042023929864,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108200,3363,55.2820665023801,33.3145440082961,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111000,4593,55.34386520694955,33.684223247532515,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113602,4200,59.3014129974788,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113900,1330,58.84276946497328,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114000,1801,58.77811581491745,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114100,2605,55.53002160714286,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114200,938,60.04464794698842,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114302,2593,58.73076003324431,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013618300,2871,58.398472422809874,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013116605,7143,57.46746927714289,33.69158270386449,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116606,6228,57.218537596467485,33.69158270386449,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013613000,6096,55.39096623539749,31.306490363261293,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013619100,3538,55.0209010671443,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013611300,7143,58.81312123015694,32.30897859005257,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013117300,2283,57.80518735550974,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116607,4119,57.55795859360541,33.749242735686295,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116610,7271,56.43765696026867,33.69158270386449,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116732,4214,57.8052690709754,33.68871718595393,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112301,5674,59.40292283367762,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112402,5801,59.95182847852805,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082028,4316,57.9095695173282,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013616200,3662,57.36186915192926,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614500,4426,56.9113923218965,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614900,3863,55.93216699247451,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013116703,5272,57.842957748783,33.68585166804336,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111800,4478,54.7192792861306,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112201,4427,59.48093472184657,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112202,4405,59.57931837755832,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116203,6851,55.186787927080175,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116204,4239,59.159484720752886,33.77745095843168,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116205,3765,58.20249104360376,33.87067866933084,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116300,6013,57.71893149559817,33.68585166804336,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116400,5870,58.09567453330392,33.68585166804336,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104302,3846,54.9214373737677,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104301,3941,58.42543121344058,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106501,3319,54.73657409473684,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110801,4942,55.59983108392539,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110902,4635,56.95037168000001,33.684223247532515,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111501,2013,58.23772903402623,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111502,5797,56.719050227699114,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111601,3241,57.17229120435669,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111602,4305,57.800338179058656,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111700,4760,56.72005084864701,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114401,1640,58.03630290733513,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114402,1904,58.38869617599201,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114500,3840,58.54728815230772,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114600,1754,58.65878191422645,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114800,3031,59.81227194556936,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114900,3008,59.59647217368325,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108502,3735,56.22487765027585,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109001,5330,57.67062445000002,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109002,3906,56.095870081691885,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013110501,3780,56.46922178737163,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110502,3911,56.025537025071955,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110802,2465,55.912772678512304,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110901,3743,55.91022538416789,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116731,3497,59.23676850129155,33.18975435846057,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013117000,6417,57.90639444637442,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013619800,4809,54.45538798100002,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013619900,6600,54.97306033456638,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013082012,6824,57.16186617250983,33.694000437113615,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105601,4095,58.54877668542476,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013105702,4244,58.51624829680874,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013105800,6751,58.34478375209262,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013105400,3734,53.02772203011904,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105900,5286,56.1525204775891,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106100,5803,53.591818128328875,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106200,3369,52.09094635353848,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106300,5501,54.9739956569905,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110002,5037,58.73713909485435,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110100,6855,58.5325300575351,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110400,5329,57.095242387003275,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110600,4964,56.09097011628397,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110701,2311,56.29600362346439,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110702,4367,56.32177743961748,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105602,6553,57.08736243873162,33.30751880031277,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013112100,3920,58.160322490874194,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082002,6737,59.52767382031018,33.94039544329091,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115802,3583,59.34217227946424,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116712,6922,57.27955082914313,33.807164090384,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113502,2775,59.66890758870534,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116713,5758,54.6904508992917,33.67979536143674,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116714,3580,56.28070502351534,33.67979536143674,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116715,1764,57.51483326857143,33.87067866933084,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116717,3438,58.21443194335579,33.87067866933084,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116719,6749,55.65934878408606,33.87067866933084,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116720,4122,56.4618162679881,33.87067866933084,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013619200,6347,54.59196311667616,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013619400,4653,56.40788307714288,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013619500,5882,57.51148849843253,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013111204,3619,59.06443880754613,33.684223247532515,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111300,6026,56.22108933711369,33.684223247532515,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111402,3545,57.2187514666243,33.61903272311345,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013611400,6818,55.59134991721081,32.30897859005257,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614300,2960,57.81081422680138,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614400,3889,57.29752627656722,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013082007,4042,59.033673512545626,33.694000437113615,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082008,5249,59.30146954300333,33.694000437113615,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082009,4927,59.89067011472842,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105701,3500,58.28416189952,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013104000,7438,58.531964264066715,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109604,4332,58.106883474033296,33.694000437113615,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116500,4807,58.346940105396655,33.68585166804336,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108902,5212,56.36010092369301,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109300,4473,58.84429240382482,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109500,5950,57.69168795687574,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109601,4480,59.51536552030305,33.694000437113615,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109602,8004,58.84453451952318,33.694000437113615,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109603,3892,59.45289216126739,33.694000437113615,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013113100,6609,55.40936016598765,33.55384219869438,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013110001,4619,58.96673855896563,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103210,7951,56.15165021584164,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103211,4744,57.0423119723512,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103212,4343,55.482901760000026,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103214,3814,56.06102892126817,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103215,3064,56.544131324769246,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109802,4342,59.467465920449264,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013104203,7374,58.59219351961748,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013115700,7697,58.77855303799287,33.619846933368876,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107202,5132,58.35859511971437,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013112519,4611,60.28156027081126,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112524,5214,57.18629133668273,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112515,4765,58.71723314846334,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112522,6576,58.34030077475758,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107002,3810,59.48501430489382,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013107001,4754,58.90788053402997,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013113800,2610,59.4381552855677,33.61903272311345,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112523,4192,57.81280961590482,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115200,3545,58.439639063329615,33.684223247532515,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115300,2567,60.4662311385487,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115500,3712,59.21835621618747,33.749242735686295,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115600,5137,58.904660969405235,33.749242735686295,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013115900,5849,59.147875812256,33.619846933368876,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116000,6454,59.78201136000001,33.619846933368876,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116100,4721,59.097531083774655,33.619846933368876,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116619,5575,58.06397757614355,33.69158270386449,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107300,6528,57.280858941312594,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013109703,3010,58.60618663698225,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105101,4279,55.53386978384444,33.3145440082961,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105200,5887,56.90876551196198,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013105300,4683,54.15484587208388,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013108100,2154,52.70303209052634,33.3145440082961,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013109200,4711,57.974245616844264,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013106400,3253,54.652327620835806,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013116729,3793,55.781196125800754,33.68585166804336,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013106900,7578,58.40290218961295,33.30751880031277,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013092719,5391,55.4405870103236,33.694000437113615,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013103219,3811,54.19158594232437,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103220,2820,53.83961237450262,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103701,4947,55.66087541313142,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013103702,3557,56.90528635423803,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013618100,4501,56.840723632306826,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013618500,4210,58.40845732238011,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013618600,4879,58.01522451736783,32.62849711203191,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013618800,5919,57.95192893702572,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013112510,4600,56.183091872995234,34.18679044946821,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013617300,2950,54.231151401190495,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013113201,2106,57.905648361243905,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013111401,4322,58.36137306125003,33.55384219869438,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013112502,5499,60.138411406801715,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013082212,6824,57.46805822263812,34.18679044946821,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013619602,1901,57.280137335677814,32.705018891501915,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013619601,0,55.03880874960589,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013617002,6159,56.15578290716508,32.705018891501915,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013082213,6818,56.439977204239575,34.18679044946821,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107401,2501,55.0912288582121,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013114704,2019,58.220505666995074,33.806902767508106,High LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013107404,1478,56.956353215000014,33.3082424010499,Low LST + High HI,Phoenix,57.17929127051971,33.3082424010499
04013615201,6758,58.717939281819234,32.58828848276658,High LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013615202,4071,54.689065988455994,32.58828848276658,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
04013614602,3786,56.59325635649144,32.62849711203191,Low LST + Low HI,Phoenix,57.17929127051971,33.3082424010499
