ALAND,AWATER,COUNTYFP,GEOID,NAME,NAMELSAD,STATEFP,TRACTCE,area_km2,below_poverty_count,below_poverty_count_clean,city,high_poverty_flag,inequity_group,low_income_flag,hi_summer_mean_c,hi_summer_median_c,median_household_income,median_household_income_clean,poverty_rate,poverty_universe,poverty_universe_clean,total_population,total_population_clean
634076,0,013,04013107404,1074.04,Census Tract 1074.04,04,107404,0.6337310067788536,532,532,Phoenix,True,Low income + High poverty,True,33.3082424010499,33.3082424010499,27604,27604.0,0.35994587280108253,1478,1478,1478,1478
21261171,198400,013,04013615201,6152.01,Census Tract 6152.01,04,615201,21.446466566272548,1040,1040,Phoenix,True,High income + High poverty,False,32.58828848276658,32.58828848276658,88979,88979.0,0.1550849985087981,6706,6706,6758,6758
5378955,0,013,04013615202,6152.02,Census Tract 6152.02,04,615202,5.3757167301412006,285,285,Phoenix,False,High income + Low poverty,False,32.58828848276658,32.58828848276658,110660,110660.0,0.07000736919675755,4071,4071,4071,4071
2036982,0,013,04013614602,6146.02,Census Tract 6146.02,04,614602,2.035894929102033,396,396,Phoenix,False,Low income + Low poverty,True,32.62849711203191,32.62849711203191,74011,74011.0,0.1045958795562599,3786,3786,3786,3786
19601324,150183,013,04013612301,6123.01,Census Tract 6123.01,04,612301,19.740597044227844,310,310,Phoenix,False,High income + Low poverty,False,32.33101051443372,32.31501968078751,89829,89829.0,0.06648080634784473,4663,4663,4784,4784
665152,0,013,04013109707,1097.07,Census Tract 1097.07,04,109707,0.6648269586696,1682,1682,Phoenix,True,Low income + High poverty,True,34.18679044946821,34.18679044946821,46798,46798.0,0.3480240016552866,4833,4833,4833,4833
52403648,21369,013,04013612402,6124.02,Census Tract 6124.02,04,612402,52.39481617297332,227,227,Phoenix,False,High income + Low poverty,False,32.25480897526355,32.31501968078751,147908,147908.0,0.045738464638323595,4963,4963,4979,4979
1326622,0,013,04013109402,1094.02,Census Tract 1094.02,04,109402,1.3259514180848013,745,745,Phoenix,True,High income + High poverty,False,33.30751880031277,33.30751880031277,76141,76141.0,0.15942649261716244,4673,4673,4721,4721
8724848,30574,013,04013615002,6150.02,Census Tract 6150.02,04,615002,8.750264037291899,115,115,Phoenix,False,High income + Low poverty,False,32.63692615307296,32.58828848276658,143170,143170.0,0.024033437826541274,4785,4785,4841,4841
6166007,0,013,04013615001,6150.01,Census Tract 6150.01,04,615001,6.162403506665203,179,179,Phoenix,False,High income + Low poverty,False,32.663329459810726,32.705018891501915,204453,204453.0,0.024713516498688387,7243,7243,7246,7246
1022408,0,013,04013617001,6170.01,Census Tract 6170.01,04,617001,1.0218147092216647,0,0,Phoenix,False,Missing,False,,,-666666666,,,0,0,0,0
1345372,0,013,04013614601,6146.01,Census Tract 6146.01,04,614601,1.3446622742717185,279,279,Phoenix,False,Low income + Low poverty,True,32.62849711203191,32.62849711203191,66000,66000.0,0.08664596273291926,3220,3220,3220,3220
3662823,0,013,04013612302,6123.02,Census Tract 6123.02,04,612302,3.6608551526280744,419,419,Phoenix,False,High income + Low poverty,False,32.30897859005257,32.30897859005257,146728,146728.0,0.086302780638517,4855,4855,4900,4900
3461648,0,013,04013612401,6124.01,Census Tract 6124.01,04,612401,3.4596676057731264,289,289,Phoenix,False,High income + Low poverty,False,32.649304718542716,32.705018891501915,118125,118125.0,0.06887511916110582,4196,4196,4196,4196
2632211,0,013,04013112700,1127,Census Tract 1127,04,112700,2.630811705496462,1926,1926,Phoenix,True,Low income + High poverty,True,33.806902767508106,33.806902767508106,54845,54845.0,0.2550655542312277,7551,7551,7563,7563
921944,0,013,04013116734,1167.34,Census Tract 1167.34,04,116734,0.9214327231724894,332,332,Phoenix,True,High income + High poverty,False,33.68585166804336,33.68585166804336,107984,107984.0,0.22311827956989247,1488,1488,1488,1488
1288087,0,013,04013112520,1125.20,Census Tract 1125.20,04,112520,1.2874583905852341,1073,1073,Phoenix,True,High income + High poverty,False,,,80515,80515.0,0.24303510758776897,4415,4415,4415,4415
1246200,0,013,04013112507,1125.07,Census Tract 1125.07,04,112507,1.2455662314458484,744,744,Phoenix,True,Low income + High poverty,True,,,42097,42097.0,0.25186188219363576,2954,2954,2954,2954
1945055,0,013,04013112508,1125.08,Census Tract 1125.08,04,112508,1.944108769470336,335,335,Phoenix,True,Low income + High poverty,True,34.18679044946821,34.18679044946821,70469,70469.0,0.13070620366757707,2563,2563,2563,2563
721054,0,013,04013112601,1126.01,Census Tract 1126.01,04,112601,0.7206776696097495,1414,1414,Phoenix,True,Low income + High poverty,True,,,30735,30735.0,0.4344086021505376,3255,3255,3286,3286
1880501,0,013,04013112602,1126.02,Census Tract 1126.02,04,112602,1.8795203201517041,3387,3387,Phoenix,True,Low income + High poverty,True,33.806902767508106,33.806902767508106,47188,47188.0,0.40182702574445367,8429,8429,8475,8475
627685,0,013,04013109706,1097.06,Census Tract 1097.06,04,109706,0.627377543515203,783,783,Phoenix,True,Low income + High poverty,True,34.18679044946821,34.18679044946821,60071,60071.0,0.2355595667870036,3324,3324,3324,3324
1239025,92,013,04013113702,1137.02,Census Tract 1137.02,04,113702,1.23838340647125,786,786,Phoenix,True,Low income + High poverty,True,33.684223247532515,33.684223247532515,62557,62557.0,0.33108677337826453,2374,2374,2389,2389
643550,0,013,04013981000,9810,Census Tract 9810,04,981000,0.6431788576049975,2,2,Phoenix,True,Missing,False,33.55384219869438,33.55384219869438,-666666666,,1.0,2,2,696,696
1327094,0,013,04013116736,1167.36,Census Tract 1167.36,04,116736,1.3263608857997313,714,714,Phoenix,True,Low income + High poverty,True,,,60528,60528.0,0.21868300153139356,3265,3265,3387,3387
5158649,0,013,04013112516,1125.16,Census Tract 1125.16,04,112516,5.156076183365177,456,456,Phoenix,False,Low income + Low poverty,True,33.84143801132266,33.806902767508106,61401,61401.0,0.10192221725525256,4474,4474,4476,4476
2567993,0,013,04013112517,1125.17,Census Tract 1125.17,04,112517,2.5667464201679633,891,891,Phoenix,True,High income + High poverty,False,34.18679044946821,34.18679044946821,80568,80568.0,0.1745005875440658,5106,5106,5106,5106
2593101,0,013,04013116616,1166.16,Census Tract 1166.16,04,116616,2.591707515869107,501,501,Phoenix,False,High income + Low poverty,False,33.69158270386449,33.69158270386449,89884,89884.0,0.09817754262198707,5103,5103,5103,5103
5310029,0,013,04013116738,1167.38,Census Tract 1167.38,04,116738,5.3069192397800995,181,181,Phoenix,False,High income + Low poverty,False,33.73865938269693,33.68585166804336,106586,106586.0,0.027474195506982393,6588,6588,6603,6603
5126765,0,013,04013116617,1166.17,Census Tract 1166.17,04,116617,5.123995795316133,352,352,Phoenix,False,Low income + Low poverty,True,33.69014994490921,33.69158270386449,71736,71736.0,0.09557426011403747,3683,3683,3685,3685
1293966,0,013,04013116735,1167.35,Census Tract 1167.35,04,116735,1.2932509398182597,580,580,Phoenix,True,Low income + High poverty,True,33.68585166804336,33.68585166804336,56392,56392.0,0.19410977242302543,2988,2988,2988,2988
3163210,0,013,04013116737,1167.37,Census Tract 1167.37,04,116737,3.1614091945471623,221,221,Phoenix,False,High income + Low poverty,False,33.68585166804336,33.68585166804336,124330,124330.0,0.06294502990600968,3511,3511,3540,3540
1285273,0,013,04013116615,1166.15,Census Tract 1166.15,04,116615,1.28456661360038,1121,1121,Phoenix,True,Low income + High poverty,True,,,54309,54309.0,0.2805305305305305,3996,3996,4005,4005
1294040,0,013,04013116614,1166.14,Census Tract 1166.14,04,116614,1.2933345996572818,410,410,Phoenix,False,Low income + Low poverty,True,33.68585166804336,33.68585166804336,59829,59829.0,0.11417432470064048,3591,3591,3619,3619
223767913,3549994,013,04013610002,6100.02,Census Tract 6100.02,04,610002,227.2043715019183,427,427,Phoenix,False,High income + Low poverty,False,32.160281822652166,32.424856621511154,127105,127105.0,0.07631814119749776,5595,5595,6753,6753
2504634,84479,013,04013115400,1154,Census Tract 1154,04,115400,2.587675543583738,603,603,Phoenix,True,Low income + High poverty,True,33.55384219869438,33.55384219869438,45000,45000.0,0.35345838218053927,1706,1706,1706,1706
2578360,0,013,04013104202,1042.02,Census Tract 1042.02,04,104202,2.5770081635380784,335,335,Phoenix,False,High income + Low poverty,False,32.62849711203191,32.62849711203191,101731,101731.0,0.06718812675491376,4986,4986,4995,4995
1285101,0,013,04013112302,1123.02,Census Tract 1123.02,04,112302,1.2844426820404324,1992,1992,Phoenix,True,Low income + High poverty,True,,,60224,60224.0,0.2901675163874727,6865,6865,6865,6865
2462945,0,013,04013103608,1036.08,Census Tract 1036.08,04,103608,2.46161412710385,231,231,Phoenix,False,High income + Low poverty,False,32.62849711203191,32.62849711203191,79427,79427.0,0.05347222222222222,4320,4320,4338,4338
1252311,0,013,04013107101,1071.01,Census Tract 1071.01,04,107101,1.251655994513143,1157,1157,Phoenix,True,High income + High poverty,False,33.30751880031277,33.30751880031277,90117,90117.0,0.23416312487350738,4941,4941,4950,4950
2558853,0,013,04013104226,1042.26,Census Tract 1042.26,04,104226,2.557514203193795,871,871,Phoenix,True,Low income + High poverty,True,32.62849711203191,32.62849711203191,62879,62879.0,0.19295525033229952,4514,4514,4516,4516
1327769,0,013,04013114301,1143.01,Census Tract 1143.01,04,114301,1.3270444518124058,374,374,Phoenix,True,Low income + High poverty,True,,,50457,50457.0,0.41787709497206704,895,895,911,911
2649677,0,013,04013104207,1042.07,Census Tract 1042.07,04,104207,2.6482704290290635,267,267,Phoenix,False,High income + Low poverty,False,32.62849711203191,32.62849711203191,79947,79947.0,0.060654248069059516,4402,4402,4402,4402
2293572,6787,013,04013612700,6127,Census Tract 6127,04,612700,2.2989852600760385,112,112,Phoenix,False,High income + Low poverty,False,31.306490363261293,31.306490363261293,124423,124423.0,0.05090909090909091,2200,2200,2223,2223
1295691,0,013,04013108501,1085.01,Census Tract 1085.01,04,108501,1.294950441432021,176,176,Phoenix,False,Low income + Low poverty,True,33.3082424010499,33.3082424010499,72750,72750.0,0.06463459419757621,2723,2723,2723,2723
2601457,0,013,04013112900,1129,Census Tract 1129,04,112900,2.600033440735773,942,942,Phoenix,True,Low income + High poverty,True,33.55384219869438,33.55384219869438,58250,58250.0,0.21022093282749385,4481,4481,4517,4517
1274354,0,013,04013113000,1130,Census Tract 1130,04,113000,1.273642704217292,654,654,Phoenix,True,High income + High poverty,False,,,88765,88765.0,0.1537015276145711,4255,4255,4262,4262
674857,0,013,04013113202,1132.02,Census Tract 1132.02,04,113202,0.6744789385871064,784,784,Phoenix,True,Low income + High poverty,True,33.55384219869438,33.55384219869438,50857,50857.0,0.37565884044082415,2087,2087,2087,2087
1638754,16756,013,04013113601,1136.01,Census Tract 1136.01,04,113601,1.6545422475568974,975,975,Phoenix,True,Low income + High poverty,True,33.61903272311345,33.61903272311345,55592,55592.0,0.22679692951849267,4299,4299,4299,4299
7546450,0,013,04013611700,6117,Census Tract 6117,04,611700,7.542628933575189,174,174,Phoenix,False,High income + Low poverty,False,32.30897859005257,32.30897859005257,127235,127235.0,0.027773343974461292,6265,6265,6290,6290
2577142,0,013,04013611800,6118,Census Tract 6118,04,611800,2.5757971650555644,143,143,Phoenix,False,High income + Low poverty,False,32.30897859005257,32.30897859005257,115171,115171.0,0.02026356808842284,7057,7057,7057,7057
1327095,0,013,04013612600,6126,Census Tract 6126,04,612600,1.3263079134091547,39,39,Phoenix,False,High income + Low poverty,False,31.306490363261293,31.306490363261293,91047,91047.0,0.01813110181311018,2151,2151,2151,2151
37833440,10908,013,04013613300,6133,Census Tract 6133,04,613300,37.82160890524344,330,330,Phoenix,False,High income + Low poverty,False,31.452301830855447,31.306490363261293,132025,132025.0,0.04539826661163846,7269,7269,7284,7284
942646,0,013,04013106002,1060.02,Census Tract 1060.02,04,106002,0.9421384591862179,612,612,Phoenix,True,Low income + High poverty,True,,,45822,45822.0,0.2188058634250983,2797,2797,2864,2864
941132,0,013,04013106003,1060.03,Census Tract 1060.03,04,106003,0.940626106892391,805,805,Phoenix,True,Low income + High poverty,True,33.30751880031277,33.30751880031277,67716,67716.0,0.21217712177121772,3794,3794,3856,3856
1309433,0,013,04013106502,1065.02,Census Tract 1065.02,04,106502,1.3086966825670923,240,240,Phoenix,False,High income + Low poverty,False,33.3082424010499,33.3082424010499,76434,76434.0,0.06193548387096774,3875,3875,3875,3875
633661,0,013,04013106701,1067.01,Census Tract 1067.01,04,106701,0.633313294609895,1153,1153,Phoenix,True,Low income + High poverty,True,33.3082424010499,33.3082424010499,42109,42109.0,0.2667746413697362,4322,4322,4322,4322
1288397,6635,013,04013106703,1067.03,Census Tract 1067.03,04,106703,1.2943251335854,259,259,Phoenix,False,High income + Low poverty,False,,,101165,101165.0,0.10698058653448989,2421,2421,2432,2432
1879037,0,013,04013106802,1068.02,Census Tract 1068.02,04,106802,1.87802566200386,666,666,Phoenix,True,Low income + High poverty,True,33.30751880031277,33.30751880031277,64931,64931.0,0.19337979094076654,3444,3444,3486,3486
1310496,0,013,04013107601,1076.01,Census Tract 1076.01,04,107601,1.309759931213144,224,224,Phoenix,False,Low income + Low poverty,True,33.3082424010499,33.3082424010499,53210,53210.0,0.07066246056782334,3170,3170,3177,3177
1304618,0,013,04013107602,1076.02,Census Tract 1076.02,04,107602,1.3038791565276568,143,143,Phoenix,False,High income + Low poverty,False,33.3082424010499,33.3082424010499,115694,115694.0,0.050512186506534794,2831,2831,2831,2831
2313942,27638,013,04013108301,1083.01,Census Tract 1083.01,04,108301,2.340208319234146,208,208,Phoenix,False,High income + Low poverty,False,33.30950272249914,33.3082424010499,125792,125792.0,0.05395590142671855,3855,3855,3855,3855
19186535,821685,013,04013112514,1125.14,Census Tract 1125.14,04,112514,19.99797220684411,448,448,Phoenix,False,High income + Low poverty,False,33.778616714161565,33.806902767508106,95929,95929.0,0.093255620316403,4804,4804,4804,4804
1486554,24980,013,04013104204,1042.04,Census Tract 1042.04,04,104204,1.510755680910705,520,520,Phoenix,True,High income + High poverty,False,33.30751880031277,33.30751880031277,94075,94075.0,0.17526120660599934,2967,2967,3053,3053
3388348,107657,013,04013104205,1042.05,Census Tract 1042.05,04,104205,3.4941538814683737,1188,1188,Phoenix,True,Low income + High poverty,True,33.30751880031277,33.30751880031277,52153,52153.0,0.17262423714036618,6882,6882,6919,6919
1642458,10858,013,04013104206,1042.06,Census Tract 1042.06,04,104206,1.6524535247006864,642,642,Phoenix,True,Low income + High poverty,True,33.30751880031277,33.30751880031277,75573,75573.0,0.16220313289540172,3958,3958,3987,3987
2581209,0,013,04013104212,1042.12,Census Tract 1042.12,04,104212,2.5798616292140792,688,688,Phoenix,False,High income + Low poverty,False,32.62849711203191,32.62849711203191,83278,83278.0,0.10827824992130941,6354,6354,6424,6424
5255789,4009,013,04013103611,1036.11,Census Tract 1036.11,04,103611,5.256831262994835,190,190,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,122167,122167.0,0.03793929712460064,5008,5008,5034,5034
2007822,0,013,04013103612,1036.12,Census Tract 1036.12,04,103612,2.006708879438984,210,210,Phoenix,False,Low income + Low poverty,True,32.705018891501915,32.705018891501915,54345,54345.0,0.037300177619893425,5630,5630,5643,5643
2071503,0,013,04013103614,1036.14,Census Tract 1036.14,04,103614,2.070364599246754,320,320,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,100688,100688.0,0.10568031704095113,3028,3028,3032,3032
7191925,0,013,04013103615,1036.15,Census Tract 1036.15,04,103615,7.187960811045642,1861,1861,Phoenix,True,Low income + High poverty,True,33.3082424010499,33.3082424010499,45363,45363.0,0.35153003400075555,5294,5294,5530,5530
2522038,474,013,04013103900,1039,Census Tract 1039,04,103900,2.5211482137130576,931,931,Phoenix,True,Low income + High poverty,True,32.62849711203191,32.62849711203191,70917,70917.0,0.14290099769762088,6515,6515,6528,6528
2493420,2061,013,04013103609,1036.09,Census Tract 1036.09,04,103609,2.4941348566239245,1273,1273,Phoenix,True,Low income + High poverty,True,32.62849711203191,32.62849711203191,51764,51764.0,0.20739654610622352,6138,6138,6183,6183
2564331,0,013,04013104100,1041,Census Tract 1041,04,104100,2.562965122445188,1068,1068,Phoenix,True,Low income + High poverty,True,32.62849711203191,32.62849711203191,69005,69005.0,0.14378029079159935,7428,7428,7448,7448
4498225,0,013,04013103502,1035.02,Census Tract 1035.02,04,103502,4.495628015552636,634,634,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,92398,92398.0,0.10354401437203985,6123,6123,6213,6213
3093946,9689,013,04013103604,1036.04,Census Tract 1036.04,04,103604,3.1019275002716946,502,502,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,82750,82750.0,0.11845210004719207,4238,4238,4238,4238
1965890,0,013,04013103501,1035.01,Census Tract 1035.01,04,103501,1.9647504234907682,411,411,Phoenix,True,High income + High poverty,False,32.705018891501915,32.705018891501915,80964,80964.0,0.13519736842105262,3040,3040,3085,3085
6102701,7131,013,04013103605,1036.05,Census Tract 1036.05,04,103605,6.106461773713124,252,252,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,138387,138387.0,0.041749502982107355,6036,6036,6041,6041
6822798,0,013,04013612500,6125,Census Tract 6125,04,612500,6.81872819179883,203,203,Phoenix,False,High income + Low poverty,False,31.306490363261293,31.306490363261293,124009,124009.0,0.04696899583526145,4322,4322,4322,4322
1488788,0,013,04013618400,6184,Census Tract 6184,04,618400,1.487995837575726,1161,1161,Phoenix,True,Low income + High poverty,True,,,58309,58309.0,0.28673746604099776,4049,4049,4049,4049
2571785,91,013,04013618900,6189,Census Tract 6189,04,618900,2.57044874370925,1217,1217,Phoenix,True,Low income + High poverty,True,32.705018891501915,32.705018891501915,67476,67476.0,0.1662568306010929,7320,7320,7323,7323
2409853,0,013,04013103606,1036.06,Census Tract 1036.06,04,103606,2.408480411938309,282,282,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,85893,85893.0,0.058180317722302456,4847,4847,4852,4852
2463698,0,013,04013103607,1036.07,Census Tract 1036.07,04,103607,2.4622891502133486,402,402,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,120150,120150.0,0.09672762271414823,4156,4156,4233,4233
2295747,0,013,04013116721,1167.21,Census Tract 1167.21,04,116721,2.2944130435845365,42,42,Phoenix,False,High income + Low poverty,False,33.70638800151975,33.68585166804336,107969,107969.0,0.011827654181920586,3551,3551,3557,3557
4158267,0,013,04013116725,1167.25,Census Tract 1167.25,04,116725,4.1559194470627085,329,329,Phoenix,False,High income + Low poverty,False,33.67979536143674,33.67979536143674,115365,115365.0,0.06581316263252651,4999,4999,4999,4999
4559814,0,013,04013116727,1167.27,Census Tract 1167.27,04,116727,4.557290536223827,168,168,Phoenix,False,High income + Low poverty,False,33.68161225341873,33.67979536143674,155208,155208.0,0.044002095337873234,3818,3818,3818,3818
6256916,7129,013,04013116728,1167.28,Census Tract 1167.28,04,116728,6.260544541455594,91,91,Phoenix,False,High income + Low poverty,False,33.68585166804336,33.68585166804336,190891,190891.0,0.01695230998509687,5368,5368,5392,5392
2537641,0,013,04013616600,6166,Census Tract 6166,04,616600,2.536250001957891,920,920,Phoenix,True,High income + High poverty,False,32.705018891501915,32.705018891501915,80830,80830.0,0.1549604177193869,5937,5937,6000,6000
2617903,3388,013,04013104600,1046,Census Tract 1046,04,104600,2.6198386980569084,786,786,Phoenix,True,Low income + High poverty,True,33.3082424010499,33.3082424010499,56610,56610.0,0.20738786279683377,3790,3790,4009,4009
9542950,17733,013,04013082204,822.04,Census Tract 822.04,04,082204,9.556282260462757,633,633,Phoenix,False,High income + Low poverty,False,34.12150587400485,34.18679044946821,97719,97719.0,0.08197358197358197,7722,7722,7727,7727
3039176,2496,013,04013616400,6164,Census Tract 6164,04,616400,3.040055701398721,632,632,Phoenix,False,Low income + Low poverty,True,32.62849711203191,32.62849711203191,67371,67371.0,0.09549712904200665,6618,6618,6618,6618
2598634,0,013,04013103216,1032.16,Census Tract 1032.16,04,103216,2.597069938436451,268,268,Phoenix,False,High income + Low poverty,False,32.58828848276658,32.58828848276658,116761,116761.0,0.048270893371757925,5552,5552,5584,5584
2589034,0,013,04013103217,1032.17,Census Tract 1032.17,04,103217,2.587457692831926,511,511,Phoenix,False,High income + Low poverty,False,32.58828848276658,32.58828848276658,108310,108310.0,0.09328221978824389,5478,5478,5629,5629
2475486,0,013,04013616700,6167,Census Tract 6167,04,616700,2.474115822610677,269,269,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,87889,87889.0,0.05589029711198836,4813,4813,4956,4956
2469400,0,013,04013616800,6168,Census Tract 6168,04,616800,2.4680081255016653,667,667,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,95022,95022.0,0.10711418018307371,6227,6227,6227,6227
2254775,0,013,04013615100,6151,Census Tract 6151,04,615100,2.2534276301682388,66,66,Phoenix,False,High income + Low poverty,False,32.58828848276658,32.58828848276658,163750,163750.0,0.014069494777232999,4691,4691,4691,4691
1390907,0,013,04013616100,6161,Census Tract 6161,04,616100,1.3901913198035136,611,611,Phoenix,True,Low income + High poverty,True,32.62849711203191,32.62849711203191,72833,72833.0,0.15523373983739838,3936,3936,3936,3936
2753692,0,013,04013616900,6169,Census Tract 6169,04,616900,2.752118823655886,320,320,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,94375,94375.0,0.0675818373812038,4735,4735,4735,4735
1024534,0,013,04013617200,6172,Census Tract 6172,04,617200,1.0239354323265277,23,23,Phoenix,False,High income + Low poverty,False,32.705018891501915,32.705018891501915,134219,134219.0,0.008715422508525956,2639,2639,2639,2639
639839,0,013,04013105502,1055.02,Census Tract 1055.02,04,105502,0.6394941700089645,450,450,Phoenix,True,Low income + High poverty,True,,,51820,51820.0,0.24141630901287553,1864,1864,1867,1867
1288060,0,013,04013105501,1055.01,Census Tract 1055.01,04,105501,1.2873681846147442,416,416,Phoenix,True,Low income + High poverty,True,33.30751880031277,33.30751880031277,60694,60694.0,0.17938766709788703,2319,2319,2319,2319
649371,0,013,04013106702,1067.02,Census Tract 1067.02,04,106702,0.6490134720884438,206,206,Phoenix,True,Low income + High poverty,True,33.3082424010499,33.3082424010499,72212,72212.0,0.15570672713529857,1323,1323,1323,1323
1654286,0,013,04013113204,1132.04,Census Tract 1132.04,04,113204,1.653353579650789,441,441,Phoenix,True,Low income + High poverty,True,,,61111,61111.0,0.18506084767100295,2383,2383,2383,2383
2499626,0,013,04013103302,1033.02,Census Tract 1033.02,04,103302,2.4981575237230316,331,331,Phoenix,False,High income + Low poverty,False,32.68167280975485,32.705018891501915,80593,80593.0,0.05491041804910418,6028,6028,6028,6028
2550450,0,013,04013103303,1033.03,Census Tract 1033.03,04,103303,2.5489564897436514,340,340,Phoenix,False,High income + Low poverty,False,32.68167280975485,32.705018891501915,96859,96859.0,0.08824292758889177,3853,3853,3923,3923
954815,0,013,04013103304,1033.04,Census Tract 1033.04,04,103304,0.9542584037973493,1175,1175,Phoenix,True,Low income + High poverty,True,32.705018891501915,32.705018891501915,46937,46937.0,0.2666817975487971,4406,4406,4406,4406
810660,0,013,04013103305,1033.05,Census Tract 1033.05,04,103305,0.8101958015803895,1040,1040,Phoenix,True,Low income + High poverty,True,,,47155,47155.0,0.2813091695969705,3697,3697,3732,3732
767902,0,013,04013103306,1033.06,Census Tract 1033.06,04,103306,0.7674591080949976,1331,1331,Phoenix,True,Low income + High poverty,True,32.705018891501915,32.705018891501915,42817,42817.0,0.32337220602526723,4116,4116,4194,4194
2718519,4799,013,04013103400,1034,Census Tract 1034,04,103400,2.7217284073651205,229,229,Phoenix,False,Low income + Low poverty,True,32.68167280975485,32.705018891501915,61944,61944.0,0.05407319952774498,4235,4235,4237,4237
2597616,0,013,04013108400,1084,Census Tract 1084,04,108400,2.5961180468211253,814,814,Phoenix,True,High income + High poverty,False,33.3082424010499,33.3082424010499,86465,86465.0,0.14193548387096774,5735,5735,5776,5776
817589,8984,013,04013108601,1086.01,Census Tract 1086.01,04,108601,0.8261074229502805,652,652,Phoenix,True,Low income + High poverty,True,,,59135,59135.0,0.2656886715566422,2454,2454,2454,2454
1770567,9625,013,04013108602,1086.02,Census Tract 1086.02,04,108602,1.7791898585218409,732,732,Phoenix,False,Low income + Low poverty,True,33.3082424010499,33.3082424010499,58013,58013.0,0.11745827984595636,6232,6232,6344,6344
1027484,9881,013,04013108802,1088.02,Census Tract 1088.02,04,108802,1.0367877170172637,156,156,Phoenix,False,Low income + Low poverty,True,33.3082424010499,33.3082424010499,70066,70066.0,0.07225567392311255,2159,2159,2203,2203
1036962,10453,013,04013108901,1089.01,Census Tract 1089.01,04,108901,1.0468384537276496,393,393,Phoenix,True,Low income + High poverty,True,,,69583,69583.0,0.15956151035322777,2463,2463,2518,2518
3392505,0,013,04013116621,1166.21,Census Tract 1166.21,04,116621,3.390797708894862,684,684,Phoenix,False,High income + Low poverty,False,33.69158270386449,33.69158270386449,125350,125350.0,0.11140065146579804,6140,6140,6217,6217
5690288,0,013,04013116620,1166.20,Census Tract 1166.20,04,116620,5.687516193701491,766,766,Phoenix,False,High income + Low poverty,False,33.87764159034066,33.94741367276922,102135,102135.0,0.0907798056411472,8438,8438,8440,8440
5344444,0,013,04013116618,1166.18,Census Tract 1166.18,04,116618,5.341813907827525,370,370,Phoenix,False,High income + Low poverty,False,33.793915091426385,33.69158270386449,103511,103511.0,0.06464011180992313,5724,5724,5724,5724
1902700,0,013,04013113301,1133.01,Census Tract 1133.01,04,113301,1.9016174585006207,1464,1464,Phoenix,True,Low income + High poverty,True,33.55384219869438,33.55384219869438,25296,25296.0,0.5044796691936595,2902,2902,3055,3055
1578502,4098,013,04013113503,1135.03,Census Tract 1135.03,04,113503,1.5816904860138286,780,780,Phoenix,True,Low income + High poverty,True,,,64527,64527.0,0.17484868863483524,4461,4461,4501,4501
5183267,0,013,04013116800,1168,Census Tract 1168,04,116800,5.180480262867763,878,878,Phoenix,True,Low income + High poverty,True,33.806902767508106,33.806902767508106,54141,54141.0,0.3588067020841847,2447,2447,2447,2447
3171282,20005,013,04013116900,1169,Census Tract 1169,04,116900,3.1895936699153364,622,622,Phoenix,True,Low income + High poverty,True,33.806902767508106,33.806902767508106,56250,56250.0,0.24731610337972168,2515,2515,2763,2763
5574554,0,013,04013611500,6115,Census Tract 6115,04,611500,5.571724940659333,111,111,Phoenix,False,High income + Low poverty,False,32.30897859005257,32.30897859005257,177880,177880.0,0.014079147640791476,7884,7884,7884,7884
4477147,0,013,04013611600,6116,Census Tract 6116,04,611600,4.474822885304317,41,41,Phoenix,False,High income + Low poverty,False,32.30897859005257,32.30897859005257,171985,171985.0,0.013247172859450727,3095,3095,3100,3100
10551570,0,013,04013611900,6119,Census Tract 6119,04,611900,10.545998105902946,50,50,Phoenix,False,High income + Low poverty,False,32.30897859005257,32.30897859005257,138092,138092.0,0.016134236850596968,3099,3099,3423,3423
14701299,4282,013,04013612000,6120,Census Tract 6120,04,612000,14.697458708244419,57,57,Phoenix,False,High income + Low poverty,False,32.31415666782537,32.31501968078751,138950,138950.0,0.013121546961325966,4344,4344,4344,4344
22974690,2618,013,04013612200,6122,Census Tract 6122,04,612200,22.96460509513712,236,236,Phoenix,False,High income + Low poverty,False,32.314277792451634,32.31501968078751,121277,121277.0,0.03097519359495997,7619,7619,7629,7629
