STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,area_km2,city,total_population,median_household_income,total_population_clean,median_household_income_clean,poverty_universe,below_poverty_count,poverty_universe_clean,below_poverty_count_clean,poverty_rate,low_income_flag,high_poverty_flag,inequity_group,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,n_nonnull_embed
04,013,111700,04013111700,1117,Census Tract 1117,2603480,0,2.602016428128544,Phoenix,4760,93333,4760,93333.0,4711,392,4711,392,0.08320950965824665,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114401,04013114401,1144.01,Census Tract 1144.01,1387781,0,1.3870346315322546,Phoenix,1640,44250,1640,44250.0,1640,628,1640,628,0.3829268292682927,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114402,04013114402,1144.02,Census Tract 1144.02,1200491,0,1.199840578655998,Phoenix,1904,64625,1904,64625.0,1904,566,1904,566,0.2972689075630252,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114500,04013114500,1145,Census Tract 1145,2541453,0,2.540105640912693,Phoenix,3840,41461,3840,41461.0,3840,731,3840,731,0.19036458333333334,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114600,04013114600,1146,Census Tract 1146,2581410,0,2.5800621466201585,Phoenix,1754,40521,1754,40521.0,1738,367,1738,367,0.21116225546605294,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114800,04013114800,1148,Census Tract 1148,5404127,2061,5.403237034934326,Phoenix,3031,60481,3031,60481.0,3031,776,3031,776,0.256021115143517,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,114900,04013114900,1149,Census Tract 1149,2826462,0,2.8248956019214146,Phoenix,3008,25306,3008,25306.0,2995,1355,2995,1355,0.4524207011686144,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,108502,04013108502,1085.02,Census Tract 1085.02,1293573,0,1.2928355813762495,Phoenix,3735,106149,3735,106149.0,3735,170,3735,170,0.04551539491298527,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109001,04013109001,1090.01,Census Tract 1090.01,650530,0,0.6501799554692819,Phoenix,5330,49375,5330,49375.0,5199,1786,5199,1786,0.3435276014618196,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109002,04013109002,1090.02,Census Tract 1090.02,942940,0,0.942429183719763,Phoenix,3906,52800,3906,52800.0,3894,975,3894,975,0.25038520801232667,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109003,04013109003,1090.03,Census Tract 1090.03,957429,9900,0.9668097291610637,Phoenix,6331,43345,6331,43345.0,6119,1639,6119,1639,0.26785422454649455,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109102,04013109102,1091.02,Census Tract 1091.02,1281313,0,1.2806377895594208,Phoenix,7010,65959,7010,65959.0,7007,2111,7007,2111,0.3012701584130156,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110501,04013110501,1105.01,Census Tract 1105.01,1414636,0,1.4138538147630775,Phoenix,3780,54820,3780,54820.0,3700,764,3700,764,0.2064864864864865,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110502,04013110502,1105.02,Census Tract 1105.02,1310115,0,1.3093834510597986,Phoenix,3911,68333,3911,68333.0,3911,821,3911,821,0.20992073638455638,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110802,04013110802,1108.02,Census Tract 1108.02,1306661,0,1.3059087736868704,Phoenix,2465,85220,2465,85220.0,2465,443,2465,443,0.1797160243407708,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110901,04013110901,1109.01,Census Tract 1109.01,1328206,0,1.3274312382577351,Phoenix,3743,60462,3743,60462.0,3725,511,3725,511,0.13718120805369127,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116731,04013116731,1167.31,Census Tract 1167.31,3298988,0,3.2972062775616564,Phoenix,3497,161167,3497,161167.0,3497,110,3497,110,0.031455533314269375,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,117000,04013117000,1170,Census Tract 1170,1924567,9252,1.9327745738367628,Phoenix,6417,50968,6417,50968.0,6238,1079,6238,1079,0.1729721064443732,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619700,04013619700,6197,Census Tract 6197,1408301,0,1.4074675371853345,Phoenix,3193,94716,3193,94716.0,3159,347,3159,347,0.1098448876226654,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619800,04013619800,6198,Census Tract 6198,1416462,0,1.4156254792018368,Phoenix,4809,82069,4809,82069.0,4809,236,4809,236,0.049074651694739034,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619900,04013619900,6199,Census Tract 6199,3438345,0,3.4362738117417257,Phoenix,6600,150083,6600,150083.0,6561,155,6561,155,0.02362444749276025,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082012,04013082012,820.12,Census Tract 820.12,2918635,2146,2.919489651226898,Phoenix,6824,84773,6824,84773.0,6821,867,6821,867,0.1271074622489371,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105601,04013105601,1056.01,Census Tract 1056.01,1283745,0,1.2830615789718745,Phoenix,4095,92292,4095,92292.0,4095,563,4095,563,0.1374847374847375,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105702,04013105702,1057.02,Census Tract 1057.02,1290174,0,1.2894983814949141,Phoenix,4244,72320,4244,72320.0,4244,447,4244,447,0.10532516493873705,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105800,04013105800,1058,Census Tract 1058,2604619,0,2.603261398034085,Phoenix,6751,86890,6751,86890.0,6743,637,6743,637,0.09446833753522171,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105400,04013105400,1054,Census Tract 1054,2568620,0,2.567215103307962,Phoenix,3734,137955,3734,137955.0,3734,44,3734,44,0.011783610069630423,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105900,04013105900,1059,Census Tract 1059,2602568,0,2.601185170620502,Phoenix,5286,70638,5286,70638.0,5281,649,5281,649,0.12289339140314334,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106100,04013106100,1061,Census Tract 1061,2554739,0,2.55333830449687,Phoenix,5803,76716,5803,76716.0,5708,562,5708,562,0.09845830413454801,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106200,04013106200,1062,Census Tract 1062,2594013,0,2.592574342180492,Phoenix,3369,221833,3369,221833.0,3369,139,3369,139,0.04125853368952211,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,106300,04013106300,1063,Census Tract 1063,2633115,31512,2.663128996524274,Phoenix,5501,105491,5501,105491.0,5411,433,5411,433,0.08002217704675661,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110002,04013110002,1100.02,Census Tract 1100.02,1169245,9172,1.1778151624475568,Phoenix,5037,65107,5037,65107.0,5037,1019,5037,1019,0.2023029581099861,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110100,04013110100,1101,Census Tract 1101,2573751,16769,2.589167367091904,Phoenix,6855,57056,6855,57056.0,6824,1845,6824,1845,0.27036928487690504,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110400,04013110400,1104,Census Tract 1104,2497051,0,2.4956870594467815,Phoenix,5329,62672,5329,62672.0,5319,828,5319,828,0.155668358714044,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110600,04013110600,1106,Census Tract 1106,2599369,7245,2.605148983756767,Phoenix,4964,71450,4964,71450.0,4890,442,4890,442,0.09038854805725971,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110701,04013110701,1107.01,Census Tract 1107.01,886374,12289,0.8981542795058265,Phoenix,2311,64962,2311,64962.0,2236,401,2236,401,0.17933810375670842,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110702,04013110702,1107.02,Census Tract 1107.02,1703281,8860,1.7111624657090985,Phoenix,4367,66078,4367,66078.0,4317,539,4317,539,0.12485522353486217,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105602,04013105602,1056.02,Census Tract 1056.02,1290278,0,1.2895973388209712,Phoenix,6553,49003,6553,49003.0,6532,2171,6532,2171,0.332363747703613,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,112100,04013112100,1121,Census Tract 1121,2590519,0,2.5891454345095912,Phoenix,3920,64375,3920,64375.0,3920,508,3920,508,0.12959183673469388,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082002,04013082002,820.02,Census Tract 820.02,2616810,30363,2.645981947368619,Phoenix,6737,80189,6737,80189.0,6688,1158,6688,1158,0.17314593301435408,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,115802,04013115802,1158.02,Census Tract 1158.02,1288070,0,1.287357060169896,Phoenix,3583,52546,3583,52546.0,3556,607,3556,607,0.17069741282339707,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116712,04013116712,1167.12,Census Tract 1167.12,3802548,0,3.8002969643656788,Phoenix,6922,84087,6922,84087.0,6828,396,6828,396,0.05799648506151142,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,113502,04013113502,1135.02,Census Tract 1135.02,644173,0,0.6437983215393192,Phoenix,2775,41313,2775,41313.0,2764,873,2764,873,0.3158465991316932,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116713,04013116713,1167.13,Census Tract 1167.13,2416247,169147,2.583886610724496,Phoenix,5758,150739,5758,150739.0,5758,355,5758,355,0.061653351858284126,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116714,04013116714,1167.14,Census Tract 1167.14,2708606,0,2.7070485366412176,Phoenix,3580,117019,3580,117019.0,3580,36,3580,36,0.01005586592178771,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116715,04013116715,1167.15,Census Tract 1167.15,921582,0,0.9210312950832827,Phoenix,1764,106875,1764,106875.0,1757,138,1757,138,0.07854297097324986,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116717,04013116717,1167.17,Census Tract 1167.17,1073881,0,1.0732402976405628,Phoenix,3438,61893,3438,61893.0,3393,335,3393,335,0.0987326849395815,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116718,04013116718,1167.18,Census Tract 1167.18,959470,34195,0.9930754342149364,Phoenix,2634,75750,2634,75750.0,2634,338,2634,338,0.12832194381169323,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116719,04013116719,1167.19,Census Tract 1167.19,3376895,0,3.3748975963089065,Phoenix,6749,109236,6749,109236.0,6747,357,6747,357,0.052912405513561585,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116720,04013116720,1167.20,Census Tract 1167.20,1770155,0,1.7691163981304543,Phoenix,4122,92863,4122,92863.0,4122,580,4122,580,0.14070839398350315,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619200,04013619200,6192,Census Tract 6192,969156,0,0.9686126946247069,Phoenix,6347,52708,6347,52708.0,6347,1586,6347,1586,0.2498818339372932,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619300,04013619300,6193,Census Tract 6193,1309953,0,1.3092056907603415,Phoenix,4492,58487,4492,58487.0,4492,842,4492,842,0.18744434550311664,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619400,04013619400,6194,Census Tract 6194,1295293,0,1.2945511625065094,Phoenix,4653,83400,4653,83400.0,4653,130,4653,130,0.027938964109176876,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,619500,04013619500,6195,Census Tract 6195,2588572,0,2.5870739113106502,Phoenix,5882,79708,5882,79708.0,5882,563,5882,563,0.09571574294457667,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111203,04013111203,1112.03,Census Tract 1112.03,416981,0,0.4167317870009184,Phoenix,2180,50833,2180,50833.0,2180,272,2180,272,0.12477064220183487,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111204,04013111204,1112.04,Census Tract 1112.04,6537308,85288,6.618585930266597,Phoenix,3619,87733,3619,87733.0,3619,376,3619,376,0.1038961038961039,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111300,04013111300,1113,Census Tract 1113,2621012,0,2.61945836519515,Phoenix,6026,75101,6026,75101.0,6026,275,6026,275,0.04563557915698639,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,111402,04013111402,1114.02,Census Tract 1114.02,1316507,0,1.3157320094698133,Phoenix,3545,62734,3545,62734.0,3545,843,3545,843,0.2377997179125529,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,611400,04013611400,6114,Census Tract 6114,5398151,0,5.395467090425074,Phoenix,6818,144810,6818,144810.0,6818,161,6818,161,0.023613963039014373,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,614300,04013614300,6143,Census Tract 6143,12272745,553130,12.819296312042894,Phoenix,2960,152670,2960,152670.0,2960,73,2960,73,0.024662162162162164,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,614400,04013614400,6144,Census Tract 6144,2401280,0,2.4000222855764823,Phoenix,3889,59104,3889,59104.0,3889,470,3889,470,0.12085368989457444,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082007,04013082007,820.07,Census Tract 820.07,1286367,0,1.2857656737911725,Phoenix,4042,83189,4042,83189.0,4042,481,4042,481,0.1190004948045522,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082008,04013082008,820.08,Census Tract 820.08,1300324,0,1.2997097738076118,Phoenix,5249,80250,5249,80250.0,5249,378,5249,378,0.07201371689845684,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,082009,04013082009,820.09,Census Tract 820.09,1303676,0,1.3030694489222063,Phoenix,4927,67154,4927,67154.0,4835,575,4835,575,0.1189245087900724,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,105701,04013105701,1057.01,Census Tract 1057.01,1305221,0,1.3045435929416462,Phoenix,3500,66688,3500,66688.0,3497,504,3497,504,0.14412353445810694,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104000,04013104000,1040,Census Tract 1040,2563939,0,2.5625788926714046,Phoenix,7438,42662,7438,42662.0,7437,2061,7437,2061,0.2771278741427995,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109604,04013109604,1096.04,Census Tract 1096.04,1093756,0,1.093220726355584,Phoenix,4332,65571,4332,65571.0,4303,977,4303,977,0.22705089472461074,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,116500,04013116500,1165,Census Tract 1165,2586580,0,2.585148222596234,Phoenix,4807,54946,4807,54946.0,4807,1133,4807,1133,0.23569794050343248,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,112401,04013112401,1124.01,Census Tract 1124.01,1304314,0,1.303655865831157,Phoenix,6162,56846,6162,56846.0,6162,528,6162,528,0.08568646543330087,True,False,Low income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,108902,04013108902,1089.02,Census Tract 1089.02,1504393,10484,1.5140468952765098,Phoenix,5212,49615,5212,49615.0,5182,1286,5182,1286,0.248166730991895,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109300,04013109300,1093,Census Tract 1093,2569544,0,2.568221768551466,Phoenix,4473,80733,4473,80733.0,4393,994,4393,994,0.22626906442066924,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109500,04013109500,1095,Census Tract 1095,2479942,24992,2.503695656517412,Phoenix,5950,81058,5950,81058.0,5928,489,5928,489,0.08248987854251012,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109601,04013109601,1096.01,Census Tract 1096.01,1231152,0,1.2305625160129834,Phoenix,4480,47483,4480,47483.0,4471,1041,4471,1041,0.2328338179378215,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109602,04013109602,1096.02,Census Tract 1096.02,1474284,0,1.4735640996870545,Phoenix,8004,63937,8004,63937.0,8004,1191,8004,1191,0.14880059970014992,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109603,04013109603,1096.03,Census Tract 1096.03,1331560,0,1.3309157104372231,Phoenix,3892,75924,3892,75924.0,3892,242,3892,242,0.06217882836587873,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,113100,04013113100,1131,Census Tract 1131,1304040,0,1.3033225277662668,Phoenix,6609,38623,6609,38623.0,5011,1885,5011,1885,0.37617242067451606,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,110001,04013110001,1100.01,Census Tract 1100.01,1384436,9061,1.3927795311047544,Phoenix,4619,72250,4619,72250.0,4615,809,4615,809,0.1752979414951246,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103210,04013103210,1032.10,Census Tract 1032.10,2335896,0,2.3345114977286117,Phoenix,7951,76329,7951,76329.0,7767,491,7767,491,0.06321617097978628,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103211,04013103211,1032.11,Census Tract 1032.11,2713637,0,2.712023248932179,Phoenix,4744,113295,4744,113295.0,4728,233,4728,233,0.04928087986463621,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103212,04013103212,1032.12,Census Tract 1032.12,2606845,0,2.6052766634334286,Phoenix,4343,125129,4343,125129.0,4308,165,4308,165,0.0383008356545961,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103214,04013103214,1032.14,Census Tract 1032.14,2598233,0,2.5966569856047266,Phoenix,3814,126000,3814,126000.0,3798,69,3798,69,0.018167456556082148,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,103215,04013103215,1032.15,Census Tract 1032.15,2710637,0,2.7090281885025997,Phoenix,3064,146154,3064,146154.0,2924,102,2924,102,0.03488372093023256,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,109802,04013109802,1098.02,Census Tract 1098.02,1302034,0,1.301384221978311,Phoenix,4342,73023,4342,73023.0,4323,857,4323,857,0.19824196160074023,True,True,Low income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,104203,04013104203,1042.03,Census Tract 1042.03,2582501,188,2.581341129059733,Phoenix,7374,86296,7374,86296.0,7369,459,7369,459,0.062287963088614465,False,False,High income + Low poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,115700,04013115700,1157,Census Tract 1157,2588062,0,2.586653368592706,Phoenix,7697,79757,7697,79757.0,7697,1048,7697,1048,0.13615694426399896,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
04,013,107202,04013107202,1072.02,Census Tract 1072.02,1292929,0,1.2922440397482333,Phoenix,5132,86602,5132,86602.0,5102,910,5102,910,0.17836142689141513,False,True,High income + High poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
