city,pc,pc_num,sign,rank,embedding_dim,loading,abs_loading,variable,spearman_r,abs_spearman_r,n
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,ALAND,0.3481848566398169,0.3481848566398169,373
Phoenix,PC2,2,negative,2,A13,-0.1502286916819621,0.1502286916819621,AWATER,0.031132479787136885,0.031132479787136885,373
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,lst_c,0.21968513805559958,0.21968513805559958,373
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,hi_c,0.4273881986509248,0.4273881986509248,332
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,hi_minus_lst,-0.11769786748857108,0.11769786748857108,332
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,median_household_income_clean,-0.08632131918547259,0.08632131918547259,368
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,poverty_rate,0.13620856409627694,0.13620856409627694,370
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,total_population_clean,0.07859995833104458,0.07859995833104458,373
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,ALAND,0.08042941689817373,0.08042941689817373,373
Phoenix,PC2,2,negative,3,A06,-0.1604767866166793,0.1604767866166793,AWATER,-0.13155521515593566,0.13155521515593566,373
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,lst_c,-0.08744954980411888,0.08744954980411888,373
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,hi_c,-0.04070135856190065,0.04070135856190065,332
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,hi_minus_lst,0.07396451159418437,0.07396451159418437,332
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,median_household_income_clean,-0.20975076461813197,0.20975076461813197,368
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,poverty_rate,0.15350448732869348,0.15350448732869348,370
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,total_population_clean,-0.1106654392577829,0.1106654392577829,373
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,ALAND,0.20282770833208077,0.20282770833208077,373
Phoenix,PC2,2,negative,4,A37,-0.1762284486277665,0.1762284486277665,AWATER,0.15011121586272697,0.15011121586272697,373
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,lst_c,-0.2218252391802915,0.2218252391802915,373
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,hi_c,0.14486400365085975,0.14486400365085975,332
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,hi_minus_lst,0.2900177504334313,0.2900177504334313,332
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,median_household_income_clean,0.08183549526914086,0.08183549526914086,368
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,poverty_rate,-0.09569189201034575,0.09569189201034575,370
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,total_population_clean,-0.1244843113411061,0.1244843113411061,373
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,ALAND,0.2826820380884815,0.2826820380884815,373
Phoenix,PC2,2,negative,5,A35,-0.233772513542513,0.233772513542513,AWATER,0.11099677702243518,0.11099677702243518,373
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,lst_c,0.11435030877115415,0.11435030877115415,373
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,hi_c,0.3503348444779397,0.3503348444779397,332
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,hi_minus_lst,-0.000829315465503723,0.000829315465503723,332
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,median_household_income_clean,-0.48980407824830585,0.48980407824830585,368
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,poverty_rate,0.4267555307592123,0.4267555307592123,370
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,total_population_clean,-0.09083404381079091,0.09083404381079091,373
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,ALAND,-0.1111532219910363,0.1111532219910363,373
Phoenix,PC2,2,negative,6,A63,-0.2491039143085237,0.2491039143085237,AWATER,-0.04979752860239735,0.04979752860239735,373
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,lst_c,0.11340107969315735,0.11340107969315735,373
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,hi_c,-0.2488290924861246,0.2488290924861246,332
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,hi_minus_lst,-0.2084274060396071,0.2084274060396071,332
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,median_household_income_clean,0.2577935908184307,0.2577935908184307,368
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,poverty_rate,-0.2081401498796805,0.2081401498796805,370
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,total_population_clean,0.16071472754329855,0.16071472754329855,373
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,ALAND,-0.09129918821836754,0.09129918821836754,373
Phoenix,PC2,2,positive,1,A04,0.2852675891559986,0.2852675891559986,AWATER,-0.055793815242748984,0.055793815242748984,373
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,lst_c,0.4361317978560603,0.4361317978560603,373
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,hi_c,-0.061743155744513334,0.061743155744513334,332
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,hi_minus_lst,-0.4727580199134088,0.4727580199134088,332
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,median_household_income_clean,-0.07729284457569464,0.07729284457569464,368
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,poverty_rate,0.08848515861861467,0.08848515861861467,370
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,total_population_clean,0.13424230505006363,0.13424230505006363,373
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,ALAND,-0.13119710157930442,0.13119710157930442,373
Phoenix,PC2,2,positive,2,A44,0.2453841260764659,0.2453841260764659,AWATER,-0.0751323343013113,0.0751323343013113,373
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,lst_c,0.20212520944317594,0.20212520944317594,373
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,hi_c,-0.30441823110889754,0.30441823110889754,332
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,hi_minus_lst,-0.2969795406005503,0.2969795406005503,332
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,median_household_income_clean,0.1593320493933052,0.1593320493933052,368
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,poverty_rate,-0.1479200981271851,0.1479200981271851,370
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,total_population_clean,0.20739372842133874,0.20739372842133874,373
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,ALAND,-0.12303165037291637,0.12303165037291637,373
Phoenix,PC2,2,positive,3,A61,0.2413003211589008,0.2413003211589008,AWATER,0.03115528624749539,0.03115528624749539,373
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,lst_c,0.1264417066976956,0.1264417066976956,373
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,hi_c,-0.3073254827556857,0.3073254827556857,332
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,hi_minus_lst,-0.24584497867357405,0.24584497867357405,332
Phoenix,PC2,2,positive,4,A23,0.2329805366359394,0.2329805366359394,median_household_income_clean,0.22274049901736068,0.22274049901736068,368
