GEOID,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,area_km2,GEOIDFQ,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,acs_name,total_population,median_household_income,below_poverty_count,poverty_universe,poverty_rate,city,centroid_lon,centroid_lat,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,has_alphaearth_embedding,has_pc_scores
32003004710,32,003,004710,47.10,Census Tract 47.10,1.3461339798208027,1400000US32003004710,G5020,S,1346230,0,+36.1920020,-115.0892934,Census Tract 47.10; Clark County; Nevada,7279,39194.0,3348,7274,0.460269452845752,las_vegas,-115.08929334462022,36.19200198917651,,,,,,False,False,False
32003004712,32,003,004712,47.12,Census Tract 47.12,2.3035274951609885,1400000US32003004712,G5020,S,2303664,0,+36.2246846,-115.0700167,Census Tract 47.12; Clark County; Nevada,5167,32456.0,1839,5167,0.3559125217727888,las_vegas,-115.07001671635878,36.22468464565196,,,,,,False,False,False
32003004713,32,003,004713,47.13,Census Tract 47.13,1.7997246549175265,1400000US32003004713,G5020,S,1799851,0,+36.2157423,-115.0875995,Census Tract 47.13; Clark County; Nevada,4458,38358.0,1006,4434,0.2268831754623365,las_vegas,-115.08759950813854,36.21574235018309,,,,,,False,False,False
32003004714,32,003,004714,47.14,Census Tract 47.14,1.3821588512473018,1400000US32003004714,G5020,S,1382266,0,+36.2248357,-115.0942741,Census Tract 47.14; Clark County; Nevada,5875,60634.0,1061,5875,0.180595744680851,las_vegas,-115.09427408752728,36.22483572022474,,,,,,False,False,False
32003004715,32,003,004715,47.15,Census Tract 47.15,1.4361948720358069,1400000US32003004715,G5020,S,1436300,0,+36.2364181,-115.0892448,Census Tract 47.15; Clark County; Nevada,6108,56451.0,1771,6077,0.2914266908013823,las_vegas,-115.08924482282528,36.23641814006135,,,,,,False,False,False
32003004716,32,003,004716,47.16,Census Tract 47.16,0.9072533896244237,1400000US32003004716,G5020,S,907319,0,+36.2276100,-115.0851894,Census Tract 47.16; Clark County; Nevada,3516,60217.0,870,3516,0.2474402730375426,las_vegas,-115.08518940037753,36.22761004725154,,,,,,False,False,False
32003004717,32,003,004717,47.17,Census Tract 47.17,1.314029220663912,1400000US32003004717,G5020,S,1314126,0,+36.2067463,-115.0893028,Census Tract 47.17; Clark County; Nevada,3581,66294.0,647,3573,0.1810803246571508,las_vegas,-115.08930281607209,36.20674627519708,,,,,,False,False,False
32003001006,32,003,001006,10.06,Census Tract 10.06,2.2455939536386227,1400000US32003001006,G5020,S,2245909,0,+36.1511979,-115.1808956,Census Tract 10.06; Clark County; Nevada,3960,82803.0,287,3960,0.0724747474747474,las_vegas,-115.1808955410784,36.15119790304627,,,,,,False,False,False
32003001100,32,003,001100,11,Census Tract 11,1.3417578447770147,1400000US32003001100,G5020,S,1341927,0,+36.1513568,-115.1568241,Census Tract 11; Clark County; Nevada,2938,26897.0,836,2938,0.2845473110959836,las_vegas,-115.15682405267376,36.151356809394045,,,,,,False,False,False
32003001200,32,003,001200,12,Census Tract 12,1.8190152469027938,1400000US32003001200,G5020,S,1819228,0,+36.1499740,-115.1465260,Census Tract 12; Clark County; Nevada,3952,39113.0,806,3942,0.204464738711314,las_vegas,-115.1465259724503,36.149974012068455,,,,,,False,False,False
32003001300,32,003,001300,13,Census Tract 13,1.786295542547187,1400000US32003001300,G5020,S,1786484,0,+36.1519572,-115.1341608,Census Tract 13; Clark County; Nevada,4428,94559.0,684,4378,0.15623572407492,las_vegas,-115.1341607569268,36.15195723678558,,,,,,False,False,False
32003004100,32,003,004100,41,Census Tract 41,1.3463290407586654,1400000US32003004100,G5020,S,1346450,0,+36.1920889,-115.1072074,Census Tract 41; Clark County; Nevada,5621,72722.0,568,5621,0.1010496352962106,las_vegas,-115.10720733130738,36.192088867925655,,,,,,False,False,False
32003004200,32,003,004200,42,Census Tract 42,1.3958275508044573,1400000US32003004200,G5020,S,1395941,0,+36.2041354,-115.1024850,Census Tract 42; Clark County; Nevada,4983,57299.0,1275,4983,0.2558699578567128,las_vegas,-115.10248500965987,36.20413541099222,,,,,,False,False,False
32003004910,32,003,004910,49.10,Census Tract 49.10,0.6106725499986436,1400000US32003004910,G5020,S,610698,0,+36.1516767,-115.0452236,Census Tract 49.10; Clark County; Nevada,2738,75150.0,416,2738,0.151935719503287,las_vegas,-115.0452236489771,36.15167670412144,,,,,,False,False,False
32003004911,32,003,004911,49.11,Census Tract 49.11,1.0508706721465972,1400000US32003004911,G5020,S,1050918,0,+36.1401952,-115.0558287,Census Tract 49.11; Clark County; Nevada,5033,51250.0,1033,4968,0.2079307568438003,las_vegas,-115.05582864148487,36.14019516479273,,,,,,False,False,False
32003004912,32,003,004912,49.12,Census Tract 49.12,1.3941459311405087,1400000US32003004912,G5020,S,1394209,0,+36.1536710,-115.0528801,Census Tract 49.12; Clark County; Nevada,5025,59158.0,1052,5025,0.2093532338308457,las_vegas,-115.05288013067079,36.15367101576249,,,,,,False,False,False
32003000510,32,003,000510,5.10,Census Tract 5.10,1.1442051327129081,1400000US32003000510,G5020,S,1144317,0,+36.1804178,-115.1203006,Census Tract 5.10; Clark County; Nevada,5571,62447.0,897,5571,0.1610123855681206,las_vegas,-115.12030063124945,36.18041784349781,,,,,,False,False,False
32003000103,32,003,000103,1.03,Census Tract 1.03,1.2986673988219442,1400000US32003000103,G5020,S,1298899,0,+36.1628205,-115.2329526,Census Tract 1.03; Clark County; Nevada,6700,70966.0,647,6599,0.0980451583573268,las_vegas,-115.23295258085244,36.16282048298569,,,,,,False,False,False
32003005335,32,003,005335,53.35,Census Tract 53.35,4.213442181458615,1400000US32003005335,G5020,S,4213389,0,+36.0199405,-114.9853741,Census Tract 53.35; Clark County; Nevada,4919,109722.0,232,4919,0.047164057735312,las_vegas,-114.98537399983331,36.019940504581434,,,,,,False,False,False
32003005422,32,003,005422,54.22,Census Tract 54.22,2.15055380427508,1400000US32003005422,G5020,S,2150500,0,+36.0419262,-114.9704864,Census Tract 54.22; Clark County; Nevada,4239,50909.0,894,4239,0.210898796886058,las_vegas,-114.97048636200988,36.04192626146299,,,,,,False,False,False
32003005423,32,003,005423,54.23,Census Tract 54.23,1.9207365198775619,1400000US32003005423,G5020,S,1920679,0,+36.0332495,-114.9636101,Census Tract 54.23; Clark County; Nevada,4816,72782.0,868,4704,0.1845238095238095,las_vegas,-114.96361006372544,36.03324954484108,,,,,,False,False,False
32003005432,32,003,005432,54.32,Census Tract 54.32,2.430210819312687,1400000US32003005432,G5020,S,2430107,0,+36.0203084,-114.9493378,Census Tract 54.32; Clark County; Nevada,5656,75805.0,395,5656,0.0698373408769448,las_vegas,-114.9493377954784,36.02030838557528,,,,,,False,False,False
32003000514,32,003,000514,5.14,Census Tract 5.14,1.9129625012158702,1400000US32003000514,G5020,S,1913109,0,+36.1772512,-115.0933559,Census Tract 5.14; Clark County; Nevada,5107,39215.0,716,5107,0.1401997258664578,las_vegas,-115.09335582981697,36.17725116442653,,,,,,False,False,False
32003005804,32,003,005804,58.04,Census Tract 58.04,1.6047670489647734,1400000US32003005804,G5020,S,1605125,0,+36.1520470,-115.3000184,Census Tract 58.04; Clark County; Nevada,4600,72500.0,476,4600,0.1034782608695652,las_vegas,-115.30001839707192,36.15204699726203,,,,,,False,False,False
32003000515,32,003,000515,5.15,Census Tract 5.15,1.3394327286438723,1400000US32003000515,G5020,S,1339509,0,+36.1774514,-115.0713165,Census Tract 5.15; Clark County; Nevada,5060,53575.0,1575,5060,0.3112648221343873,las_vegas,-115.07131652112206,36.17745144358894,,,,,,False,False,False
32003000105,32,003,000105,1.05,Census Tract 1.05,2.0343843813551707,1400000US32003000105,G5020,S,2034699,0,+36.1667291,-115.1990194,Census Tract 1.05; Clark County; Nevada,3672,85481.0,462,3672,0.1258169934640522,las_vegas,-115.19901936023372,36.1667290656021,,,,,,False,False,False
32003000516,32,003,000516,5.16,Census Tract 5.16,1.8314868541607943,1400000US32003000516,G5020,S,1831624,0,+36.1698653,-115.0930999,Census Tract 5.16; Clark County; Nevada,5911,39495.0,1335,4647,0.2872821174951581,las_vegas,-115.0930998365606,36.16986527396072,,,,,,False,False,False
32003005316,32,003,005316,53.16,Census Tract 53.16,1.3966231364907975,1400000US32003005316,G5020,S,1396742,0,+36.0384343,-115.1090011,Census Tract 53.16; Clark County; Nevada,3522,77112.0,180,3522,0.0511073253833049,las_vegas,-115.10900107141308,36.03843428014487,,,,,,False,False,False
32003005317,32,003,005317,53.17,Census Tract 53.17,2.6386525227928095,1400000US32003005317,G5020,S,2638838,0,+36.0343812,-115.0917985,Census Tract 53.17; Clark County; Nevada,5499,76750.0,216,5287,0.0408549271798751,las_vegas,-115.09179852714912,36.03438119242135,,,,,,False,False,False
32003005313,32,003,005313,53.13,Census Tract 53.13,2.1385858406674956,1400000US32003005313,G5020,S,2138736,0,+36.0483799,-115.0917886,Census Tract 53.13; Clark County; Nevada,5699,96289.0,366,5699,0.0642217932970696,las_vegas,-115.09178857163518,36.04837991063081,,,,,,False,False,False
32003005314,32,003,005314,53.14,Census Tract 53.14,1.2852469459795075,1400000US32003005314,G5020,S,1285326,0,+36.0458868,-115.0759874,Census Tract 53.14; Clark County; Nevada,2439,108750.0,217,2439,0.088970889708897,las_vegas,-115.07598735622116,36.04588679766629,,,,,,False,False,False
32003000201,32,003,000201,2.01,Census Tract 2.01,2.185165317564316,1400000US32003000201,G5020,S,2185454,0,+36.1823534,-115.1694857,Census Tract 2.01; Clark County; Nevada,4808,42012.0,1452,4808,0.3019966722129784,las_vegas,-115.1694856750349,36.18235336707314,,,,,,False,False,False
32003000203,32,003,000203,2.03,Census Tract 2.03,2.0333927960851033,1400000US32003000203,G5020,S,2033657,0,+36.1674855,-115.1668588,Census Tract 2.03; Clark County; Nevada,3685,54504.0,821,3528,0.2327097505668934,las_vegas,-115.16685876139566,36.167485541396225,,,,,,False,False,False
32003000204,32,003,000204,2.04,Census Tract 2.04,1.738143197265926,1400000US32003000204,G5020,S,1738371,0,+36.1525567,-115.1667431,Census Tract 2.04; Clark County; Nevada,1248,132750.0,145,1138,0.1274165202108963,las_vegas,-115.16674304604271,36.15255671945328,,,,,,False,False,False
32003000302,32,003,000302,3.02,Census Tract 3.02,2.3089085063789514,1400000US32003000302,G5020,S,2309196,0,+36.1880187,-115.1588665,Census Tract 3.02; Clark County; Nevada,4718,29340.0,1462,4702,0.3109315185027648,las_vegas,-115.15886652777135,36.18801864124523,,,,,,False,False,False
32003003219,32,003,003219,32.19,Census Tract 32.19,2.298657805585036,1400000US32003003219,G5020,S,2299131,0,+36.1929700,-115.2740979,Census Tract 32.19; Clark County; Nevada,6859,81902.0,547,6812,0.0802994715208455,las_vegas,-115.2740978794009,36.19296996644079,,,,,,False,False,False
32003004907,32,003,004907,49.07,Census Tract 49.07,2.7488295382412957,1400000US32003004907,G5020,S,2748914,0,+36.1667293,-115.0351887,Census Tract 49.07; Clark County; Nevada,3452,111500.0,66,3452,0.0191193511008111,las_vegas,-115.03518868832427,36.16672929185122,,,,,,False,False,False
32003005904,32,003,005904,59.04,Census Tract 59.04,51.76212621959782,1400000US32003005904,G5020,S,51720779,0,+36.8095566,-114.1444944,Census Tract 59.04; Clark County; Nevada,4349,88293.0,207,4349,0.0475971487698321,las_vegas,-114.14449373159891,36.80955693982579,,,,,,False,False,False
32003001715,32,003,001715,17.15,Census Tract 17.15,0.6746822794504432,1400000US32003001715,G5020,S,674719,0,+36.1039170,-115.0687404,Census Tract 17.15; Clark County; Nevada,2959,59828.0,522,2921,0.1787059226292365,las_vegas,-115.06874037364584,36.103917039293094,,,,,,False,False,False
32003001716,32,003,001716,17.16,Census Tract 17.16,0.827158809322477,1400000US32003001716,G5020,S,827207,0,+36.1109027,-115.0677750,Census Tract 17.16; Clark County; Nevada,1703,44226.0,325,1703,0.1908396946564885,las_vegas,-115.06777498091628,36.11090274530075,,,,,,False,False,False
32003001902,32,003,001902,19.02,Census Tract 19.02,1.3028230998045456,1400000US32003001902,G5020,S,1302954,0,+36.1333919,-115.1276884,Census Tract 19.02; Clark County; Nevada,4402,53974.0,1072,4370,0.2453089244851258,las_vegas,-115.12768835670371,36.133391941556994,,,,,,False,False,False
32003003242,32,003,003242,32.42,Census Tract 32.42,2.6565037820111566,1400000US32003003242,G5020,S,2657083,0,+36.2409480,-115.2883085,Census Tract 32.42; Clark County; Nevada,2196,191250.0,29,2196,0.0132058287795992,las_vegas,-115.28830847319522,36.240947953834876,,,,,,False,False,False
32003003240,32,003,003240,32.40,Census Tract 32.40,3.7577167888688763,1400000US32003003240,G5020,S,3758577,0,+36.2366950,-115.3061565,Census Tract 32.40; Clark County; Nevada,4313,100388.0,612,4313,0.1418965916995131,las_vegas,-115.30615651931868,36.23669498378949,,,,,,False,False,False
32003002000,32,003,002000,20,Census Tract 20,2.575446607416195,1400000US32003002000,G5020,S,2575738,0,+36.1367960,-115.1458205,Census Tract 20; Clark County; Nevada,5085,46875.0,1402,5085,0.2757128810226155,las_vegas,-115.14582044394287,36.1367960074534,,,,,,False,False,False
32003003239,32,003,003239,32.39,Census Tract 32.39,1.1108085899601519,1400000US32003003239,G5020,S,1111075,0,+36.2236104,-115.3207205,Census Tract 32.39; Clark County; Nevada,3732,81750.0,342,3732,0.0916398713826366,las_vegas,-115.32072054312115,36.22361040846909,,,,,,False,False,False
32003003245,32,003,003245,32.45,Census Tract 32.45,1.374419386892694,1400000US32003003245,G5020,S,1374698,0,+36.2296870,-115.2698455,Census Tract 32.45; Clark County; Nevada,4988,92500.0,328,4988,0.065757818765036,las_vegas,-115.26984543944272,36.22968702780693,,,,,,False,False,False
32003005824,32,003,005824,58.24,Census Tract 58.24,1.5017421786773424,1400000US32003005824,G5020,S,1502122,0,+36.1758733,-115.3463718,Census Tract 58.24; Clark County; Nevada,4183,140203.0,211,4183,0.0504422663160411,las_vegas,-115.34637179516801,36.17587334004992,,,,,,False,False,False
32003005852,32,003,005852,58.52,Census Tract 58.52,1.9752081197573923,1400000US32003005852,G5020,S,1975664,0,+36.0739054,-115.3112467,Census Tract 58.52; Clark County; Nevada,6329,100816.0,619,6329,0.0978037604676884,las_vegas,-115.31124666079073,36.07390537073377,,,,,,False,False,False
32003003320,32,003,003320,33.20,Census Tract 33.20,4.150041437809159,1400000US32003003320,G5020,S,4150862,0,+36.2844541,-115.2577293,Census Tract 33.20; Clark County; Nevada,7019,73216.0,935,6884,0.1358221963974433,las_vegas,-115.2577292438097,36.28445404888514,,,,,,False,False,False
32003003640,32,003,003640,36.40,Census Tract 36.40,4.047475953463719,1400000US32003003640,G5020,S,4047981,0,+36.2418986,-115.1574371,Census Tract 36.40; Clark County; Nevada,6793,69667.0,906,6628,0.1366928183464091,las_vegas,-115.15743707898602,36.241898646639896,,,,,,False,False,False
32003003641,32,003,003641,36.41,Census Tract 36.41,2.752415195950036,1400000US32003003641,G5020,S,2752724,0,+36.2412594,-115.1414720,Census Tract 36.41; Clark County; Nevada,6482,73793.0,906,6472,0.1399876390605686,las_vegas,-115.14147195764014,36.241259410918616,,,,,,False,False,False
32003003638,32,003,003638,36.38,Census Tract 36.38,1.3889504018079386,1400000US32003003638,G5020,S,1389111,0,+36.2652186,-115.1440702,Census Tract 36.38; Clark County; Nevada,4455,89341.0,769,4370,0.1759725400457666,las_vegas,-115.14407021635627,36.26521855704174,,,,,,False,False,False
32003002976,32,003,002976,29.76,Census Tract 29.76,6.7527306055902665,1400000US32003002976,G5020,S,6754050,0,+36.0575880,-115.2610209,Census Tract 29.76; Clark County; Nevada,7504,91314.0,1031,7442,0.138538027411986,las_vegas,-115.26102081212389,36.057587973596824,,,,,,False,False,False
32003003254,32,003,003254,32.54,Census Tract 32.54,1.2461504202078042,1400000US32003003254,G5020,S,1246402,0,+36.1743488,-115.2679245,Census Tract 32.54; Clark County; Nevada,4304,54971.0,486,4304,0.1129182156133829,las_vegas,-115.2679244732453,36.17434879035667,,,,,,False,False,False
32003003233,32,003,003233,32.33,Census Tract 32.33,3.0621777491970317,1400000US32003003233,G5020,S,3062878,0,+36.2874680,-115.3040930,Census Tract 32.33; Clark County; Nevada,7014,96274.0,572,6995,0.0817726947819871,las_vegas,-115.30409293057092,36.28746800158765,,,,,,False,False,False
32003003234,32,003,003234,32.34,Census Tract 32.34,0.9785339030341922,1400000US32003003234,G5020,S,978749,0,+36.2899891,-115.2924037,Census Tract 32.34; Clark County; Nevada,5344,72553.0,536,5344,0.1002994011976047,las_vegas,-115.29240365870851,36.28998909090294,,,,,,False,False,False
32003003428,32,003,003428,34.28,Census Tract 34.28,0.6630469925343667,1400000US32003003428,G5020,S,663150,0,+36.2017264,-115.2028354,Census Tract 34.28; Clark County; Nevada,1954,49784.0,502,1954,0.2569089048106448,las_vegas,-115.20283536079485,36.20172640686519,,,,,,False,False,False
32003003617,32,003,003617,36.17,Census Tract 36.17,1.3392589064672795,1400000US32003003617,G5020,S,1339424,0,+36.2104079,-115.1564510,Census Tract 36.17; Clark County; Nevada,1987,47337.0,449,1968,0.228150406504065,las_vegas,-115.15645102527881,36.210407864892474,,,,,,False,False,False
32003003639,32,003,003639,36.39,Census Tract 36.39,1.3922504268766531,1400000US32003003639,G5020,S,1392410,0,+36.2580007,-115.1444189,Census Tract 36.39; Clark County; Nevada,3832,75865.0,380,3814,0.0996329313057157,las_vegas,-115.14441889783818,36.25800064908559,,,,,,False,False,False
32003003636,32,003,003636,36.36,Census Tract 36.36,1.1109485598489803,1400000US32003003636,G5020,S,1111088,0,+36.2704500,-115.1572617,Census Tract 36.36; Clark County; Nevada,3300,108875.0,130,3300,0.0393939393939393,las_vegas,-115.15726166231362,36.270450000756945,,,,,,False,False,False
32003003630,32,003,003630,36.30,Census Tract 36.30,2.689805899594433,1400000US32003003630,G5020,S,2690222,0,+36.2541516,-115.1983251,Census Tract 36.30; Clark County; Nevada,7314,96208.0,626,7298,0.0857769251849821,las_vegas,-115.19832507976093,36.25415159665394,,,,,,False,False,False
32003003312,32,003,003312,33.12,Census Tract 33.12,2.5107315385071867,1400000US32003003312,G5020,S,2511167,0,+36.3107976,-115.2229969,Census Tract 33.12; Clark County; Nevada,4702,157313.0,42,4702,0.0089323692045937,las_vegas,-115.22299693077628,36.31079756600369,,,,,,False,False,False
32003002977,32,003,002977,29.77,Census Tract 29.77,2.58255467969895,1400000US32003002977,G5020,S,2583058,0,+36.0446391,-115.2612871,Census Tract 29.77; Clark County; Nevada,4440,116139.0,281,4397,0.0639072094609961,las_vegas,-115.26128705602781,36.044639078602984,,,,,,False,False,False
32003002982,32,003,002982,29.82,Census Tract 29.82,2.005483417455895,1400000US32003002982,G5020,S,2005830,0,+36.0455659,-115.2293642,Census Tract 29.82; Clark County; Nevada,7266,75668.0,1365,7258,0.1880683383852301,las_vegas,-115.22936418946144,36.04556593000132,,,,,,False,False,False
32003005822,32,003,005822,58.22,Census Tract 58.22,2.0012969936833294,1400000US32003005822,G5020,S,2001807,0,+36.1654818,-115.3456991,Census Tract 58.22; Clark County; Nevada,5728,140250.0,166,5728,0.0289804469273743,las_vegas,-115.34569903640015,36.16548178224979,,,,,,False,False,False
32003005841,32,003,005841,58.41,Census Tract 58.41,4.189397572295078,1400000US32003005841,G5020,S,4190454,0,+36.1440338,-115.3434778,Census Tract 58.41; Clark County; Nevada,5869,150351.0,293,5869,0.0499233259499062,las_vegas,-115.34347783806317,36.14403381707208,,,,,,False,False,False
32003005842,32,003,005842,58.42,Census Tract 58.42,4.284844065656695,1400000US32003005842,G5020,S,4285920,0,+36.1183752,-115.3411579,Census Tract 58.42; Clark County; Nevada,3256,136250.0,68,3256,0.0208845208845208,las_vegas,-115.34115789639087,36.11837521601054,,,,,,False,False,False
32003002821,32,003,002821,28.21,Census Tract 28.21,2.7207735213954862,1400000US32003002821,G5020,S,2720949,0,+36.0781951,-115.0822101,Census Tract 28.21; Clark County; Nevada,5378,46009.0,945,5378,0.1757158795091112,las_vegas,-115.08221007801593,36.078195078194554,,,,,,False,False,False
32003002506,32,003,002506,25.06,Census Tract 25.06,0.6473219879297979,1400000US32003002506,G5020,S,647391,0,+36.1111658,-115.1329807,Census Tract 25.06; Clark County; Nevada,3939,46474.0,749,3870,0.1935400516795865,las_vegas,-115.13298065868979,36.111165765507636,,,,,,False,False,False
32003001801,32,003,001801,18.01,Census Tract 18.01,2.0468950145447096,1400000US32003001801,G5020,S,2047053,0,+36.1355803,-115.0976258,Census Tract 18.01; Clark County; Nevada,8438,48541.0,1793,8380,0.2139618138424821,las_vegas,-115.09762577148291,36.135580336789864,,,,,,False,False,False
32003002706,32,003,002706,27.06,Census Tract 27.06,0.6535640101540229,1400000US32003002706,G5020,S,653629,0,+36.0988877,-115.1279840,Census Tract 27.06; Clark County; Nevada,3677,35594.0,897,3664,0.2448144104803493,las_vegas,-115.12798396541402,36.09888766235789,,,,,,False,False,False
32003005421,32,003,005421,54.21,Census Tract 54.21,1.2623461693311613,1400000US32003005421,G5020,S,1262308,0,+36.0564791,-114.9627121,Census Tract 54.21; Clark County; Nevada,4512,48835.0,1272,4064,0.3129921259842519,las_vegas,-114.96271208274221,36.05647915593328,,,,,,False,False,False
32003005336,32,003,005336,53.36,Census Tract 53.36,1.9431106686338164,1400000US32003005336,G5020,S,1943058,0,+36.0224432,-114.9678162,Census Tract 53.36; Clark County; Nevada,4435,48259.0,723,4435,0.163021420518602,las_vegas,-114.96781616223139,36.02244320931512,,,,,,False,False,False
32003002204,32,003,002204,22.04,Census Tract 22.04,0.6719650185754618,1400000US32003002204,G5020,S,672065,0,+36.1375004,-115.1950167,Census Tract 22.04; Clark County; Nevada,4495,45225.0,1547,4495,0.3441601779755284,las_vegas,-115.19501667544192,36.13750042623251,,,,,,False,False,False
32003001611,32,003,001611,16.11,Census Tract 16.11,1.4528987948717316,1400000US32003001611,G5020,S,1452982,0,+36.1522170,-115.0692883,Census Tract 16.11; Clark County; Nevada,4581,70705.0,499,4573,0.1091187404329761,las_vegas,-115.0692882494746,36.152217002614975,,,,,,False,False,False
32003005337,32,003,005337,53.37,Census Tract 53.37,1.4077379274919088,1400000US32003005337,G5020,S,1407817,0,+36.0170278,-115.0726768,Census Tract 53.37; Clark County; Nevada,3372,143375.0,176,3372,0.0521945432977461,las_vegas,-115.07267678301088,36.01702777934559,,,,,,False,False,False
32003001709,32,003,001709,17.09,Census Tract 17.09,1.0249072548814342,1400000US32003001709,G5020,S,1024978,0,+36.1212675,-115.0880347,Census Tract 17.09; Clark County; Nevada,1471,80966.0,92,1461,0.0629705681040383,las_vegas,-115.08803473178446,36.121267455476215,,,,,,False,False,False
32003001803,32,003,001803,18.03,Census Tract 18.03,0.9554440377640425,1400000US32003001803,G5020,S,955529,0,+36.1334104,-115.1119451,Census Tract 18.03; Clark County; Nevada,2871,59583.0,412,2862,0.1439552760307477,las_vegas,-115.11194504793984,36.133410420433144,,,,,,False,False,False
32003005338,32,003,005338,53.38,Census Tract 53.38,1.3087475292894144,1400000US32003005338,G5020,S,1308823,0,+36.0093961,-115.0742314,Census Tract 53.38; Clark County; Nevada,1940,64071.0,189,1940,0.0974226804123711,las_vegas,-115.07423136712893,36.00939614446,,,,,,False,False,False
32003005341,32,003,005341,53.41,Census Tract 53.41,1.0215353917420886,1400000US32003005341,G5020,S,1021519,0,+36.0080368,-114.9817752,Census Tract 53.41; Clark County; Nevada,2426,89250.0,68,2421,0.0280875671210243,las_vegas,-114.98177517863729,36.008036764606985,,,,,,False,False,False
32003005342,32,003,005342,53.42,Census Tract 53.42,1.6643405167727159,1400000US32003005342,G5020,S,1664300,0,+36.0064036,-114.9698911,Census Tract 53.42; Clark County; Nevada,2950,95516.0,194,2950,0.0657627118644067,las_vegas,-114.96989109425958,36.00640355665104,,,,,,False,False,False
32003005343,32,003,005343,53.43,Census Tract 53.43,2.5808318839479574,1400000US32003005343,G5020,S,2580732,0,+36.0051531,-114.9524078,Census Tract 53.43; Clark County; Nevada,6301,87500.0,761,6273,0.1213135660768372,las_vegas,-114.95240771535072,36.00515308506867,,,,,,False,False,False
32003000108,32,003,000108,1.08,Census Tract 1.08,0.9597628183887102,1400000US32003000108,G5020,S,959920,0,+36.1821439,-115.2097966,Census Tract 1.08; Clark County; Nevada,4120,52235.0,1191,4120,0.2890776699029126,las_vegas,-115.2097966183088,36.182143895676816,,,,,,False,False,False
32003005834,32,003,005834,58.34,Census Tract 58.34,10.84256979598248,1400000US32003005834,G5020,S,10844168,0,+36.0189057,-115.1936024,Census Tract 58.34; Clark County; Nevada,3410,98611.0,399,3381,0.1180124223602484,las_vegas,-115.19360237347364,36.01890574341667,,,,,,False,False,False
32003005349,32,003,005349,53.49,Census Tract 53.49,2.607742503955843,1400000US32003005349,G5020,S,2607944,0,+36.0114022,-115.1013456,Census Tract 53.49; Clark County; Nevada,4863,106429.0,315,4855,0.0648815653964984,las_vegas,-115.10134560857725,36.01140221268107,,,,,,False,False,False
32003002846,32,003,002846,28.46,Census Tract 28.46,1.6282408942919542,1400000US32003002846,G5020,S,1628398,0,+36.0089956,-115.1261626,Census Tract 28.46; Clark County; Nevada,6002,78445.0,545,5993,0.0909394293342232,las_vegas,-115.12616260845337,36.00899557190325,,,,,,False,False,False
32003002844,32,003,002844,28.44,Census Tract 28.44,1.2997382475136374,1400000US32003002844,G5020,S,1299884,0,+36.0028347,-115.1459034,Census Tract 28.44; Clark County; Nevada,6012,68152.0,832,6012,0.1383898868928809,las_vegas,-115.1459033790882,36.0028346700163,,,,,,False,False,False
32003005346,32,003,005346,53.46,Census Tract 53.46,2.3826937323437667,1400000US32003005346,G5020,S,2382901,0,+35.9977406,-115.1133289,Census Tract 53.46; Clark County; Nevada,6054,74364.0,493,6030,0.0817578772802653,las_vegas,-115.11332884584236,35.997740617783755,,,,,,False,False,False
32003005333,32,003,005333,53.33,Census Tract 53.33,1.3979484465568384,1400000US32003005333,G5020,S,1398027,0,+36.0232850,-115.0718038,Census Tract 53.33; Clark County; Nevada,3160,100208.0,235,3139,0.0748646065625995,las_vegas,-115.07180378178158,36.0232849786821,,,,,,False,False,False
32003003262,32,003,003262,32.62,Census Tract 32.62,2.334099488331976,1400000US32003003262,G5020,S,2334676,0,+36.1986636,-115.3319892,Census Tract 32.62; Clark County; Nevada,2645,64462.0,190,2645,0.0718336483931947,las_vegas,-115.3319892219751,36.198663585838325,,,,,,False,False,False
32003001901,32,003,001901,19.01,Census Tract 19.01,1.3515411850073813,1400000US32003001901,G5020,S,1351678,0,+36.1406685,-115.1278090,Census Tract 19.01; Clark County; Nevada,4526,43732.0,1115,4466,0.2496641289744738,las_vegas,-115.12780897869987,36.14066850535142,,,,,,False,False,False
32003006700,32,003,006700,67,Census Tract 67,4.716004370923562,1400000US32003006700,G5020,S,4716625,0,+36.1137698,-115.1704400,Census Tract 67; Clark County; Nevada,1512,100121.0,154,1512,0.1018518518518518,las_vegas,-115.17044001777573,36.11376975799372,,,,,,False,False,False
32003001714,32,003,001714,17.14,Census Tract 17.14,1.3205171339231976,1400000US32003001714,G5020,S,1320601,0,+36.1076374,-115.0779856,Census Tract 17.14; Clark County; Nevada,3492,67019.0,824,3492,0.2359679266895761,las_vegas,-115.07798563242459,36.10763741495034,,,,,,False,False,False
32003002978,32,003,002978,29.78,Census Tract 29.78,7.233339904337959,1400000US32003002978,G5020,S,7234750,0,+36.0308074,-115.2613609,Census Tract 29.78; Clark County; Nevada,7518,90938.0,719,7446,0.0965619124362073,las_vegas,-115.26136080880687,36.03080745085456,,,,,,False,False,False
