GEOID,city,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,ALAND,AWATER,area_km2,total_population_clean,median_household_income_clean,below_poverty_count,poverty_universe,poverty_rate,heat_source_file,notes,lst_c,air_temp_c,rh_pct,hi_c,hi_minus_lst,has_heat_data,heat_merge_status
32003005822,las_vegas,32,3,5822,58.22,Census Tract 58.22,2001807,0,2.00129699368333,5728,140250.0,166,5728,0.0289804469273743,,,44.789645799011566,30.223245018115065,18.047034424237182,28.484741921582422,-16.304903877429144,True,ok
32003005841,las_vegas,32,3,5841,58.41,Census Tract 58.41,4190454,0,4.189397572295078,5869,150351.0,293,5869,0.0499233259499062,,,44.99168269230772,30.223245018115065,18.047034424237182,28.484741921582422,-16.506940770725297,True,ok
32003005842,las_vegas,32,3,5842,58.42,Census Tract 58.42,4285920,0,4.284844065656695,3256,136250.0,68,3256,0.0208845208845208,,,45.87090257171121,30.223245018115065,18.047034424237182,28.484741921582422,-17.38616065012879,True,ok
32003002821,las_vegas,32,3,2821,28.21,Census Tract 28.21,2720949,0,2.7207735213954862,5378,46009.0,945,5378,0.1757158795091112,,,47.827379564879585,34.11268558225766,16.50840054616018,32.104452955425614,-15.722926609453971,True,ok
32003002506,las_vegas,32,3,2506,25.06,Census Tract 25.06,647391,0,0.6473219879297979,3939,46474.0,749,3870,0.1935400516795865,,,47.332491496598685,,,,,False,missing
32003001801,las_vegas,32,3,1801,18.01,Census Tract 18.01,2047053,0,2.0468950145447096,8438,48541.0,1793,8380,0.2139618138424821,,,48.10231328320806,33.86495162300433,16.890431398681194,31.91105079378601,-16.19126248942205,True,ok
32003002706,las_vegas,32,3,2706,27.06,Census Tract 27.06,653629,0,0.6535640101540229,3677,35594.0,897,3664,0.2448144104803493,,,48.004975124378134,,,,,False,missing
32003005421,las_vegas,32,3,5421,54.21,Census Tract 54.21,1262308,0,1.2623461693311613,4512,48835.0,1272,4064,0.3129921259842519,,,49.43098621877695,35.11646976194532,16.48595065754089,33.093711702871204,-16.337274515905747,True,ok
32003005336,las_vegas,32,3,5336,53.36,Census Tract 53.36,1943058,0,1.9431106686338164,4435,48259.0,723,4435,0.163021420518602,,,49.03620550161816,35.11646976194532,16.48595065754089,33.093711702871204,-15.942493798746959,True,ok
32003002204,las_vegas,32,3,2204,22.04,Census Tract 22.04,672065,0,0.6719650185754618,4495,45225.0,1547,4495,0.3441601779755284,,,47.84953996983413,,,,,False,missing
32003001611,las_vegas,32,3,1611,16.11,Census Tract 16.11,1452982,0,1.4528987948717316,4581,70705.0,499,4573,0.1091187404329761,,,49.01203340595501,34.04999363111408,16.763361193592534,32.08101575859078,-16.93101764736423,True,ok
32003005337,las_vegas,32,3,5337,53.37,Census Tract 53.37,1407817,0,1.4077379274919088,3372,143375.0,176,3372,0.0521945432977461,,,46.794005083514904,34.11268558225766,16.50840054616018,32.104452955425614,-14.68955212808929,True,ok
32003001709,las_vegas,32,3,1709,17.09,Census Tract 17.09,1024978,0,1.0249072548814342,1471,80966.0,92,1461,0.0629705681040383,,,47.35593783494108,34.04999363111408,16.763361193592534,32.08101575859078,-15.2749220763503,True,ok
32003001803,las_vegas,32,3,1803,18.03,Census Tract 18.03,955529,0,0.9554440377640424,2871,59583.0,412,2862,0.1439552760307477,,,47.57008928571432,33.556548276154764,17.102215073828965,31.627775852444717,-15.9423134332696,True,ok
32003005338,las_vegas,32,3,5338,53.38,Census Tract 53.38,1308823,0,1.3087475292894144,1940,64071.0,189,1940,0.0974226804123711,,,46.58958228905599,34.11268558225766,16.50840054616018,32.104452955425614,-14.485129333630375,True,ok
32003005341,las_vegas,32,3,5341,53.41,Census Tract 53.41,1021519,0,1.0215353917420886,2426,89250.0,68,2421,0.0280875671210243,,,48.113359704641375,35.11646976194532,16.48595065754089,33.093711702871204,-15.019648001770172,True,ok
32003005342,las_vegas,32,3,5342,53.42,Census Tract 53.42,1664300,0,1.664340516772716,2950,95516.0,194,2950,0.0657627118644067,,,48.4853036175711,35.11646976194532,16.48595065754089,33.093711702871204,-15.391591914699895,True,ok
32003005343,las_vegas,32,3,5343,53.43,Census Tract 53.43,2580732,0,2.580831883947958,6301,87500.0,761,6273,0.1213135660768372,,,48.48548473597362,35.11646976194532,16.48595065754089,33.093711702871204,-15.391773033102417,True,ok
32003000108,las_vegas,32,3,108,1.08,Census Tract 1.08,959920,0,0.9597628183887102,4120,52235.0,1191,4120,0.2890776699029126,,,48.17386752136755,32.540011287080745,17.775461181011654,30.68612509371,-17.487742427657547,True,ok
32003005834,las_vegas,32,3,5834,58.34,Census Tract 58.34,10844168,0,10.84256979598248,3410,98611.0,399,3381,0.1180124223602484,,,46.40489662570708,33.61136720246948,16.96886658823177,31.65789883697793,-14.74699778872915,True,ok
32003005349,las_vegas,32,3,5349,53.49,Census Tract 53.49,2607944,0,2.607742503955843,4863,106429.0,315,4855,0.0648815653964984,,,46.96088377723973,34.0237865503283,16.703894343525135,32.03625372401039,-14.924630053229336,True,ok
32003002846,las_vegas,32,3,2846,28.46,Census Tract 28.46,1628398,0,1.6282408942919542,6002,78445.0,545,5993,0.0909394293342232,,,46.94191040843218,33.93488751839894,16.899388140890093,31.968054492595165,-14.973855915837014,True,ok
32003002844,las_vegas,32,3,2844,28.44,Census Tract 28.44,1299884,0,1.2997382475136374,6012,68152.0,832,6012,0.1383898868928809,,,46.76646113602394,33.93488751839894,16.899388140890093,31.968054492595165,-14.798406643428777,True,ok
32003005346,las_vegas,32,3,5346,53.46,Census Tract 53.46,2382901,0,2.3826937323437667,6054,74364.0,493,6030,0.0817578772802653,,,46.43183660130722,32.34070408033252,17.338595777658483,30.458873194255343,-15.972963407051875,True,ok
32003005333,las_vegas,32,3,5333,53.33,Census Tract 53.33,1398027,0,1.3979484465568384,3160,100208.0,235,3139,0.0748646065625995,,,46.79839671886654,34.11268558225766,16.50840054616018,32.104452955425614,-14.693943763440927,True,ok
32003003262,las_vegas,32,3,3262,32.62,Census Tract 32.62,2334676,0,2.334099488331976,2645,64462.0,190,2645,0.0718336483931947,,,44.55825940860217,30.223245018115065,18.047034424237182,28.484741921582422,-16.073517487019746,True,ok
32003001901,las_vegas,32,3,1901,19.01,Census Tract 19.01,1351678,0,1.3515411850073813,4526,43732.0,1115,4466,0.2496641289744738,,,47.40355555555559,33.556548276154764,17.102215073828965,31.627775852444717,-15.775779703110874,True,ok
32003006700,las_vegas,32,3,6700,67.0,Census Tract 67,4716625,0,4.716004370923562,1512,100121.0,154,1512,0.1018518518518518,,,47.03178094591539,33.556548276154764,17.102215073828965,31.627775852444717,-15.404005093470676,True,ok
32003001714,las_vegas,32,3,1714,17.14,Census Tract 17.14,1320601,0,1.3205171339231976,3492,67019.0,824,3492,0.2359679266895761,,,48.5122168674699,34.04999363111408,16.763361193592534,32.08101575859078,-16.431201108879122,True,ok
32003002978,las_vegas,32,3,2978,29.78,Census Tract 29.78,7234750,0,7.233339904337959,7518,90938.0,719,7446,0.0965619124362073,,,46.20576700014503,32.73324063066096,17.15745094530203,30.816047771731157,-15.389719228413874,True,ok
32003005806,las_vegas,32,3,5806,58.06,Census Tract 58.06,1310078,0,1.3097761449276677,4320,81927.0,728,4320,0.1685185185185185,,,44.58294377510043,30.223245018115065,18.047034424237182,28.484741921582422,-16.09820185351801,True,ok
32003003610,las_vegas,32,3,3610,36.1,Census Tract 36.10,2703323,0,2.7029444408554326,6242,81723.0,698,6242,0.1118231336110221,,,46.73029550827426,32.588198100656385,17.971032467531902,30.765369059195162,-15.964926449079098,True,ok
32003000600,las_vegas,32,3,600,6.0,Census Tract 6,640656,0,0.6405910549310458,2857,31587.0,582,2847,0.2044257112750263,,,47.74463333333336,,,,,False,missing
32003003613,las_vegas,32,3,3613,36.13,Census Tract 36.13,2606001,0,2.6056363862976037,7808,74350.0,756,7720,0.0979274611398963,,,47.0631692677071,32.588198100656385,17.971032467531902,30.765369059195162,-16.29780020851194,True,ok
32003006202,las_vegas,32,3,6202,62.02,Census Tract 62.02,1170521,0,1.170484794577112,4780,64359.0,913,4780,0.1910041841004184,,,48.47106018518521,,,,,False,missing
32003005503,las_vegas,32,3,5503,55.03,Census Tract 55.03,1593280,0,1.5934999626774322,2722,58050.0,313,2722,0.1149889786921381,,,47.66059193121697,34.230833722543004,17.685649388554367,32.310797782416884,-15.349794148800086,True,ok
32003005828,las_vegas,32,3,5828,58.28,Census Tract 58.28,2579358,0,2.5788046450143747,9967,106440.0,683,9949,0.0686501155895064,,,46.59207686180808,32.73324063066096,17.15745094530203,30.816047771731157,-15.776029090076925,True,ok
32003004401,las_vegas,32,3,4401,44.01,Census Tract 44.01,636049,0,0.6359882142784188,2909,58393.0,535,2898,0.1846100759144237,,,48.10886486486488,32.588198100656385,17.971032467531902,30.765369059195162,-17.343495805669715,True,ok
32003002985,las_vegas,32,3,2985,29.85,Census Tract 29.85,5015449,0,5.014703936969647,4439,102813.0,192,4439,0.0432529849065104,,,46.34354389272995,33.634475796464436,16.963903841993076,31.680052812379163,-14.663491080350784,True,ok
32003002845,las_vegas,32,3,2845,28.45,Census Tract 28.45,925441,0,0.9253508450012696,7464,67302.0,1293,7464,0.1732315112540192,,,46.67616613418533,,,,,False,missing
32003001706,las_vegas,32,3,1706,17.06,Census Tract 17.06,1953339,0,1.9531761626998896,3831,69915.0,533,3756,0.1419062832800852,,,46.8720355191257,33.67990961489459,17.01750160376986,31.741085828981234,-15.130949690144469,True,ok
32003001707,las_vegas,32,3,1707,17.07,Census Tract 17.07,985867,0,0.9857789896626096,1744,66563.0,184,1732,0.1062355658198614,,,46.93365248226953,,,,,False,missing
32003003229,las_vegas,32,3,3229,32.29,Census Tract 32.29,8205795,0,8.203828147272741,8909,113319.0,570,8909,0.0639802446963744,,,46.15066783035948,31.549442545572344,19.880133534995316,29.88036829156433,-16.27029953879515,True,ok
32003002847,las_vegas,32,3,2847,28.47,Census Tract 28.47,7796310,0,7.795390740194014,3840,46756.0,444,3840,0.115625,,,46.78520858979624,33.93488751839894,16.899388140890093,31.968054492595165,-14.817154097201076,True,ok
32003002837,las_vegas,32,3,2837,28.37,Census Tract 28.37,5879297,0,5.878570749155939,6138,111404.0,346,6138,0.0563701531443466,,,46.70972072557473,33.93488751839894,16.899388140890093,31.968054492595165,-14.741666232979568,True,ok
32003002967,las_vegas,32,3,2967,29.67,Census Tract 29.67,617235,0,0.6171309682995924,4160,54382.0,735,4160,0.1766826923076923,,,46.56327808471458,32.73324063066096,17.15745094530203,30.816047771731157,-15.747230312983426,True,ok
32003003215,las_vegas,32,3,3215,32.15,Census Tract 32.15,1392499,0,1.392211847339856,4320,87889.0,89,4304,0.02067843866171,,,45.047319665907395,,,,,False,missing
32003003303,las_vegas,32,3,3303,33.03,Census Tract 33.03,2490916,0,2.490431784693528,5570,75795.0,1108,5556,0.1994240460763139,,,46.42300251256284,32.66904403023068,18.768250151127596,30.8977331107037,-15.525269401859138,True,ok
32003000519,las_vegas,32,3,519,5.19,Census Tract 5.19,1330621,0,1.3305422812237857,4667,46985.0,715,4649,0.1537965153796515,,,49.024038961039,,,,,False,missing
32003000101,las_vegas,32,3,101,1.01,Census Tract 1.01,3767445,16683,3.783566463525683,6888,75327.0,887,6860,0.1293002915451895,,,47.63978189300414,33.42948115252051,17.1863708372268,31.510069507602882,-16.12971238540126,True,ok
32003004703,las_vegas,32,3,4703,47.03,Census Tract 47.03,1730597,0,1.7304940553309582,6469,55268.0,1481,6460,0.2292569659442724,,,47.92804104477616,32.78920633067228,17.095283073660447,30.894111814136732,-17.033929230639426,True,ok
32003001003,las_vegas,32,3,1003,10.03,Census Tract 10.03,2590653,0,2.590220612818446,3956,63218.0,203,3947,0.0514314669369141,,,47.47357407407411,32.540011287080745,17.775461181011654,30.68612509371,-16.787448980364108,True,ok
32003001004,las_vegas,32,3,1004,10.04,Census Tract 10.04,2796864,0,2.7964407703759826,6846,50000.0,799,6832,0.1169496487119438,,,48.07126636737751,33.21770261313009,17.326630442889865,31.31389226619981,-16.7573741011777,True,ok
32003006203,las_vegas,32,3,6203,62.03,Census Tract 62.03,739669,0,0.7396458143733189,3230,82589.0,481,3141,0.1531359439668895,,,47.78947257383969,32.78920633067228,17.095283073660447,30.894111814136732,-16.895360759702957,True,ok
32003002979,las_vegas,32,3,2979,29.79,Census Tract 29.79,6565312,0,6.564250275479013,5143,82143.0,204,5137,0.0397118941016157,,,46.22544878048784,32.73324063066096,17.15745094530203,30.816047771731157,-15.409401008756682,True,ok
32003003429,las_vegas,32,3,3429,34.29,Census Tract 34.29,1502509,0,1.502279614774728,5541,51548.0,1544,5524,0.279507603186097,,,47.81977289377292,33.30241402888626,17.27052660062464,31.392363162761036,-16.427409731011885,True,ok
32003002707,las_vegas,32,3,2707,27.07,Census Tract 27.07,1664974,0,1.664810322029752,4310,72470.0,648,4310,0.1503480278422273,,,47.344902699309515,33.93488751839894,16.899388140890093,31.968054492595165,-15.37684820671435,True,ok
32003005903,las_vegas,32,3,5903,59.03,Census Tract 59.03,10703636,0,10.71297833025622,3933,82152.0,95,3871,0.024541462154482,,,49.921100546128365,35.76512486554599,18.172756587527832,33.963847449303145,-15.95725309682522,True,ok
32003005016,las_vegas,32,3,5016,50.16,Census Tract 50.16,7281748,0,7.2816318504110145,5581,64426.0,660,5505,0.1198910081743869,,,48.0488056412517,34.097012594471764,16.572140708018267,32.098593656216906,-15.950211985034791,True,ok
32003002604,las_vegas,32,3,2604,26.04,Census Tract 26.04,1009369,0,1.0092448590725551,1945,32163.0,450,1945,0.2313624678663239,,,46.58640065146584,33.556548276154764,17.102215073828965,31.627775852444717,-14.95862479902112,True,ok
32003003218,las_vegas,32,3,3218,32.18,Census Tract 32.18,4041898,0,4.041005960573987,5232,110833.0,548,5232,0.1047400611620795,,,44.34339889850516,32.540011287080745,17.775461181011654,30.68612509371,-13.657273804795157,True,ok
32003005504,las_vegas,32,3,5504,55.04,Census Tract 55.04,1712634,0,1.7128726262557905,3753,72438.0,715,3635,0.1966987620357634,,,46.79277474195511,34.230833722543004,17.685649388554367,32.310797782416884,-14.481976959538223,True,ok
32003005347,las_vegas,32,3,5347,53.47,Census Tract 53.47,8984732,0,8.983853861377158,6391,76955.0,947,6391,0.1481771240807385,,,46.17470743743394,32.34070408033252,17.338595777658483,30.458873194255343,-15.715834243178595,True,ok
32003005348,las_vegas,32,3,5348,53.48,Census Tract 53.48,3257767,0,3.257479124394968,5677,158859.0,221,5677,0.0389290118020081,,,46.23713182117031,32.34070408033252,17.338595777658483,30.458873194255343,-15.778258626914965,True,ok
32003005711,las_vegas,32,3,5711,57.11,Census Tract 57.11,569502465,0,569.4672773350242,4100,151818.0,28,4100,0.0068292682926829,,,48.864496276731096,32.376961290986166,17.30469960461977,30.496549050732224,-18.367947225998872,True,ok
32003005855,las_vegas,32,3,5855,58.55,Census Tract 58.55,2517269,0,2.5167323465555036,7805,91059.0,796,7780,0.1023136246786632,,,46.085956749672384,32.73324063066096,17.15745094530203,30.816047771731157,-15.269908977941228,True,ok
32003005856,las_vegas,32,3,5856,58.56,Census Tract 58.56,1864999,0,1.8646019858307616,4901,78929.0,739,4862,0.1519950637597696,,,46.20705498866217,32.73324063066096,17.15745094530203,30.816047771731157,-15.391007216931015,True,ok
32003007200,las_vegas,32,3,7200,72.0,Census Tract 72,14862199,0,14.862222783570733,4690,55286.0,1424,4589,0.3103072564828938,,,45.61481064665954,33.842970732471734,16.957848521829032,31.89880953109816,-13.716001115561383,True,ok
32003003317,las_vegas,32,3,3317,33.17,Census Tract 33.17,899635,0,0.8994409430524822,3009,84375.0,155,3009,0.0515121302758391,,,46.142727272727306,31.341727524908794,19.238969995708572,29.637118028827103,-16.505609243900203,True,ok
32003000526,las_vegas,32,3,526,5.26,Census Tract 5.26,646616,0,0.6465628981951359,3085,60774.0,386,3072,0.1256510416666666,,,48.599117647058854,33.556548276154764,17.102215073828965,31.627775852444717,-16.971341794614137,True,ok
32003005355,las_vegas,32,3,5355,53.55,Census Tract 53.55,7112050,0,7.111650411128331,5319,88925.0,322,5262,0.0611934625617635,,,46.61852607709755,32.66443327751682,16.923946513672824,30.747489764443806,-15.871036312653743,True,ok
32003002303,las_vegas,32,3,2303,23.03,Census Tract 23.03,375318,0,0.3752723732798517,769,82750.0,154,769,0.200260078023407,,,47.10644000000002,,,,,False,missing
32003005715,las_vegas,32,3,5715,57.15,Census Tract 57.15,5008577,0,5.00825100195075,4565,183214.0,203,4565,0.0444687842278203,,,45.44454449376456,32.56788312386743,16.951649578173665,30.657025551711687,-14.787518942052873,True,ok
32003005846,las_vegas,32,3,5846,58.46,Census Tract 58.46,4315314,0,4.314290529343302,6253,94415.0,188,6253,0.0300655685271069,,,45.21722018123931,30.27567469982518,17.81047537229966,28.51925206795394,-16.697968113285373,True,ok
32003005839,las_vegas,32,3,5839,58.39,Census Tract 58.39,25588743,0,25.584735656793303,9400,142803.0,776,9400,0.0825531914893617,,,45.2218728820564,31.789343280201752,17.4177918917924,29.931333470068868,-15.290539411987535,True,ok
32003007600,las_vegas,32,3,7600,76.0,Census Tract 76,2322470071,79975129,2404.196972505415,4738,100208.0,234,4725,0.0495238095238095,,,47.55153745503106,33.273663373982494,20.297037373517245,31.611562266262727,-15.939975188768333,True,ok
32003006800,las_vegas,32,3,6800,68.0,Census Tract 68,15451024,0,15.449182430786106,5280,63456.0,1167,5252,0.2222010662604722,,,46.33382088024567,33.93488751839894,16.899388140890093,31.968054492595165,-14.365766387650503,True,ok
32003007500,las_vegas,32,3,7500,75.0,Census Tract 75,1768685550,15624,1767.9601298065768,1316,120300.0,62,1212,0.0511551155115511,,,39.921070312183915,27.54037887584135,18.54817197675924,25.999795070571576,-13.921275241612339,True,ok
32003005705,las_vegas,32,3,5705,57.05,Census Tract 57.05,224201745,1378501,225.6454608178146,3380,49821.0,656,3380,0.1940828402366864,,,49.2766361960145,33.29703042124211,18.770388855705793,31.503362697254886,-17.773273498759615,True,ok
32003005843,las_vegas,32,3,5843,58.43,Census Tract 58.43,3055026,0,3.054291592737283,2977,96406.0,405,2923,0.1385562777967841,,,44.24869797041627,30.223245018115065,18.047034424237182,28.484741921582422,-15.763956048833851,True,ok
32003003307,las_vegas,32,3,3307,33.07,Census Tract 33.07,2734968,0,2.7345163228250793,5913,85306.0,591,5913,0.0999492643328259,,,45.881063084112185,32.66904403023068,18.768250151127596,30.8977331107037,-14.983329973408484,True,ok
32003003634,las_vegas,32,3,3634,36.34,Census Tract 36.34,1358922,0,1.3587330470859986,4324,72051.0,320,4290,0.0745920745920745,,,46.58754552652418,32.588198100656385,17.971032467531902,30.765369059195162,-15.822176467329019,True,ok
32003003635,las_vegas,32,3,3635,36.35,Census Tract 36.35,1529248,0,1.5290445774686443,6158,84375.0,262,6158,0.0425462812601494,,,46.59969727891159,32.588198100656385,17.971032467531902,30.765369059195162,-15.83432821971643,True,ok
32003003644,las_vegas,32,3,3644,36.44,Census Tract 36.44,1297810,0,1.2976461505580816,4903,68792.0,489,4903,0.0997348562104833,,,47.26720222793491,32.588198100656385,17.971032467531902,30.765369059195162,-16.501833168739747,True,ok
32003003642,las_vegas,32,3,3642,36.42,Census Tract 36.42,2619137,0,2.6188375927923704,4565,79195.0,537,4556,0.1178665496049165,,,47.460837264150975,32.588198100656385,17.971032467531902,30.765369059195162,-16.695468204955812,True,ok
32003004926,las_vegas,32,3,4926,49.26,Census Tract 49.26,1341372,0,1.341330904173016,4320,76071.0,244,4248,0.0574387947269303,,,47.9980740740741,34.04999363111408,16.763361193592534,32.08101575859078,-15.917058315483317,True,ok
32003006104,las_vegas,32,3,6104,61.04,Census Tract 61.04,108464590,0,108.4672219300106,5426,108281.0,207,5426,0.0381496498341319,,,47.322562918729986,34.6452568747058,16.75505082037822,32.66427146143895,-14.658291457291035,True,ok
32003003314,las_vegas,32,3,3314,33.14,Census Tract 33.14,15794569,8791,15.800375533622429,7959,123945.0,241,7959,0.0302801859530091,,,47.11737623107942,31.341727524908794,19.238969995708572,29.637118028827103,-17.480258202252315,True,ok
32003003620,las_vegas,32,3,3620,36.2,Census Tract 36.20,2317376,0,2.317048497178298,5506,115299.0,494,5506,0.0897203051216854,,,46.423487903225826,32.588198100656385,17.971032467531902,30.765369059195162,-15.658118844030664,True,ok
32003003632,las_vegas,32,3,3632,36.32,Census Tract 36.32,1326618,0,1.3264317076971672,3508,92765.0,109,3508,0.0310718358038768,,,46.54979967948721,32.588198100656385,17.971032467531902,30.765369059195162,-15.784430620292046,True,ok
32003005612,las_vegas,32,3,5612,56.12,Census Tract 56.12,2558781,0,2.5600436196048375,1828,59875.0,260,1828,0.1422319474835886,,,49.05007148692813,34.70539798460151,19.140959508608027,32.93461522797329,-16.115456258954843,True,ok
32003002811,las_vegas,32,3,2811,28.11,Census Tract 28.11,2418731,0,2.41849790767275,4429,112750.0,126,4429,0.0284488597877624,,,46.96564564564568,33.93488751839894,16.899388140890093,31.968054492595165,-14.997591153050514,True,ok
32003002828,las_vegas,32,3,2828,28.28,Census Tract 28.28,3190154,0,3.189754768446431,3311,78750.0,336,3278,0.1025015253203172,,,46.50247863247865,33.93488751839894,16.899388140890093,31.968054492595165,-14.534424139883484,True,ok
32003003315,las_vegas,32,3,3315,33.15,Census Tract 33.15,1006209,0,1.0059899433551982,3269,96906.0,286,3248,0.0880541871921182,,,46.0404179728318,,,,,False,missing
32003001712,las_vegas,32,3,1712,17.12,Census Tract 17.12,1535348,0,1.535218560950811,4446,70750.0,542,4446,0.1219073324336482,,,47.97740318118951,33.556548276154764,17.102215073828965,31.627775852444717,-16.34962732874479,True,ok
32003003626,las_vegas,32,3,3626,36.26,Census Tract 36.26,7989429,0,7.988698844216028,4482,109042.0,334,4482,0.074520303435966,,,47.31345841519322,32.60427875905766,17.900972516022186,30.77566847959049,-16.537789935602728,True,ok
32003005437,las_vegas,32,3,5437,54.37,Census Tract 54.37,17708370,1272345,18.98181898728615,6277,138882.0,394,6170,0.0638573743922204,,,48.253357238158806,34.94139742398234,16.61840209463967,32.93848700216859,-15.314870235990213,True,ok
32003000518,las_vegas,32,3,518,5.18,Census Tract 5.18,1829769,0,1.8296350199316989,5433,46372.0,1294,5393,0.2399406638234748,,,48.60381619937696,,,,,False,missing
32003001005,las_vegas,32,3,1005,10.05,Census Tract 10.05,3240447,0,3.239989086004564,1240,118199.0,116,1234,0.0940032414910859,,,47.81618500000004,33.556548276154764,17.102215073828965,31.627775852444717,-16.188409147555323,True,ok
32003001607,las_vegas,32,3,1607,16.07,Census Tract 16.07,1448778,0,1.4486976982969737,4334,59692.0,933,4334,0.2152745731425934,,,48.18080261136716,34.04999363111408,16.763361193592534,32.08101575859078,-16.099786852776383,True,ok
32003005813,las_vegas,32,3,5813,58.13,Census Tract 58.13,1299363,0,1.2990881443858613,4773,75755.0,377,4773,0.0789859627068929,,,45.79090381426206,32.540011287080745,17.775461181011654,30.68612509371,-15.104778720552059,True,ok
32003006103,las_vegas,32,3,6103,61.03,Census Tract 61.03,1373082,0,1.373063149109328,2930,62278.0,301,2930,0.1027303754266211,,,47.385635658914765,34.04999363111408,16.763361193592534,32.08101575859078,-15.304619900323985,True,ok
32003006201,las_vegas,32,3,6201,62.01,Census Tract 62.01,2564865,0,2.564746630402919,4248,47925.0,657,4239,0.1549893842887473,,,48.32371321914804,32.78920633067228,17.095283073660447,30.894111814136732,-17.429601405011308,True,ok
32003002937,las_vegas,32,3,2937,29.37,Census Tract 29.37,1210736,0,1.2105420542319256,5822,54661.0,1791,5822,0.3076262452765372,,,47.28733076263928,32.540011287080745,17.775461181011654,30.68612509371,-16.60120566892928,True,ok
32003002938,las_vegas,32,3,2938,29.38,Census Tract 29.38,1946632,0,1.9463063579789868,1679,55417.0,300,1677,0.1788908765652951,,,47.08036656118147,32.540011287080745,17.775461181011654,30.68612509371,-16.39424146747147,True,ok
32003002808,las_vegas,32,3,2808,28.08,Census Tract 28.08,4518859,0,4.518476533515814,2036,84750.0,290,2027,0.1430685742476566,,,46.90449285384973,33.97298710351152,16.81560508487654,31.99728273463026,-14.90721011921947,True,ok
32003002810,las_vegas,32,3,2810,28.1,Census Tract 28.10,1211253,0,1.2110892177397263,3891,63562.0,534,3891,0.1372397841171935,,,46.40539662447261,33.93488751839894,16.899388140890093,31.968054492595165,-14.437342131877443,True,ok
32003003419,las_vegas,32,3,3419,34.19,Census Tract 34.19,1513418,0,1.5131481239687905,5578,44861.0,1619,5459,0.2965744641875801,,,47.03847307430132,,,,,False,missing
32003003420,las_vegas,32,3,3420,34.2,Census Tract 34.20,1307968,0,1.30775331049735,4711,62714.0,679,4676,0.1452095808383233,,,47.98704579579582,,,,,False,missing
32003003421,las_vegas,32,3,3421,34.21,Census Tract 34.21,1156242,0,1.156020924149661,3658,79653.0,280,3596,0.0778642936596218,,,46.180552699228826,32.540011287080745,17.775461181011654,30.68612509371,-15.494427605518826,True,ok
32003003227,las_vegas,32,3,3227,32.27,Census Tract 32.27,2117575,0,2.1170639591720377,4157,79970.0,187,3939,0.0474739781670474,,,44.51136800000003,30.223245018115065,18.047034424237182,28.484741921582422,-16.02662607841761,True,ok
32003003306,las_vegas,32,3,3306,33.06,Census Tract 33.06,2653099,0,2.6526579595433017,4224,90056.0,238,4224,0.0563446969696969,,,46.34903951486701,32.66904403023068,18.768250151127596,30.8977331107037,-15.451306404163308,True,ok
32003003408,las_vegas,32,3,3408,34.08,Census Tract 34.08,2015214,0,2.0148230729904157,4828,78417.0,317,4794,0.0661243220692532,,,46.033301587301615,32.66904403023068,18.768250151127596,30.8977331107037,-15.135568476597914,True,ok
32003003409,las_vegas,32,3,3409,34.09,Census Tract 34.09,1718422,0,1.7181047883784544,5388,71188.0,510,5365,0.0950605778191985,,,46.20556368068255,32.66904403023068,18.768250151127596,30.8977331107037,-15.30783056997885,True,ok
32003003412,las_vegas,32,3,3412,34.12,Census Tract 34.12,1892138,0,1.8917914501602653,4889,62588.0,598,4889,0.1223154019226835,,,46.718915431081854,32.66904403023068,18.768250151127596,30.8977331107037,-15.821182320378153,True,ok
32003003413,las_vegas,32,3,3413,34.13,Census Tract 34.13,2594524,0,2.5940763372886644,5791,58249.0,1238,5761,0.214893247700052,,,47.2237545126354,32.66904403023068,18.768250151127596,30.8977331107037,-16.3260214019317,True,ok
32003003414,las_vegas,32,3,3414,34.14,Census Tract 34.14,3195121,0,3.194587300214427,2825,115268.0,231,2684,0.0860655737704918,,,47.33543936446175,32.66904403023068,18.768250151127596,30.8977331107037,-16.437706253758048,True,ok
32003003415,las_vegas,32,3,3415,34.15,Census Tract 34.15,3986138,0,3.9853897719064193,7571,51875.0,1790,7571,0.2364284770836085,,,46.13100026709405,32.66904403023068,18.768250151127596,30.8977331107037,-15.233267156390351,True,ok
32003005875,las_vegas,32,3,5875,58.75,Census Tract 58.75,1394571,0,1.39425709833433,3215,71722.0,383,3215,0.1191290824261275,,,44.79638759689926,30.6865982719082,17.99271977559208,28.925018556007938,-15.87136904089132,True,ok
32003005115,las_vegas,32,3,5115,51.15,Census Tract 51.15,1868159,0,1.868100282051512,3082,58882.0,358,3082,0.1161583387410772,,,47.03888420460935,34.11268558225766,16.50840054616018,32.104452955425614,-14.934431249183739,True,ok
32003005870,las_vegas,32,3,5870,58.7,Census Tract 58.70,689587,0,0.6894319886596204,4135,104375.0,695,4135,0.1680773881499395,,,46.55587087087089,,,,,False,missing
32003005873,las_vegas,32,3,5873,58.73,Census Tract 58.73,1596117,0,1.595695572925754,4574,159063.0,85,4568,0.0186077057793345,,,45.60764608233735,30.223245018115065,18.047034424237182,28.484741921582422,-17.122904160754924,True,ok
