GEOID,air_temp_c,rh_pct,hi_c
32003005871,31.18807166647731,17.17225113763374,29.346202007206823
32003005872,26.944221699761734,18.438550448748906,25.433707516954847
32003005873,30.223245018115065,18.047034424237182,28.484741921582422
32003005874,,,
32003005875,30.6865982719082,17.99271977559208,28.925018556007938
32003005876,31.586798637814095,17.096634666849404,29.72106636417205
32003005877,30.009650800548535,17.188791632086993,28.243957473342334
32003005902,30.654072442461377,17.787616707369864,28.95253780895426
32003005903,35.76512486554599,18.172756587527832,33.963847449303145
32003005904,34.47138649833322,18.329410389225842,32.6344003811624
32003005905,35.76512486554599,18.172756587527832,33.963847449303145
32003006001,32.78920633067228,17.095283073660447,30.894111814136732
32003006103,34.04999363111408,16.763361193592534,32.08101575859078
32003006104,34.6452568747058,16.75505082037822,32.66427146143895
32003006201,32.78920633067228,17.095283073660447,30.894111814136732
32003006202,,,
32003006203,32.78920633067228,17.095283073660447,30.894111814136732
32003006204,32.78920633067228,17.095283073660447,30.894111814136732
32003006700,33.556548276154764,17.102215073828965,31.627775852444717
32003006800,33.93488751839894,16.899388140890093,31.968054492595165
32003006900,33.99415353968518,16.769058942646787,32.013520646871974
32003007100,32.78920633067228,17.095283073660447,30.894111814136732
32003007200,33.842970732471734,16.957848521829032,31.89880953109816
32003007500,27.54037887584135,18.54817197675924,25.999795070571576
32003007600,33.273663373982494,20.297037373517245,31.611562266262727
32003007801,32.78920633067228,17.095283073660447,30.894111814136732
32003007802,33.27504552158664,17.184865780758617,31.368328722598125
32003007900,,,
