ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,centroid_in_city,city,city_context,city_label,hi_c,intersects_city,lst_c,state_fips,state_name,analysis_ready,lst_pct,hi_pct,hi_minus_lst_pct,lst_hot,hi_hot,mismatch_class,priority_flag,q75_lst_c,q75_hi_c,q75_hi_minus_lst_pct
1260212,14870,075,S,06075030102,1400000US06075030102,+37.7586056,-122.4578068,G5020,301.02,Census Tract 301.02,06,030102,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,26.743084101888513,06,California,True,0.2393617021276596,0.5877659574468085,0.34840425531914887,False,True,HI-only hotspot,True,29.713333333333367,16.363990885969546,0.16888297872340421
360958,0,075,S,06075030201,1400000US06075030201,+37.7628136,-122.4737840,G5020,302.01,Census Tract 302.01,06,030201,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,26.8102773497689,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
753790,0,075,S,06075030301,1400000US06075030301,+37.7569391,-122.4692332,G5020,303.01,Census Tract 303.01,06,030301,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,26.93038159371496,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
597637,0,075,S,06075030302,1400000US06075030302,+37.7519364,-122.4716313,G5020,303.02,Census Tract 303.02,06,030302,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,27.238071625344364,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
972368,0,075,S,06075030400,1400000US06075030400,+37.7469525,-122.4675254,G5020,304,Census Tract 304,06,030400,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,15.636442977794673,True,27.305478158205464,06,California,True,0.3191489361702128,0.09840425531914894,-0.22074468085106386,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
1087784,35670,075,S,06075030500,1400000US06075030500,+37.7523832,-122.4517871,G5020,305,Census Tract 305,06,030500,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.16841349129888,True,27.217045454545502,06,California,True,0.30319148936170215,0.19680851063829788,-0.10638297872340427,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
521626,0,075,S,06075030600,1400000US06075030600,+37.7437535,-122.4571389,G5020,306,Census Tract 306,06,030600,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,15.636442977794673,True,27.740856844305124,06,California,True,0.3882978723404255,0.09840425531914894,-0.2898936170212766,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
1426986,9359,075,S,06075030700,1400000US06075030700,+37.7372232,-122.4503095,G5020,307,Census Tract 307,06,030700,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,15.636442977794673,True,27.923087903831743,06,California,True,0.4095744680851064,0.09840425531914894,-0.31117021276595747,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
1242912,0,075,S,06075030800,1400000US06075030800,+37.7391920,-122.4678640,G5020,308,Census Tract 308,06,030800,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,15.636442977794673,True,27.1029054362723,06,California,True,0.28191489361702127,0.09840425531914894,-0.18351063829787234,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
1471536,9769,075,S,06075980501,1400000US06075980501,+37.7162081,-122.4193463,G5020,9805.01,Census Tract 9805.01,06,980501,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,,True,28.852171189979167,06,California,False,,,,False,False,Missing,False,29.713333333333367,16.363990885969546,0.16888297872340421
10372011,7552972,041,S,06041124200,1400000US06041124200,+37.8787769,-122.4496504,G5020,1242,Census Tract 1242,06,124200,False,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.840711471989906,True,24.895011338183327,06,California,True,0.11702127659574468,0.9893617021276596,0.8723404255319149,False,True,HI-only hotspot,True,29.713333333333367,16.363990885969546,0.16888297872340421
443822,0,075,S,06075026201,1400000US06075026201,+37.7096856,-122.4582522,G5020,262.01,Census Tract 262.01,06,026201,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,15.636442977794673,True,28.132611348383183,06,California,True,0.4574468085106383,0.09840425531914894,-0.35904255319148937,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
337319,0,075,S,06075026202,1400000US06075026202,+37.7134049,-122.4483179,G5020,262.02,Census Tract 262.02,06,026202,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,15.636442977794673,True,28.287101387708912,06,California,True,0.5106382978723404,0.09840425531914894,-0.41223404255319146,False,False,Neither hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
295197,0,075,S,06075012405,1400000US06075012405,+37.7795195,-122.4174620,G5020,124.05,Census Tract 124.05,06,012405,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,30.620000000000005,06,California,True,0.8882978723404256,0.5877659574468085,-0.3005319148936171,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
305225,0,075,S,06075020101,1400000US06075020101,+37.7702373,-122.4201473,G5020,201.01,Census Tract 201.01,06,020101,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,30.19044871794871,06,California,True,0.8404255319148937,0.5877659574468085,-0.2526595744680852,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
248651,0,075,S,06075017603,1400000US06075017603,+37.7763092,-122.4143407,G5020,176.03,Census Tract 176.03,06,017603,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,30.563206751054857,06,California,True,0.8829787234042553,0.5877659574468085,-0.29521276595744683,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
189846,0,075,S,06075017803,1400000US06075017803,+37.7734260,-122.4120419,G5020,178.03,Census Tract 178.03,06,017803,True,san_francisco,Coastal / compact / bay-influenced,San Francisco,16.363990885969546,True,30.83122222222223,06,California,True,0.8936170212765957,0.5877659574468085,-0.3058510638297872,True,True,Both LST and HI hotspot,False,29.713333333333367,16.363990885969546,0.16888297872340421
