ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE,centroid_in_city,city,city_context,city_label,hi_c,intersects_city,lst_c,state_fips,state_name,analysis_ready,lst_pct,hi_pct,hi_minus_lst_pct,lst_hot,hi_hot,mismatch_class,priority_flag,q75_lst_c,q75_hi_c,q75_hi_minus_lst_pct
196802,0,031,S,17031381700,1400000US17031381700,+41.8055502,-087.6274463,G5020,3817,Census Tract 3817,17,381700,True,chicago,Great Lakes / large grid city,Chicago,21.107186792898975,True,33.7820967741936,17,Illinois,True,0.4426605504587156,0.13990825688073394,-0.30275229357798167,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
1295106,0,031,S,17031440300,1400000US17031440300,+41.7437212,-087.6195424,G5020,4403,Census Tract 4403,17,440300,True,chicago,Great Lakes / large grid city,Chicago,21.36826069320472,True,34.56321239606957,17,Illinois,True,0.7018348623853211,0.5963302752293578,-0.10550458715596334,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
989819,0,031,S,17031810800,1400000US17031810800,+41.9322899,-087.8209674,G5020,8108,Census Tract 8108,17,810800,False,chicago,Great Lakes / large grid city,Chicago,21.712304369608546,True,34.11150000000003,17,Illinois,True,0.5688073394495413,0.8772935779816514,0.3084862385321101,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1065680,0,031,S,17031810900,1400000US17031810900,+41.9165283,-087.8100724,G5020,8109,Census Tract 8109,17,810900,False,chicago,Great Lakes / large grid city,Chicago,21.712304369608546,True,33.65646047249357,17,Illinois,True,0.39908256880733944,0.8772935779816514,0.478211009174312,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
325911,0,031,S,17031612000,1400000US17031612000,+41.7978466,-087.6525360,G5020,6120,Census Tract 6120,17,612000,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,33.95225895316807,17,Illinois,True,0.49770642201834864,0.6995412844036697,0.20183486238532106,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
326357,0,031,S,17031612100,1400000US17031612100,+41.7979128,-087.6476808,G5020,6121,Census Tract 6121,17,612100,True,chicago,Great Lakes / large grid city,Chicago,21.22374382671791,True,33.950714285714305,17,Illinois,True,0.49655963302752293,0.3268348623853211,-0.16972477064220182,False,False,Neither hotspot,False,34.83932926087561,21.492472543578238,0.125
837583,0,031,S,17031620100,1400000US17031620100,+41.7980175,-087.7180257,G5020,6201,Census Tract 6201,17,620100,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.4459783845279,17,Illinois,True,0.8830275229357798,0.6995412844036697,-0.1834862385321101,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
577060,0,031,S,17031620200,1400000US17031620200,+41.7955215,-087.7292339,G5020,6202,Census Tract 6202,17,620200,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.24643229166671,17,Illinois,True,0.8463302752293578,0.6995412844036697,-0.14678899082568808,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
992183,0,031,S,17031620300,1400000US17031620300,+41.7895025,-087.7304438,G5020,6203,Census Tract 6203,17,620300,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,34.81672542735045,17,Illinois,True,0.7431192660550459,0.6995412844036697,-0.04357798165137616,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
656282,0,031,S,17031620400,1400000US17031620400,+41.7896382,-087.7181682,G5020,6204,Census Tract 6204,17,620400,True,chicago,Great Lakes / large grid city,Chicago,21.492472543578238,True,35.26377403846156,17,Illinois,True,0.8520642201834863,0.6995412844036697,-0.15252293577981657,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
2272696,0,031,S,17031810501,1400000US17031810501,+41.9602807,-087.8259863,G5020,8105.01,Census Tract 8105.01,17,810501,False,chicago,Great Lakes / large grid city,Chicago,21.556983165464487,True,32.211047739754974,17,Illinois,True,0.1938073394495413,0.786697247706422,0.5928899082568807,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1793871,0,031,S,17031810502,1400000US17031810502,+41.9595847,-087.8104592,G5020,8105.02,Census Tract 8105.02,17,810502,False,chicago,Great Lakes / large grid city,Chicago,21.556983165464487,True,34.432422043010774,17,Illinois,True,0.6731651376146789,0.786697247706422,0.11353211009174313,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1482580,0,031,S,17031812200,1400000US17031812200,+41.9054055,-087.7946857,G5020,8122,Census Tract 8122,17,812200,False,chicago,Great Lakes / large grid city,Chicago,21.712304369608546,True,33.45070197685008,17,Illinois,True,0.3532110091743119,0.8772935779816514,0.5240825688073395,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
1512445,0,031,S,17031826600,1400000US17031826600,+41.6363517,-087.6230152,G5020,8266,Census Tract 8266,17,826600,False,chicago,Great Lakes / large grid city,Chicago,21.84481788579979,True,32.5814049586777,17,Illinois,True,0.23509174311926606,0.9868119266055045,0.7517201834862385,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
988114,0,031,S,17031730700,1400000US17031730700,+41.7030817,-087.6500793,G5020,7307,Census Tract 7307,17,730700,True,chicago,Great Lakes / large grid city,Chicago,21.584000595118326,True,32.84051282051285,17,Illinois,True,0.27293577981651373,0.8084862385321101,0.5355504587155964,False,True,HI-only hotspot,True,34.83932926087561,21.492472543578238,0.125
891330,0,031,S,17031740100,1400000US17031740100,+41.6972859,-087.6986083,G5020,7401,Census Tract 7401,17,740100,True,chicago,Great Lakes / large grid city,Chicago,21.730146980285614,True,35.19066822066826,17,Illinois,True,0.8360091743119266,0.9346330275229358,0.0986238532110092,True,True,Both LST and HI hotspot,False,34.83932926087561,21.492472543578238,0.125
