embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A14,0.14366937925857112,0.14264296298327733,0.05128063035781947,0.019989599365321624,-0.09115988512836133,-0.001657488934211791,-0.017829719287428485
A15,-0.08837223879331707,0.20321383328575707,0.004003779952992622,-0.059277668930893035,-0.03654814292163642,-0.06826286126310527,-0.0974787147005962
A16,0.07045924266148455,-0.18637071137312913,-0.04027709013093325,-0.14712566588926348,0.07713415584605018,0.23365385394728425,-0.04187894323377671
A17,-0.18077175510405738,-0.03273045052961681,-0.044314047970444866,-0.08255233081780708,-0.0513765516597958,0.029395062288325804,-0.04275097460120403
A18,-0.16028490295187484,0.10788094143319842,0.0048942668863963396,-0.09380106438570192,0.01721211214141964,0.09234808796691839,-0.006573131382809942
A19,-0.05601958052726068,-0.12438705153655856,0.1388972038244349,0.2885043844035382,0.03032195392858431,0.04310528547484059,-0.22163920664569
A20,0.12802275477075353,-0.1560572482866613,-0.02134110814905207,-0.10148671807380397,-0.030120772430980117,0.05378003883458135,0.03475255807247685
A21,-0.07939013536817315,0.19845619319953903,-0.09130357166379303,-0.10429072664246702,-0.008135937963381478,0.0395804143427786,0.01904274791029256
A22,-0.09158030072105039,0.17103733897110135,0.08804894967224398,-0.1582742619195529,-0.05174306752008996,-0.03482806907044182,-0.20953129613605626
A23,0.1428159319125093,0.07107558835063091,0.034839271107159474,-0.2606964369538692,0.009841063902464618,0.03873082366036813,-0.08417199158522722
A24,-0.008861817544683069,-0.1888566603877399,0.24577057559269613,-0.053654163728675104,0.05079840861551998,0.048086312783038106,0.08223969397165952
A25,-0.18508958679271023,0.032051762164713574,0.04251302715299954,0.007025146516126529,0.023795205064764686,-0.02452572819327846,0.016446180214241456
A26,-0.027288743731898043,0.16371750419983017,0.13589632794992124,0.16815038007835809,0.1060025370703571,0.11007449482991451,0.30094823764869705
A27,-0.12505005385401213,-0.17270936967810743,-0.051642133200257255,0.037711814249716764,0.03314603330465808,-0.004248624774487338,-0.03749835834109109
A28,0.11962353608773352,0.09963478619563687,0.10299930885161997,-0.2217178882679337,-0.021402599487000108,-0.05338310900185908,-0.1859672628423788
A29,-0.08985888609438558,-0.0718322831449255,-0.14838707637986126,0.16973533284349893,-0.3638919492876299,0.03727470930466027,-0.11050666656977093
A30,-0.17745748802663605,-0.04983115572153064,-0.07890068706930599,0.05808922849376931,-0.07618826175966668,-0.04552294738208113,-0.014726946568606942
A31,0.16634284641725403,0.09999986147272986,0.044963266350658226,-0.048629516442332474,0.03490795826687504,0.018815582498468084,0.02329908988745768
A32,0.16459924595854294,-0.003966645121094772,-0.19438068245558773,-0.0034400952140618713,0.060844472738798006,-0.007754790064977768,-0.028851705660347792
