embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A47,-0.11910974045919247,-0.05160161963410877,-0.01756581107400029,0.31337993947575277,-0.025554132569948585,-0.06443276834681691,0.1541317722710413
A48,-0.17640397888930942,-0.04997786411010303,-0.04042872728782879,-0.08678821725208917,0.0032801920053487413,0.19540048059615314,0.12815494988016182
A49,-0.15356817435071643,-0.1014597269750851,0.07209470120358238,0.20097517084791916,-0.050703281318117174,0.12785962888910046,-0.014893632751855884
A50,-0.1698088973788215,-0.00980232761350035,-0.017655080621836357,0.0721223407695509,-0.1193167517645528,0.15191436194064314,0.1259434806780926
A51,-0.14289258671618857,-0.075580821847261,0.1827883670027756,-0.056999138098712154,0.04140876877510237,-0.1809932003186042,-0.040554164825291096
A52,0.20581155139128882,0.020413649035482467,0.014061156472890206,0.025351134817926033,0.01966255015633967,0.04572981800959493,-0.037701103044221806
A53,-0.12888471585011407,0.04681455735024123,-0.15564169063248381,-0.12158060579839544,-0.11594953112196577,0.014242575577175835,-0.0998647404718538
A54,-0.09471528849340324,0.1582463362357583,0.14269346204048944,0.08010471924447063,0.10285543756309357,-0.018197642279837237,0.03853809801012076
A55,0.1746593971860795,-0.10486439156835396,0.06101826548113241,0.13091586391451562,0.05920207072496245,0.05451472281279082,0.052495726442450014
A56,-0.1476458088347659,0.1749047160917949,0.006730249197067449,0.05583123974686527,-0.035580672426520056,-0.05090238752767881,0.0711732434461161
A57,-0.18437953811228627,-0.08736238171965752,-0.0425867986037204,0.006999214595145534,-0.0768182756270754,-0.06524030278549396,0.08577784872486442
A58,-0.04591855095719128,0.03974303186326941,0.2851125744848973,0.0840226937170795,0.00285267979420307,-0.1009790645197722,-0.004618872443331849
A59,-0.10087691724682551,-0.10339736927546558,-0.21522280531958426,-0.016692279583083624,-0.14542637431071584,-0.023256680178013547,0.07745533981758168
A60,-0.13838924556247262,0.02486696272501511,-0.14883925669600614,-0.0518377782596864,0.09607407948978282,0.11291295582083699,0.16396345355613165
A61,-0.01531680840197937,0.2332606423023981,-0.07987935635256135,-0.15528434118642762,-0.011376920776815218,0.23325600086547815,-0.008610830331656908
A62,0.19638836655875305,0.010200560773906653,-0.09360575074964336,-0.09176493655610427,0.03298767217790798,-0.07585751315506352,-0.04850111640322496
