embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A51,0.0989456188624562,0.25071049008378066,-0.007594162821213577,-0.0038356078234745546,-0.019381853338869277,0.10359648617414347,0.013800194897573627
A52,-0.17512493003148505,-0.033146251210245746,-0.14986525709471285,-0.07178018963097564,0.042640112032146654,-0.04816773875650085,-0.1703123907395297
A53,-0.12872476925034643,-0.17753335172105741,0.09253918663863696,0.013233077393917055,-0.009941222843087773,-0.16676604932461006,0.06766510561280585
A54,0.15035438036030063,-0.042956942397323616,-0.04677334227744795,0.11717727605683573,-0.091844528104646,0.228755759426507,0.09179699266857842
A55,-0.18165685637629053,0.07013366604587029,0.014040686263333761,0.04741877144183727,-0.028381127975796894,-0.04415792598241014,-0.17289885345160363
A56,0.20336993317361649,-0.06997130075690439,-0.06052346205018797,-0.01154217079358071,-0.03380017045450726,0.005035339751654418,-0.018277641949815415
A57,-0.12030334824628501,-0.04006445923972374,0.029098910393150525,0.0031399178781563925,-0.3061053092887358,0.21774763289416088,0.09713278584400098
A58,-0.08305781270814938,0.07400170848375397,-0.07200429663687354,-0.017685244975066104,0.13407435029082593,0.3510585136248599,0.22875983512884973
A59,-0.011598068173085375,0.01836189310539532,-0.041217449326109344,0.33059615032856843,0.04025932341353894,0.004758204604149269,0.14945581434209074
A60,0.1718890174579617,-0.11466641046161938,-0.04383836303257913,-0.052344174866091824,-0.16987474839053238,-0.059302526248171505,0.06757881650018399
A61,0.128166578157045,-0.15281393637579557,0.16385996356867824,0.03852686481570675,-0.09656322358481458,-0.06444785287884679,-0.2037688100503359
A62,-0.17771614439130365,-0.037488319653830336,-0.04005290677373335,-0.17754332894429356,0.05135330542120255,0.1484706812092861,-0.062063147433867046
A63,-0.011059239562723757,0.13970109620318932,-0.06594560564552383,0.011278179759252051,-0.30899430693317365,-0.2350309640986006,-0.09453389300068932
