embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A15,-0.19704327908256702,0.0715116235636821,-0.04167137458924519,-0.13538197239377078,-0.02240717466888633,0.0020424455864959915,0.09636688781668022
A16,0.21441290866080426,0.01880973283914126,0.016111355054886145,0.07380028776464287,-0.006283337070500558,-0.1258766690446072,6.201443609179857e-06
A17,0.06407016119223323,0.20017769212508835,0.007053832806083138,-0.12558322741920594,0.14286937875864555,-0.1191985103874665,0.09211053756172927
A18,0.035273181397905064,0.17298792933313073,-0.1495632044240203,-0.09175368296815051,-0.1971980983020226,-0.08437741735185919,0.05567155096613127
A19,-0.1122450412206438,-0.07926111216693275,0.03736397176646191,0.2868922441129286,0.07569735862111565,-0.0798551029508094,0.10121494352456442
A20,0.11779083517703673,-0.07446307338183841,0.024907953193177845,0.1396797009288864,0.22057166716990115,0.228958118272213,0.04240504781802577
A21,-0.006025724754797766,0.0801168200767941,-0.14084982841847168,-0.03302846581153914,0.32029597805092086,-0.011085073533997378,-0.07524593830645641
A22,-0.18442041361997383,0.044104530525197215,-0.04184689208778349,-0.10901413690300231,0.07505254405036109,0.047103939928313146,0.22564891263341882
A23,-0.03531963781492456,0.1851709206529934,-0.08382349132901017,-0.16936835236333223,0.032796270543257795,0.1511500963188181,0.0946356846568899
A24,-0.15325429427796572,-0.02890369752075683,0.156106090228266,0.14092902128385823,-0.07579696048997465,-0.0321270621583136,0.16300843402246848
A25,-0.11652893973480427,0.23343747847149166,-0.0009615464278150208,0.0670648720757303,-0.03887311638282043,-0.034018198190978254,-0.07461191146160916
A26,0.10995981838421062,0.00520698070265037,0.19823693367691442,0.16253470886408924,0.010193003483132679,0.19286178453009645,-0.15864482346781264
A27,0.1263032212028027,-0.019219407986996617,0.20442968355177094,-0.11045505459435465,-0.006049944140919102,-0.09533911368466727,0.06324466489228313
A28,-0.10547503746640809,0.09148157257111175,-0.2547978681042862,0.003629543551486761,-0.0036378899155596798,-0.03536425391158331,0.013069308829485633
A29,-0.02208540607872769,-0.17162297222995046,-0.15898527035847065,-0.05183245894175654,0.09772128130847324,-0.0512907599751806,-0.21537958786221523
A30,0.002896730528538177,-0.1709191290436673,-0.2546761678710449,-0.014737029859247582,0.046948793473297334,0.01885853290842759,-0.0033523513361899005
A31,-0.1374230203048644,-0.12379903509762794,0.13392347512473915,0.06632360101543461,0.16612929898271148,-0.08973884545622705,0.07836410135001676
A32,-0.02475196945237538,-0.2234959491328225,-0.059342573402228,-0.1597416985893531,0.017283418939571013,-0.12509764096676546,-0.07580282816043107
