embedding_dim,PC1,PC2,PC3,PC4,PC5,PC6,PC7
A50,0.05426615366345646,0.02080621100403786,0.008794744150390372,0.3558449335852144,0.09955260691665228,0.06093703062873845,0.1418408047090027
A51,-0.00885602855234779,-0.041368786512231324,0.20092007816694976,-0.018888613658776258,0.3524759767821957,0.11438798498981466,-0.042661443281374146
A52,-0.14432470921534277,0.16812351293078676,0.0508836156174641,0.017993610269038927,0.019991827461361467,0.05044954356749159,0.048283982937190995
A53,-0.17707420146117026,0.09877484256570881,-0.03260842796057651,-0.0966847533049779,-0.03008920023776193,-0.16552933186545088,-0.03185906746498077
A54,0.11757498944783096,0.1468401516202677,-0.08635242392843094,-0.13348132264122614,-0.07821519636467915,-0.12154355725872598,0.024228376909131197
A55,-0.16852330509170269,-0.10644273196356985,0.06377465317587838,-0.14329119325430437,0.0485937787295642,-0.05773006140328969,0.07537552986414883
A56,-0.03764061333506366,0.19382708497652798,-0.15276464217313496,-0.06361236193277552,-0.05243752514938688,0.010286451600931345,0.131482055101819
A57,-0.19528220292323029,0.05814951778406323,0.09236329399234797,0.06315538400290507,0.03250481993221244,-0.04339494465200125,0.06300057621709751
A58,0.14778937691065805,-0.07468232354569705,0.17358088085785534,-0.06015332125815499,0.07539175597235034,0.12488082676305727,-0.07040191403957145
A59,-0.10636823513126031,-0.133593296997239,-0.15019402662152517,-0.11378987457159863,0.0833479918764298,-0.07111240956568396,0.0032200554769663122
A60,0.09718832843819579,0.1987824336192977,-0.01677952661668561,0.03430422448893013,-0.13223217373738383,0.04546373823604416,0.09000006245141774
A61,0.11261059009422467,0.09975443276870914,-0.18221108393095609,0.11439535404868324,-0.18301703202990488,0.08874549334213565,-0.022369662750416176
A62,-0.1212653117649791,-0.16151979973029246,-0.02526372810758447,-0.07142395195516199,-0.16390954462213034,0.11221135374353414,-0.011170142344141203
A63,-0.14225178916446343,0.006242212651413325,0.21275565055142429,0.08942669841483546,-0.060494256541223465,-0.16475657918851142,0.04382386131035964
